@relation data

@attribute id string
@attribute 10135 numeric
@attribute 22978 numeric
@attribute 23057 numeric
@attribute 23475 numeric
@attribute 23530 numeric
@attribute 30833 numeric
@attribute 316 numeric
@attribute 349565 numeric
@attribute 4837 numeric
@attribute 4860 numeric
@attribute 4907 numeric
@attribute 51251 numeric
@attribute 5167 numeric
@attribute 5169 numeric
@attribute 54981 numeric
@attribute 55191 numeric
@attribute 56953 numeric
@attribute 64802 numeric
@attribute 65220 numeric
@attribute 683 numeric
@attribute 83594 numeric
@attribute 84618 numeric
@attribute 93034 numeric
@attribute 93100 numeric
@attribute 952 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,2.0039,1.3769,-0.1318,0.4619,1.2943,0.0996,-0.1422,0.0083,-0.0881,1.7388,0.4481,0.4827,-0.0316,0.1442,1.445,1.1204,0.0862,0.4861,1.2073,1.1515,0.45,0.0951,-0.0641,0.2839,0.7033,Control
Utah__A02,0.8771,1.1328,-0.1136,0.4549,1.1224,0.0384,-0.0907,-0.0037,-0.0728,1.4121,0.2548,0.2372,-0.0643,0.2002,0.7879,0.9097,0.0444,0.4848,1.2156,1.2602,0.063,0.0309,0.036,0.3531,0.6319,Control
Utah__A03,1.4458,1.3906,-0.0714,0.4702,1.2885,0.133,-0.0848,0.0115,-0.1271,1.7914,0.1895,0.4468,-0.0667,0.1415,0.8045,1.0797,0.1092,0.5188,1.421,1.3706,0.1221,0.0287,0.0316,0.5017,1.0281,Control
Utah__A04,1.2392,1.0393,-0.0847,0.3649,1.2683,0.1947,-0.0639,-0.0255,-0.0859,1.5011,0.4276,0.248,0.025,0.0763,1.0172,0.9009,0.141,0.4346,1.1689,1.08,0.0785,0.0202,0.0699,0.5132,0.5875,Control
Utah__A05,1.2602,1.2859,-0.1044,0.5033,1.3635,0.3006,-0.0953,0.0254,-0.0693,1.7667,0.2864,0.4119,0.0171,0.1467,1.0106,1.0982,0.2651,0.5816,1.5585,1.4731,0.232,0.0656,0.0307,0.6047,0.7726,Control
Utah__A06,1.5034,1.2129,-0.0669,0.3925,1.1921,0.032,-0.0686,0.0247,-0.0518,1.6141,0.1761,0.2301,0.0374,0.0631,0.9644,1.0523,0.1088,0.5086,1.3862,1.2984,0.0782,0.0449,0.0096,0.3994,0.6635,Control
Utah__A07,1.3759,1.4185,-0.0343,0.3382,1.4077,0.1746,-0.063,0.0569,-0.1478,1.6054,0.1923,0.5298,-0.0311,0.0449,0.7243,0.9752,0.1055,0.5766,1.3168,1.3869,0.2733,0.0539,0.0185,0.3966,0.7953,Control
Utah__A08,1.2838,1.3614,-0.1259,0.4724,1.3789,-0.0127,-0.1115,0.0159,-0.0662,1.3919,0.2003,0.5966,-0.078,0.164,1.3277,0.9112,3e-04,0.4119,1.1694,0.9594,0.2966,0.0544,-0.002,0.2569,1.0363,Control
Utah__A09,1.4304,1.2465,-0.0677,0.35,1.2158,0.1333,-0.0497,4e-04,-0.0845,1.7254,0.1685,0.3891,-0.0735,0.0651,1.122,0.9332,0.0548,0.3758,1.1744,1.0295,0.047,0.1113,0.0138,0.3504,0.6326,Control
Utah__A10,2.0856,1.3224,-0.0901,0.467,1.4748,0.0765,-0.0898,0.039,-0.0773,1.7831,0.1183,0.4515,-0.0452,0.053,0.9695,1.0713,0.1785,0.4803,1.3545,1.4251,0.0997,0.1053,0.0073,0.4228,0.6504,Control
