@relation data

@attribute id string
@attribute 107 numeric
@attribute 207 numeric
@attribute 2885 numeric
@attribute 3265 numeric
@attribute 3480 numeric
@attribute 5290 numeric
@attribute 5295 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5573 numeric
@attribute 5575 numeric
@attribute 5576 numeric
@attribute 5577 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5604 numeric
@attribute 572 numeric
@attribute 5894 numeric
@attribute 6195 numeric
@attribute 6464 numeric
@attribute 6654 numeric
@attribute 7533 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,-0.0192,0.6045,1.6544,0.4247,0.4787,1.6169,1.4782,1.1308,-0.1281,1.8462,0.0738,1.1601,0.9927,1.7309,1.0783,0.718,0.2521,1.7847,0.9065,0.75,1.1294,1.2277,Control
Utah__A02,0.0821,0.5571,1.493,0.3701,0.1548,1.3286,1.1561,0.9731,-0.1142,1.8492,0.0916,1.0518,1.124,1.6299,1.0214,0.4692,0.1564,1.5429,0.9246,0.7973,0.9018,1.4211,Control
Utah__A03,0.0731,0.6699,1.7906,0.3745,0.1714,1.4291,1.3011,0.9868,-0.1007,1.9151,0.0982,1.2293,1.0311,1.8758,1.0584,0.6904,0.1963,1.7349,1.0222,0.7917,1.1313,1.4184,Control
Utah__A04,0.0545,0.6114,1.4914,0.3589,0.2035,1.383,1.4673,1.1682,-0.1378,1.8358,0.1327,1.2172,1.3233,1.7145,1.0435,0.4999,0.2622,1.6725,1.0052,0.7946,1.0307,1.3701,Control
Utah__A05,0.0309,0.7362,1.8851,0.4809,0.2874,1.5208,1.3057,1.0421,-0.0876,1.969,0.1199,1.2952,1.4262,1.9408,1.1978,0.7099,0.324,1.808,1.1126,0.89,1.0492,1.6673,Control
Utah__A06,0.0369,0.6349,1.5864,0.2391,0.3073,1.4163,1.3466,0.8643,-0.1601,1.9546,0.0659,1.1572,1.0306,1.8446,0.9874,0.6673,0.24,1.7489,0.9801,0.7604,0.8863,1.1575,Control
Utah__A07,0.0671,0.5857,1.89,0.3621,0.5026,1.6368,1.6128,1.1382,-0.1365,2.0169,0.1122,1.2646,1.1618,1.882,0.9702,0.8479,0.246,1.7704,0.9852,0.7917,1.1809,1.5147,Control
Utah__A08,0.0084,0.5257,1.7425,0.2915,0.8634,1.8021,1.7107,1.1867,-0.0345,1.7149,0.0231,1.1512,0.8313,1.9122,0.9939,0.8635,0.0928,1.7386,0.8456,0.777,1.4746,1.0448,Control
Utah__A09,0.0396,0.5517,1.8554,0.3464,0.5725,1.4941,1.5301,1.096,-0.253,1.9165,0.1031,1.0899,1.1797,1.8315,0.99,0.7596,0.2173,1.6393,0.827,0.7709,1.0011,1.4074,Control
Utah__A10,-0.0054,0.5517,1.8284,0.3978,0.3038,1.743,1.6455,1.2565,-0.1074,1.917,0.0625,1.2472,1.4077,1.9225,0.9237,0.7992,0.2166,1.7838,0.9676,0.7829,1.3376,1.5129,Control
Utah__A11,0.0065,0.5283,1.5674,0.2849,0.2811,1.2242,1.2045,0.8992,-0.0094,1.7269,0.0163,0.9303,0.8754,1.8048,0.9765,0.5921,0.1606,1.2871,0.7337,0.5757,0.7411,1.3334,Control
Utah__A12,0.1418,0.3826,1.1338,0.1934,0.1116,0.9277,0.9724,0.9088,-0.3354,1.3679,0.1319,0.8799,1.3159,1.2884,0.6537,0.3092,0.0686,1.1725,0.6804,0.5602,0.5264,1.1176,Control
Utah__B01,0.1211,0.3787,1.513,0.1464,0.5865,1.4936,1.579,0.9636,-0.275,1.7933,-0.0478,1.0247,0.9253,1.5393,0.7649,0.6422,-0.025,1.6457,0.6135,0.5727,0.9155,0.9992,Control
Utah__B02,0.0335,0.6586,1.6209,0.3374,0.3039,1.4558,1.7588,1.0223,-0.1605,2.0443,0.0942,1.2542,1.0405,1.7139,1.0793,0.6051,0.2649,1.8628,0.9415,0.8993,0.8818,1.2788,Control
Utah__B03,-0.0049,0.5588,1.5833,0.2578,0.3365,1.5497,1.9606,1.0227,-0.1774,2.0069,-0.0366,1.1604,0.5802,1.7231,0.9322,0.6391,0.1564,1.7257,0.8717,0.7096,0.9292,1.0836,BRCACancer
Utah__B04,0.0414,0.5084,1.6575,0.1672,0.5077,1.609,1.5843,1.2316,-0.0269,1.6295,0.0775,1.0446,1.2047,1.892,0.7103,0.7937,0.0836,1.725,0.8704,0.7034,1.4407,1.0923,BRCACancer
Utah__B05,0.1073,0.4305,1.5074,0.23,0.1975,1.1758,1.6637,0.8478,-0.1407,1.8404,0.0642,1.0019,1.013,1.7712,0.8091,0.4861,0.134,1.4207,0.7804,0.7378,0.7814,1.1314,BRCACancer
Utah__B06,0.0095,0.1636,1.1253,-0.0263,0.1966,1.137,1.3797,0.7287,-0.3896,1.6941,-0.1137,0.7634,0.9318,1.2783,0.5053,0.5274,-0.0858,1.4508,0.4476,0.4776,0.7812,0.8639,BRCACancer
Utah__B07,0.0493,0.6203,1.6451,0.3789,0.2518,1.5902,1.5748,1.1525,-0.1627,2.0046,0.0716,1.1927,1.0142,1.792,1.0321,0.6798,0.203,1.951,0.9039,0.879,1.1794,1.2898,BRCACancer
Utah__B08,0.0052,0.6297,1.6528,0.3671,0.2442,1.3514,1.132,1.0315,-0.0362,1.976,0.0471,1.0455,1.4494,1.6981,1.0572,0.667,0.2826,1.5728,0.827,0.7952,0.7595,1.734,Control
