@relation data

@attribute id string
@attribute 256435 numeric
@attribute 2583 numeric
@attribute 27090 numeric
@attribute 2720 numeric
@attribute 29906 numeric
@attribute 3073 numeric
@attribute 3074 numeric
@attribute 30815 numeric
@attribute 6482 numeric
@attribute 6483 numeric
@attribute 6489 numeric
@attribute 81849 numeric
@attribute 8705 numeric
@attribute 8869 numeric
@attribute 9197 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.0982,-0.0256,0.3433,0.5335,-0.1253,1.1407,1.3982,1.0944,0.8499,0.5729,0.3541,-0.1371,0.6666,0.878,1.4944,Control
Utah__A02,0.0521,-0.0059,0.2332,0.4436,-0.1109,0.8929,1.3486,1.0139,0.4568,0.406,0.0319,-0.0994,0.5626,0.732,1.2301,Control
Utah__A03,0.1188,-0.0792,0.2973,0.5404,-0.1074,1.0154,1.4149,1.0662,0.7135,0.5342,0.1919,-0.0813,0.7352,1.0135,1.3077,Control
Utah__A04,0.0768,-0.037,0.392,0.4122,-0.1449,0.9167,1.3859,1.0504,0.5956,0.4043,0.1692,-0.0336,0.763,0.7557,1.3541,Control
Utah__A05,0.1371,-0.0663,0.3958,0.5896,-0.0846,1.1601,1.6295,0.9817,0.7019,0.6402,0.13,-0.07,0.7736,0.9106,1.3889,Control
Utah__A06,0.1322,-0.0816,0.3013,0.4914,-0.127,1.0315,1.5445,0.9264,0.703,0.4544,-0.0224,-0.0831,0.7224,0.7525,1.2434,Control
Utah__A07,0.2359,-0.059,0.3444,0.6161,-0.1255,1.0848,1.491,1.0028,0.8236,0.6152,0.1659,-0.0979,0.6671,0.9369,1.4117,Control
Utah__A08,0.3328,-0.006,0.2592,0.5891,-0.0669,1.1082,1.2583,0.9136,0.8823,0.4088,0.2749,-0.1469,0.4474,1.0229,1.2821,Control
Utah__A09,0.183,-0.1014,0.222,0.451,-0.1144,1.0108,1.1331,0.9394,0.8207,0.5012,0.2535,-0.0841,0.4227,0.8317,1.141,Control
Utah__A10,0.1931,-0.0681,0.1917,0.5771,-0.0723,1.1004,1.4451,1.037,0.8577,0.5234,0.3235,-0.1082,0.7053,0.9378,1.4051,Control
