@relation data

@attribute id string
@attribute 10005 numeric
@attribute 10478 numeric
@attribute 11001 numeric
@attribute 1384 numeric
@attribute 215 numeric
@attribute 23600 numeric
@attribute 26061 numeric
@attribute 30 numeric
@attribute 3295 numeric
@attribute 3417 numeric
@attribute 51 numeric
@attribute 5264 numeric
@attribute 54677 numeric
@attribute 55711 numeric
@attribute 6342 numeric
@attribute 8309 numeric
@attribute 8310 numeric
@attribute 84188 numeric
@attribute 8443 numeric
@attribute 8540 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.639,0.5995,0.1697,0.4922,0.3222,0.5027,1.2963,0.8196,1.1842,0.6119,1.0978,0.5466,0.9816,0.5295,1.047,-0.0631,0.4105,1.6354,1.1165,1.4531,Control
Utah__A02,0.4486,0.3743,-0.0396,0.4306,0.2509,0.4213,1.1033,0.7973,0.9598,0.501,0.8618,0.3772,0.7144,0.2865,1.1734,-0.0229,0.3231,1.3813,0.8414,1.2887,Control
Utah__A03,0.6827,0.4648,0.2886,0.6232,0.3081,0.5152,1.1895,0.9243,1.012,0.6414,0.9809,0.473,0.757,0.6024,1.2545,-0.0348,0.412,1.7014,0.9986,1.5497,Control
Utah__A04,0.5065,0.2873,-0.0442,0.5534,0.2462,0.4238,1.2373,0.8454,1.0179,0.4196,0.7471,0.3166,0.7274,0.3123,0.9502,0.008,0.3521,1.1891,0.9037,1.3139,Control
Utah__A05,0.6647,0.3592,0.0258,0.9122,0.3236,0.6294,1.201,1.0141,1.2487,0.7847,1.1826,0.5272,0.6617,0.6203,0.9183,-0.027,0.4006,1.592,1.1023,1.5959,Control
Utah__A06,0.5168,0.319,-0.0364,0.5619,0.2684,0.6256,1.0451,0.8844,1.1149,0.5587,1.0742,0.4105,0.6492,0.4602,0.9973,-0.0294,0.3809,1.4675,0.9331,1.4113,Control
Utah__A07,0.5786,0.4086,-0.0441,0.5568,0.2173,0.6331,1.207,0.9729,1.2804,0.6371,1.1013,0.4267,0.7964,0.5383,0.7753,-0.0111,0.4376,1.9228,1.1068,1.5709,Control
Utah__A08,0.5822,0.4933,-0.061,0.4262,0.2018,0.5336,1.2255,0.7354,1.1103,0.5315,0.9711,0.3802,0.8737,0.5199,1.1891,-0.0828,0.4452,1.827,1.1231,1.6037,Control
Utah__A09,0.4927,0.3426,0.0191,0.5432,0.2599,0.5825,1.0702,0.731,1.0307,0.4498,0.9471,0.3842,0.6336,0.5099,0.8535,0.0182,0.4093,1.6999,0.8719,1.5019,Control
Utah__A10,0.5928,0.4451,-0.0215,0.6695,0.2552,0.5016,1.2887,0.8359,1.2866,0.5691,1.0432,0.396,0.8907,0.6271,1.2374,-0.0438,0.3574,1.8514,1.114,1.6283,Control
Utah__A11,0.537,0.3364,0.1042,0.4442,0.2468,0.5189,0.9246,0.5711,0.7824,0.2938,0.9394,0.3323,0.5692,0.3333,1.1113,-0.0822,0.2193,1.5214,0.7167,1.1791,Control
Utah__A12,0.3789,0.1743,-0.0331,0.2838,0.0763,0.5154,0.991,0.6283,0.759,0.2692,0.4859,0.3182,0.5017,0.183,0.9238,0.0814,0.3636,0.7818,0.6494,0.9405,Control
Utah__B01,0.4872,0.2817,0.0145,0.1969,0.0123,0.4251,1.1312,0.6999,0.925,0.3469,0.7649,0.4717,0.6766,0.3195,1.0731,0.1002,0.2812,1.5249,1.0001,1.3558,Control
Utah__B02,0.7099,0.296,0.04,0.475,0.2718,0.5447,1.3443,1.0334,1.124,0.5318,0.9757,0.4564,0.804,0.3461,1.1266,0.0038,0.3811,1.3755,1.0675,1.5055,Control
Utah__B03,0.5456,0.3403,0.0463,0.2856,0.1695,0.5383,1.1718,0.8468,1.1274,0.487,0.925,0.4418,0.8001,0.3611,1.111,0.0289,0.3285,1.5248,1.0309,1.465,BRCACancer
Utah__B04,0.4583,0.4342,0.0011,0.3337,0.2699,0.4075,1.0501,0.7373,0.9652,0.3843,0.6408,0.269,0.7989,0.4497,0.9282,-0.0216,0.3998,1.667,1.0531,1.4791,BRCACancer
Utah__B05,0.5846,0.3401,-0.0627,0.3504,0.2154,0.4445,1.0564,0.8176,0.7753,0.1466,0.6133,0.3254,0.5956,0.0768,0.8935,0.0454,0.3479,1.1942,0.7382,1.1102,BRCACancer
Utah__B06,0.189,0.1216,-0.0588,-0.0097,-0.0204,0.3497,0.9059,0.4933,0.8816,0.2564,0.5388,0.214,0.6669,0.1933,0.743,0.0306,0.1305,1.4701,0.8298,1.0682,BRCACancer
Utah__B07,0.6631,0.4254,0.0938,0.4565,0.2681,0.5602,1.2954,0.9194,1.1852,0.592,1.0545,0.4518,1.0249,0.4782,0.8732,-0.0419,0.4779,1.7178,1.1828,1.5183,BRCACancer
Utah__B08,0.5829,0.4009,0.0047,0.7705,0.2631,0.5258,1.0179,0.7685,1.0232,0.4924,1.1297,0.5607,0.6945,0.4265,0.9706,-0.0585,0.264,1.5416,0.8604,1.3371,Control
Utah__B09,0.3814,0.2722,-0.0521,0.2701,0.1757,0.3351,0.8091,0.6015,0.6126,0.2249,0.6457,0.1808,0.5794,0.3089,0.8086,-0.0383,0.2635,1.7336,0.7453,1.1749,Control
Utah__B10,0.3088,0.2294,-0.0633,0.1829,0.0347,0.4256,0.9902,0.594,0.866,0.263,0.6349,0.2794,0.5573,0.1525,0.8063,2e-04,0.306,1.447,0.8547,1.3306,Control
Utah__B11,0.6218,0.3186,0.023,0.5966,0.1502,0.3838,0.9321,0.7465,0.9314,0.4948,0.9641,0.4078,0.5823,0.4577,0.7442,-0.0486,0.345,1.3401,0.8225,1.3114,Control
