@relation data

@attribute id string
@attribute 1022 numeric
@attribute 1025 numeric
@attribute 11198 numeric
@attribute 2068 numeric
@attribute 2071 numeric
@attribute 22916 numeric
@attribute 25920 numeric
@attribute 2962 numeric
@attribute 2963 numeric
@attribute 2965 numeric
@attribute 2967 numeric
@attribute 2968 numeric
@attribute 4331 numeric
@attribute 4686 numeric
@attribute 51497 numeric
@attribute 5430 numeric
@attribute 5431 numeric
@attribute 5432 numeric
@attribute 5433 numeric
@attribute 5434 numeric
@attribute 5435 numeric
@attribute 5436 numeric
@attribute 5437 numeric
@attribute 5438 numeric
@attribute 5439 numeric
@attribute 5440 numeric
@attribute 5441 numeric
@attribute 6749 numeric
@attribute 6827 numeric
@attribute 6829 numeric
@attribute 6917 numeric
@attribute 6921 numeric
@attribute 6923 numeric
@attribute 6924 numeric
@attribute 7469 numeric
@attribute 7936 numeric
@attribute 8178 numeric
@attribute 902 numeric
@attribute 904 numeric
@attribute 9150 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.5802,1.8981,1.5557,0.3669,0.9849,1.2732,0.7944,0.9155,0.4001,0.9641,1.3044,0.3275,0.3124,1.7778,1.5652,1.5522,2.0825,1.16,0.8088,0.9817,0.7223,1.4354,1.1959,0.2219,0.8808,1.14,0.836,1.0174,2.3123,0.9637,0.4679,0.9029,0.46,1.4192,0.3908,1.1321,0.45,1.6417,1.5199,0.5565,Control
Utah__A02,0.3655,1.7613,1.441,0.2626,0.7292,0.9801,0.647,0.7528,0.2157,0.6071,0.9392,0.1366,0.1154,1.5028,1.3931,1.3891,2.0833,0.8994,0.6644,0.8539,0.3854,1.1562,0.9626,0.1063,0.7347,0.9461,0.7074,0.8407,2.3103,0.7768,0.2526,0.4679,0.5159,1.1098,0.3855,0.8768,0.3407,1.1906,1.1673,0.4535,Control
Utah__A03,0.5555,1.91,1.6319,0.413,0.9585,1.1279,0.8588,0.9088,0.3497,0.7964,1.1066,0.2466,0.1977,1.6978,1.5497,1.5684,2.055,1.1302,0.7828,1.0277,0.6997,1.3708,1.0552,0.1499,0.8758,1.1323,0.7009,0.9796,2.537,0.8762,0.4456,0.7706,0.7095,1.4452,0.3933,1.0096,0.4154,1.5435,1.4234,0.5942,Control
Utah__A04,0.5596,1.8452,1.4632,0.3413,0.7792,1.1048,0.819,0.8665,0.2486,0.5536,0.8619,0.2567,0.1644,1.4159,1.3119,1.4578,2.1358,1.0701,0.6845,0.9127,0.5693,1.2516,1.0876,0.3144,0.9022,1.143,0.799,0.8349,2.3714,0.8648,0.2764,0.5581,0.6804,1.3034,0.5038,1.0214,0.3744,1.4379,1.2206,0.6628,Control
Utah__A05,0.5538,1.894,1.4556,0.4677,0.8769,1.1098,0.9194,1.0537,0.3416,0.6421,1.0592,0.3328,0.1852,1.6112,1.3637,1.5719,2.1131,1.0463,0.771,1.1475,0.7293,1.448,1.0842,0.4329,0.9387,1.0415,0.9498,0.9455,2.6312,0.9718,0.3512,0.6246,0.7137,1.5262,0.4325,1.1961,0.4838,1.4466,1.2823,0.7296,Control
Utah__A06,0.5002,1.8748,1.485,0.3095,0.8123,0.9918,0.7111,0.9523,0.2325,0.6933,1.0497,0.3044,0.136,1.6022,1.2791,1.45,2.013,1.0496,0.6504,0.9961,0.6284,1.3463,1.0566,0.2293,0.951,1.0075,0.8847,0.9051,2.3202,0.8618,0.2346,0.565,0.4342,1.3621,0.3123,1.0331,0.4027,1.4245,1.4256,0.5504,Control
Utah__A07,0.536,1.8824,1.5159,0.3495,0.9036,1.2027,0.7659,0.9564,0.3985,0.8235,1.117,0.3143,0.3864,1.7455,1.3938,1.4774,2.1069,1.0936,0.8238,0.9622,0.7287,1.2636,1.0864,0.1682,0.7372,0.9531,0.6864,0.9275,2.3934,0.7943,0.3841,0.7531,0.4148,1.4068,0.4281,1.0379,0.4492,1.7306,1.4898,0.563,Control
Utah__A08,0.6008,1.6506,1.4349,0.2823,0.9421,1.0755,0.6449,0.7089,0.443,0.7888,1.0224,0.1607,0.5927,1.7312,1.253,1.5842,2.0036,0.9022,0.6566,0.6375,0.5887,1.1024,0.8803,0.0336,0.8896,0.9223,0.6422,0.8591,1.9375,0.7474,0.6374,0.6661,0.3275,1.2989,0.3355,0.9705,0.3917,1.8361,1.347,0.5086,Control
Utah__A09,0.5342,1.8499,1.5116,0.2424,0.8333,1.0068,0.7294,0.9767,0.3887,0.6481,1.183,0.172,0.3814,1.6358,1.2685,1.4547,2.0307,0.9718,0.7091,0.8945,0.5617,1.3495,0.9737,0.2329,0.9042,0.8756,0.6051,0.9943,2.369,0.782,0.4018,0.6516,0.3741,1.3312,0.3428,1.0054,0.3555,1.6176,1.4321,0.5688,Control
Utah__A10,0.6226,1.8332,1.4713,0.3422,0.9836,1.0887,0.7193,0.8408,0.3808,0.651,1.0047,0.2017,0.3743,1.6504,1.4071,1.5175,2.1681,0.9752,0.6642,0.9445,0.65,1.3085,1.0401,0.3371,0.935,1.0417,0.7454,0.9104,2.2899,0.7154,0.3606,0.6245,0.4475,1.4832,0.341,1.1251,0.431,1.9214,1.4629,0.564,Control
