@relation data

@attribute id string
@attribute 121916 numeric
@attribute 2002 numeric
@attribute 2205 numeric
@attribute 2207 numeric
@attribute 2353 numeric
@attribute 2885 numeric
@attribute 3265 numeric
@attribute 3725 numeric
@attribute 4067 numeric
@attribute 4214 numeric
@attribute 4772 numeric
@attribute 4773 numeric
@attribute 4775 numeric
@attribute 4776 numeric
@attribute 5062 numeric
@attribute 5290 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5321 numeric
@attribute 5335 numeric
@attribute 5530 numeric
@attribute 5532 numeric
@attribute 5533 numeric
@attribute 5579 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5599 numeric
@attribute 5604 numeric
@attribute 5609 numeric
@attribute 5894 numeric
@attribute 6416 numeric
@attribute 6464 numeric
@attribute 6654 numeric
@attribute 6850 numeric
@attribute 695 numeric
@attribute 7409 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,-0.1275,0.4506,0.5234,2.3872,2.8919,1.6355,0.4236,1.2901,1.3216,2.265,0.454,0.6032,1.3973,0.0341,1.0093,1.5746,1.8406,1.4982,0.523,1.7307,0.7429,1.2926,1.379,1.0586,1.76,1.0952,1.4087,0.7341,0.6098,1.7841,0.7496,0.7565,1.1256,1.0836,1.4834,1.4581,2.327,1.1541,2.0788,Control
Utah__A02,-0.0366,0.2934,0.5045,2.7273,1.0722,1.481,0.3716,0.8169,1.1848,1.9132,0.3831,0.4413,1.1321,0.0767,0.8765,1.3014,2.0413,1.1993,0.4043,1.247,0.6208,0.9495,1.0794,0.7032,1.6579,1.0379,0.986,0.48,0.5292,1.5394,0.4989,0.8046,0.9005,0.9151,1.5178,1.3267,2.3401,0.9777,2.1743,Control
Utah__A03,-0.0684,0.364,0.5441,2.7848,2.3576,1.7658,0.3757,1.1876,1.5638,2.1264,0.4227,0.7027,1.3502,0.0349,0.9832,1.3967,2.162,1.3339,0.4922,1.3323,0.7759,1.2205,1.157,0.9762,1.9065,1.0752,1.223,0.7059,0.7023,1.7337,0.6475,0.7989,1.1275,1.1936,1.6458,1.5584,2.5223,1.2312,2.1303,Control
Utah__A04,-0.1701,0.3909,0.5084,2.965,1.55,1.4795,0.3609,1.2809,1.3945,2.2551,0.4964,0.4953,1.1975,0.0412,0.9574,1.353,2.0983,1.4882,0.3103,1.3202,0.692,0.9394,1.2377,0.82,1.7434,1.0602,0.9854,0.5113,0.6582,1.6705,0.518,0.8019,1.028,0.88,1.4046,1.2953,2.6032,1.025,2.2819,Control
Utah__A05,-0.0415,0.4547,0.5376,3.0979,1.9884,1.8562,0.4772,1.2201,1.5799,2.4117,0.4674,0.5023,1.2615,0.06,1.0515,1.4836,2.0939,1.3381,0.632,1.2108,0.7965,1.0923,1.1578,0.9512,1.9721,1.2157,1.1338,0.726,0.7209,1.8077,0.6041,0.8988,1.0464,1.2241,1.7503,1.5629,2.287,0.9902,2.3833,Control
Utah__A06,-0.1184,0.4061,0.5136,2.8274,3.0931,1.5705,0.2467,0.8267,1.3697,2.0422,0.3325,0.4665,1.1902,0.0137,0.8871,1.3845,1.9853,1.3761,0.3969,1.2063,0.6451,0.9526,0.9225,0.9045,1.8749,1.0037,1.1657,0.6824,0.5599,1.7479,0.5939,0.7671,0.8852,1.146,1.579,1.4198,2.2428,1.1486,2.1363,Control
Utah__A07,-0.2109,0.3002,0.6948,2.6925,2.7085,1.8609,0.364,1.2177,1.7041,2.3762,0.3693,0.6422,1.3738,0.0071,1.0399,1.5934,1.9624,1.6231,0.5996,1.2924,1.0466,1.3272,1.1807,1.3099,1.9127,0.9863,1.3766,0.8669,0.5073,1.7697,0.8022,0.7989,1.1765,1.4117,1.5919,1.4343,2.296,1.4495,2.1759,Control
Utah__A08,-0.0487,0.3245,0.3767,2.4222,1.7156,1.7198,0.2967,0.8932,1.8806,2.6059,0.4111,0.8832,1.5498,0.0676,1.2064,1.7501,2.0579,1.714,0.4074,1.4821,1.1754,1.4644,1.5305,1.4137,1.9432,1.0102,1.5009,0.8829,0.4878,1.7375,0.9913,0.784,1.467,1.2657,1.3284,1.3268,2.2139,1.2527,1.9205,Control
Utah__A09,-0.1254,0.3747,0.3161,2.7479,2.2374,1.8278,0.349,0.9938,1.6382,2.4502,0.3756,0.6233,1.2729,0.0135,0.9376,1.4582,1.976,1.5464,0.3952,1.3752,0.8882,1.2405,1.1693,1.2508,1.8616,1.0062,1.3752,0.7767,0.5174,1.637,0.7463,0.7778,0.9988,1.2705,1.527,1.4492,2.2423,0.951,2.3034,Control
Utah__A10,-0.1158,0.3376,0.2282,2.6696,3.1715,1.802,0.398,1.3414,1.7975,2.3575,0.3753,0.7374,1.4029,0.0178,1.0688,1.6941,2.115,1.6535,0.6761,1.2657,1.0953,1.2521,1.4239,1.3167,1.9537,0.9394,1.2385,0.8171,0.5698,1.7832,0.8644,0.79,1.3316,1.3728,1.3942,1.3221,2.2774,1.2653,2.2451,Control
