@relation data

@attribute id string
@attribute 10454 numeric
@attribute 1387 numeric
@attribute 2033 numeric
@attribute 324 numeric
@attribute 4087 numeric
@attribute 4088 numeric
@attribute 4089 numeric
@attribute 4092 numeric
@attribute 5595 numeric
@attribute 5604 numeric
@attribute 6498 numeric
@attribute 6885 numeric
@attribute 7040 numeric
@attribute 7042 numeric
@attribute 7043 numeric
@attribute 7046 numeric
@attribute 7048 numeric
@attribute 999 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.2872,1.4764,1.9196,0.6808,1.2803,0.8601,1.5515,0.2131,1.0952,0.7341,0.9014,1.4658,2.044,0.0614,0.0793,1.3569,1.7706,0.0981,Control
Utah__A02,0.1844,1.2354,1.7075,0.5297,0.9688,0.5808,1.1748,0.2682,1.0379,0.48,0.7354,1.1532,2.0529,0.0739,0.0163,1.222,1.4137,-0.0641,Control
Utah__A03,0.2439,1.4513,1.9357,0.6545,1.1581,0.7619,1.2843,0.432,1.0752,0.7059,1.0909,1.3103,2.233,0.1569,0.0486,1.3969,1.5733,0.05,Control
Utah__A04,0.1265,1.2933,1.6503,0.4447,1.0252,0.7254,1.1688,0.3065,1.0602,0.5113,0.8566,1.2639,2.1844,0.0657,0.1175,1.2572,1.6415,0.0031,Control
Utah__A05,0.259,1.4436,1.9547,0.6046,1.1964,0.6997,1.2846,0.379,1.2157,0.726,0.9888,1.3977,2.5268,0.0409,0.0159,1.3194,1.6744,0.0296,Control
Utah__A06,0.2241,1.3768,1.8403,0.5559,1.1488,0.6681,1.2586,0.2558,1.0037,0.6824,0.8624,1.2785,2.0798,0.0736,0.0485,1.2809,1.6206,-0.0117,Control
Utah__A07,0.2597,1.4744,1.9418,0.7198,1.3816,0.8202,1.5482,0.2791,0.9863,0.8669,0.9167,1.5067,2.1037,0.0618,-0.0304,1.5979,1.9084,-0.0456,Control
Utah__A08,0.1982,1.5962,2.0295,0.8468,1.4495,1.0401,1.6738,0.2676,1.0102,0.8829,0.9257,1.6258,1.7967,0.0458,0.106,1.6228,2.0967,-0.058,Control
Utah__A09,0.1828,1.4502,1.9327,0.5846,1.339,0.8964,1.4823,0.1115,1.0062,0.7767,0.7885,1.3494,2.0877,0.065,0.0338,1.4273,1.7813,-0.0029,Control
Utah__A10,0.2691,1.5075,1.9649,0.7425,1.3549,0.8986,1.4478,0.3424,0.9394,0.8171,0.8618,1.611,2.136,0.0906,0.0508,1.695,1.9446,0.0168,Control
Utah__A11,0.1424,1.3339,1.7953,0.3841,1.2039,0.8252,1.3103,0.3048,0.9926,0.6056,0.662,1.0642,2.0524,0.1125,0.0373,1.5808,1.3103,0.0683,Control
Utah__A12,0.0771,0.7983,1.0459,0.354,0.5949,0.3602,0.793,0.0395,0.6672,0.3165,0.4257,0.8178,1.7473,0.1519,0.0208,0.829,1.0697,0.0047,Control
Utah__B01,0.1004,1.305,1.7251,0.559,1.145,0.6788,1.5175,0.1224,0.7793,0.6567,0.9047,1.3503,1.6757,0.0712,0.2077,1.1843,1.7635,-0.0333,Control
Utah__B02,0.2542,1.342,1.784,0.4993,1.0922,0.6753,1.327,0.4004,1.0963,0.6188,1.0767,1.3441,2.0639,0.0817,0.1293,1.2327,1.6682,0.0063,Control
