@relation data

@attribute id string
@attribute 51085 numeric
@attribute 5207 numeric
@attribute 5208 numeric
@attribute 5209 numeric
@attribute 5210 numeric
@attribute 5515 numeric
@attribute 5516 numeric
@attribute 5518 numeric
@attribute 5519 numeric
@attribute 5528 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.0627,-0.0812,0.5996,0.8749,0.6607,1.7098,0.8892,1.3951,1.0472,1.0884,Control
Utah__A02,0.1912,-0.1313,0.5705,0.6811,0.5876,1.5505,0.6903,1.195,0.8042,1.0223,Control
Utah__A03,0.1231,-0.1873,0.5673,1.1058,0.8229,1.7523,0.9187,1.3815,0.9485,1.1628,Control
Utah__A04,0.1498,-0.1461,0.5188,0.8292,0.5662,1.7078,0.6057,1.4064,0.6822,1.0777,Control
Utah__A05,0.1401,-0.0806,0.6834,1.0617,0.8331,1.7874,0.8883,1.5397,0.8529,1.1295,Control
Utah__A06,0.1271,-0.1603,0.6085,1.1807,0.7999,1.5855,0.7009,1.375,0.757,0.9649,Control
Utah__A07,0.1476,-0.1665,0.7109,0.8874,0.7036,1.762,1.0068,1.4216,0.9246,1.0159,Control
Utah__A08,0.0916,-0.0546,0.5057,0.9522,0.6733,1.654,0.767,1.2584,1.0312,0.9696,Control
Utah__A09,0.1766,-0.1214,0.5272,0.8953,0.6052,1.6406,0.7961,1.3688,0.9102,0.9724,Control
Utah__A10,0.074,-0.1164,0.5217,0.859,0.7096,1.7064,0.7449,1.331,0.9284,0.9809,Control
Utah__A11,0.0822,-0.1056,0.3131,0.754,0.4477,1.4043,0.8055,1.3121,0.9195,0.8453,Control
Utah__A12,0.2467,-0.0609,0.3692,0.4989,0.5662,1.3673,0.5922,0.7706,0.4397,0.7982,Control
Utah__B01,-0.0137,-0.0244,0.6397,0.8264,0.638,1.712,0.7636,1.1077,0.8732,0.8396,Control
Utah__B02,0.1164,-0.0563,0.6765,1.1322,0.689,1.9033,0.8265,1.4914,0.8907,1.1069,Control
Utah__B03,0.0626,-0.0059,0.6188,0.866,0.6408,1.851,0.7571,1.3276,0.8938,0.9659,BRCACancer
Utah__B04,0.0998,-0.1449,0.4186,0.7483,0.5863,1.5588,0.5645,1.1193,0.8647,0.8837,BRCACancer
Utah__B05,0.2159,-0.1392,0.8082,1.1585,0.6178,1.5265,0.7511,1.0649,0.6826,0.828,BRCACancer
Utah__B06,-0.0349,-0.0969,0.6148,0.5091,0.4384,1.4275,0.5844,0.725,0.607,0.5578,BRCACancer
Utah__B07,0.1944,-0.0929,0.5728,0.9485,0.6419,1.8167,0.8625,1.328,1.0218,1.099,BRCACancer
Utah__B08,0.0875,-0.1137,0.4873,0.8743,0.7082,1.6648,0.9738,1.4491,0.8441,0.8888,Control
Utah__B09,0.0388,-0.1942,0.4613,0.898,0.4308,1.383,0.4531,1.0016,0.8004,0.6695,Control
Utah__B10,0.1049,-0.0708,0.3111,0.7756,0.4936,1.5659,0.6059,1.068,0.7337,0.7582,Control
Utah__B11,0.1322,-0.1461,0.3891,0.7622,0.7886,1.5627,0.7992,1.0503,0.7459,0.9112,Control
Utah__B12,0.1741,-0.071,0.2727,0.6867,0.2632,1.0086,0.2469,0.7906,0.5953,0.4842,Control
Utah__C01,0.1798,-0.1659,0.66,1.0014,0.8193,1.576,0.709,1.3657,0.8757,0.9976,BRCACancer
Utah__C02,0.1197,-0.1496,0.5531,0.8669,0.6107,1.61,0.6244,1.4147,0.7285,1.145,BRCACancer
Utah__C03,0.1237,-0.1139,0.5094,1.0892,0.773,1.6437,0.7558,1.5407,0.9321,1.1393,BRCACancer
Utah__C04,0.1596,-0.0679,0.234,0.7478,0.4024,1.0877,0.3513,1.0971,0.5666,0.6717,Control
Utah__C05,0.1825,-0.1346,0.3308,0.7255,0.4611,1.34,0.3863,1.1161,0.5269,0.8655,BRCACancer
Utah__C06,0.1162,-0.1097,0.2585,0.4141,0.1424,0.4348,0.1378,0.4764,0.152,0.2996,Control
Utah__C07,0.1685,-0.1514,0.3283,0.6338,0.3915,1.499,0.4556,1.1855,0.603,0.8947,Control
Utah__C08,0.2008,-0.1312,0.3985,0.8559,0.541,1.5117,0.664,1.3626,0.8054,1.0528,Control
Utah__C09,0.1433,-0.1243,0.3202,0.904,0.4902,1.4458,0.4548,1.2673,0.5486,0.9487,Control
Utah__C10,0.2041,-0.1433,0.4225,0.749,0.5833,1.5109,0.4175,1.1633,0.5083,1.0611,BRCACancer
Utah__C11,0.1813,-0.2052,0.3588,0.9145,0.5286,1.3868,0.6664,1.3826,0.7982,1.0379,Control
Utah__C12,0.2247,-0.1354,0.1816,0.5889,0.2696,1.0128,0.4543,1.0396,0.4556,0.713,BRCACancer
Utah__D01,0.0785,-0.1255,0.4559,0.8161,0.5994,1.243,0.4853,0.9702,0.9365,0.7234,BRCACancer
Utah__D02,0.1669,-0.0863,0.5556,0.7924,0.4089,1.2742,0.544,1.2707,0.6717,0.9521,BRCACancer
Utah__D03,0.1947,-0.187,0.3848,0.7797,0.4686,1.2776,0.3872,1.138,0.5686,0.8197,BRCACancer
Utah__D04,0.1271,-0.1515,0.3679,0.9411,0.5924,1.4074,0.6316,1.1751,0.6645,0.9948,BRCACancer
Utah__D05,0.2133,-0.1191,0.4085,0.8711,0.6968,1.5587,0.5117,1.2305,0.5965,0.9797,BRCACancer
Utah__D06,0.1207,-0.1455,0.5331,0.8697,0.619,1.5434,0.6831,1.3741,0.8862,1.1447,BRCACancer
Utah__D07,0.1719,-0.078,0.4869,0.9729,0.4711,1.5137,0.6353,1.3801,0.7061,1.0423,Control
Utah__D08,0.1929,-0.1441,0.2676,0.6291,0.4577,1.2686,0.455,1.0883,0.4985,0.8431,Control
Utah__D09,0.1519,-0.1542,0.541,0.7859,0.5763,1.4305,0.5728,1.3326,0.6614,1.0576,Control
Utah__D10,0.1697,-0.0877,0.3679,0.583,0.3715,1.3884,0.7506,1.2069,0.6913,0.802,Control
Utah__D11,0.0111,-0.1287,0.3117,0.4624,0.2424,0.8004,0.2529,0.7085,0.4136,0.5075,Control
Utah__D12,0.1097,-0.0817,0.3233,0.64,0.3346,1.0784,0.6259,1.1189,0.579,0.7591,Control
Utah__E01,0.1167,-0.1796,0.2951,0.5346,0.4424,1.4561,0.4605,1.1892,0.502,0.8002,BRCACancer
Utah__E02,0.0565,-0.1546,0.5563,0.721,0.4845,1.6224,0.6427,1.3604,0.6953,1.1726,Control
Utah__E03,0.1314,-0.1231,0.4086,0.9574,0.585,1.4463,0.7764,1.4851,0.6755,1.0185,Control
Utah__E04,0.2061,-0.1251,0.4358,0.9413,0.6133,1.4646,0.6333,1.4767,0.767,1.0711,Control
Utah__E05,0.1075,-0.1265,0.4724,0.6613,0.3691,1.4516,0.4943,1.1079,0.7254,1.0584,Control
