@relation data

@attribute id string
@attribute 107 numeric
@attribute 1173 numeric
@attribute 160 numeric
@attribute 1759 numeric
@attribute 23236 numeric
@attribute 2778 numeric
@attribute 2782 numeric
@attribute 2792 numeric
@attribute 408 numeric
@attribute 5465 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,-0.0192,1.4197,0.9278,0.06,0.4303,0.7364,1.414,-0.1115,0.9076,0.3764,Control
Utah__A02,0.0821,1.4253,0.966,0.0046,0.2262,0.5947,1.3774,-0.0107,0.9134,0.2792,Control
Utah__A03,0.0731,1.4715,1.137,0.1068,0.3007,0.7013,1.4718,-0.1264,1.0639,0.4264,Control
Utah__A04,0.0545,1.5759,0.9251,0.0885,0.1828,0.6584,1.4544,-0.0455,0.9148,0.2016,Control
Utah__A05,0.0309,1.677,1.2359,0.1451,0.4625,0.6793,1.553,-0.0806,1.144,0.3601,Control
Utah__A06,0.0369,1.4828,1.051,0.0466,0.3563,0.5895,1.3984,-0.1084,1.0387,0.3526,Control
Utah__A07,0.0671,1.5403,1.0529,-0.02,0.8391,0.6729,1.5046,-0.1539,1.2077,0.3244,Control
Utah__A08,0.0084,1.337,0.9344,-0.0293,0.6234,0.6935,1.4784,-0.0861,1.1225,0.3939,Control
Utah__A09,0.0396,1.4405,0.9406,0.0622,0.7121,0.6166,1.3959,-0.1335,1.1018,0.2639,Control
Utah__A10,-0.0054,1.5258,0.8963,0.0876,0.9357,0.7025,1.4977,-0.1431,1.0826,0.4137,Control
Utah__A11,0.0065,1.2025,0.8519,-0.0121,0.6182,0.6078,1.2505,-0.1683,0.9437,0.3309,Control
Utah__A12,0.1418,1.4352,0.5161,-0.0045,0.1347,0.33,1.183,-0.0381,0.5912,0.0699,Control
Utah__B01,0.1211,1.2487,0.6624,-0.1627,0.3275,0.5871,1.27,-0.1151,0.8252,0.2742,Control
Utah__B02,0.0335,1.6282,1.0408,0.0408,0.226,0.7082,1.4867,-0.1573,1.0284,0.3228,Control
Utah__B03,-0.0049,1.4103,0.8063,-0.0585,0.3352,0.6652,1.4135,-0.211,0.8945,0.295,BRCACancer
Utah__B04,0.0414,1.2639,0.7741,-0.0088,0.8077,0.6745,1.6176,-0.0829,1.1564,0.4083,BRCACancer
Utah__B05,0.1073,1.4382,1.0844,-0.0768,0.1257,0.588,1.3729,0.0291,0.8806,0.2845,BRCACancer
Utah__B06,0.0095,1.0996,0.3695,-0.2293,0.2674,0.3774,1.1264,-0.0403,0.6465,0.1516,BRCACancer
Utah__B07,0.0493,1.5414,0.9061,0.0469,0.3003,0.7557,1.5322,-0.0759,0.9529,0.3463,BRCACancer
Utah__B08,0.0052,1.4769,1.0486,0.1593,0.2454,0.6875,1.3372,-0.0732,0.9946,0.3028,Control
Utah__B09,-0.0086,1.0239,0.6596,0.0172,0.7187,0.6824,1.2912,-0.1555,1.1122,0.3037,Control
Utah__B10,0.0734,1.2688,0.6492,0.0048,0.5557,0.4852,1.3508,-0.1004,0.9922,0.2007,Control
Utah__B11,0.0074,1.6355,0.9697,0.0842,0.4208,0.6179,1.2825,0.0227,0.9185,0.2715,Control
Utah__B12,0.0692,0.7413,0.5423,-0.024,0.3939,0.5398,1.1744,-0.039,0.9591,0.2016,Control
Utah__C01,0.07,1.5085,1.2928,0.0187,0.6284,0.7028,1.5176,0.086,1.3226,0.3478,BRCACancer
Utah__C02,0.0604,1.568,1.1199,0.0779,0.2602,0.6211,1.4231,-0.1145,0.9193,0.277,BRCACancer
Utah__C03,0.0561,1.5693,1.3217,0.1023,0.2617,0.7953,1.4557,-0.14,1.1742,0.42,BRCACancer
Utah__C04,0.0637,1.1538,0.8961,0.1146,0.1036,0.6257,1.2028,0.0415,0.8207,0.2032,Control
Utah__C05,0.0866,1.1847,0.9345,-0.0016,0.1343,0.5198,1.248,-0.0875,0.802,0.1799,BRCACancer
Utah__C06,0.0469,0.339,0.2038,-0.0466,0.0014,0.2829,0.5126,-0.0129,0.3065,-0.0355,Control
Utah__C07,0.042,1.3345,0.8336,0.0496,0.2128,0.5454,1.3045,-0.0691,0.803,0.1911,Control
Utah__C08,0.0923,1.3618,1.0411,0.024,0.1185,0.5813,1.2634,-0.1722,0.912,0.3251,Control
Utah__C09,0.0387,1.3655,0.9448,0.0388,0.1288,0.5684,1.2995,-0.1511,0.801,0.1798,Control
Utah__C10,0.0859,1.6411,0.9829,0.0314,0.1241,0.4898,1.4588,-0.035,0.8119,0.1421,BRCACancer
Utah__C11,0.0259,1.3945,1.1519,0.0903,0.2008,0.7546,1.2804,-0.0973,0.9986,0.381,Control
Utah__C12,0.0567,1.1441,0.6778,0.1158,0.0816,0.5194,1.1382,0.1078,0.7544,0.1363,BRCACancer
Utah__D01,0.0574,0.977,0.8305,0.0417,0.5904,0.6711,1.3641,-0.0661,1.1966,0.3456,BRCACancer
Utah__D02,0.0238,1.4274,0.9773,0.1082,0.1389,0.6674,1.3391,-0.0129,0.8868,0.2878,BRCACancer
Utah__D03,0.0743,1.4752,1.0066,0.1453,0.1297,0.5674,1.3568,-0.0897,0.8987,0.1614,BRCACancer
Utah__D04,0.0252,1.4009,1.0792,0.0413,0.2608,0.5913,1.3047,-0.1128,0.9771,0.2358,BRCACancer
Utah__D05,0.0799,1.6163,1.126,0.1468,0.1398,0.4965,1.4874,-0.0429,1.0006,0.2246,BRCACancer
Utah__D06,0.0203,1.4923,1.1185,0.013,0.2126,0.7087,1.3831,-0.067,0.9928,0.3573,BRCACancer
Utah__D07,0.0587,1.5362,1.1587,0.1363,0.2364,0.6055,1.354,-0.1351,0.9753,0.2814,Control
Utah__D08,0.0582,1.2842,0.8354,0.0511,0.0915,0.4924,1.2489,-0.111,0.8141,0.1606,Control
Utah__D09,0.0919,1.441,1.1261,0.0642,0.1506,0.5445,1.3055,-0.037,0.9258,0.2197,Control
Utah__D10,0.0227,1.6107,0.9296,0.039,0.2021,0.4754,1.1684,0.0174,0.8225,0.2062,Control
Utah__D11,0.0854,0.8371,0.3122,0.0429,0.0316,0.363,0.8275,-0.1711,0.4983,0.0578,Control
Utah__D12,-0.0276,1.2374,0.8918,0.0457,0.1373,0.5419,1.1335,-0.0876,0.7814,0.1939,Control
Utah__E01,0.0249,1.3762,0.8069,-0.0292,0.1205,0.4796,1.3183,-0.1244,0.7982,0.1551,BRCACancer
Utah__E02,0.0266,1.6378,0.9942,0.1279,0.1187,0.574,1.3824,-0.0022,0.8985,0.2665,Control
Utah__E03,0.0212,1.5028,1.2437,0.1439,0.1839,0.5876,1.372,-0.014,1.0207,0.2631,Control
Utah__E04,0.0087,1.6662,1.1322,0.1277,0.245,0.7498,1.4138,-0.1427,0.8496,0.3151,Control
Utah__E05,0.0915,1.4694,0.9624,0.0373,0.1165,0.4908,1.2861,-0.1176,0.7139,0.1918,Control
Utah__E06,0.1075,1.1876,0.7149,0.0065,0.1665,0.4339,1.2219,-0.0754,0.842,0.1383,BRCACancer
Utah__E07,0.0145,1.6125,1.0828,0.2298,0.1761,0.7012,1.394,-0.0766,0.9095,0.2444,BRCACancer
Utah__E08,-0.0106,1.6001,1.1693,0.0802,0.161,0.7115,1.3805,-0.0506,0.9806,0.2861,Control
Utah__E09,0.0065,1.7211,1.0219,0.1403,0.1581,0.6125,1.3309,-0.1131,0.9154,0.2668,BRCACancer
Utah__E10,0.0883,1.5032,1.1553,0.0147,0.3568,0.6042,1.457,-0.1356,1.0414,0.325,BRCACancer
Utah__E11,0.0572,1.3958,0.7164,0.1176,0.1318,0.5038,1.2722,-0.12,0.8235,0.1919,Control
Utah__E12,-0.0558,1.3219,0.8349,-0.0308,0.1295,0.429,1.1747,-0.1242,0.8191,0.111,BRCACancer
Utah__F01,0.0337,1.3331,1.0991,0.0549,0.2542,0.6536,1.3631,-0.0787,0.8699,0.3596,Control
Utah__F02,0.0216,1.568,1.1419,0.0318,0.1618,0.6813,1.4283,-0.1201,0.9429,0.3548,Control
Utah__F03,0.0814,1.5038,1.1166,0.1215,0.1671,0.5127,1.3627,-0.1365,0.851,0.3761,Control
Utah__F04,0.0527,1.2496,0.9821,0.028,0.5066,0.7394,1.308,-0.0229,1.0387,0.3011,Control
Utah__F05,0.0369,1.5673,1.0711,0.2307,0.1529,0.5626,1.3855,-0.1391,0.8992,0.2411,Control
Utah__F06,0.0827,1.5111,0.979,0.1455,0.26,0.4066,1.2662,-0.1127,0.7902,0.2006,Control
Utah__F07,0.0065,1.3229,0.8505,0.0412,0.4433,0.6675,1.431,-0.0783,0.9465,0.2982,Control
Utah__F09,0.0017,1.6416,1.3303,0.0978,0.2238,0.6634,1.4067,-0.1121,0.982,0.3932,Control
Utah__F10,-0.0033,1.6804,1.2939,0.1249,0.3417,0.6887,1.466,-0.0107,1.1141,0.3651,Control
Utah__F11,0.0534,1.6558,1.2843,0.0981,0.2086,0.5656,1.3892,-0.0923,1.0103,0.2464,Control
Utah__F12,0.018,1.3339,0.8824,0.037,0.7239,0.5894,1.4131,-0.0282,1.147,0.3021,Control
Utah__G01,0.0336,1.3985,1.2476,0.081,0.3029,0.6192,1.3091,-0.0505,1.0964,0.2637,Control
Utah__G02,-0.0087,1.4396,0.9831,0.1036,0.1652,0.6042,1.2541,-0.0897,0.8797,0.2253,Control
Utah__G03,-0.0163,1.5972,1.155,0.0615,0.2812,0.647,1.3894,-0.0903,0.9442,0.2637,Control
Utah__G04,0.0254,1.7372,1.1596,0.1131,0.1041,0.6176,1.5423,0.0331,1.007,0.2172,BRCACancer
Utah__G05,0.005,0.8888,0.6454,0.0218,0.2745,0.5313,0.9063,-0.0992,0.7968,0.1926,BRCACancer
Utah__G06,0.0614,1.503,1.0485,0.0659,0.257,0.5129,1.4182,0.0251,0.8888,0.2199,BRCACancer
Utah__G07,0.0473,1.2532,0.8416,0.0375,0.1136,0.5357,1.2123,-0.1123,0.7862,0.1568,Control
Utah__G08,0.0384,1.4397,1.2293,0.02,0.3402,0.6486,1.3592,-0.0166,1.0937,0.3547,Control
Utah__G09,-0.0146,1.2369,0.9557,0.1402,0.1516,0.6374,1.1775,-0.0276,0.8755,0.2347,Control
Utah__G10,0.0649,1.2129,0.8139,-0.0462,0.0698,0.5667,1.3129,-0.0096,0.7028,0.24,BRCACancer
Utah__G11,-0.0432,0.7152,0.4689,0.0442,0.2077,0.4685,0.777,-0.1503,0.511,0.2035,BRCACancer
Utah__G12,0.0459,1.3255,0.9648,0.0202,0.2096,0.6007,1.3769,-0.1885,0.9,0.2591,BRCACancer
Utah__H01,0.0534,1.1671,0.8829,-6e-04,0.0167,0.4997,1.114,0.0397,0.7213,0.138,Control
Utah__H02,0.0502,1.4518,1.0928,0.0829,0.1853,0.5995,1.2433,0.0284,0.9022,0.2182,Control
Utah__H03,0.0235,1.1342,0.7363,0.0023,0.2108,0.5573,1.1399,-0.142,0.7024,0.1898,Control
Utah__H04,0.055,1.2388,1.0812,-0.0313,0.2497,0.6983,1.2744,-0.169,0.9471,0.3571,Control
Utah__H06,0.0504,1.3365,1.1311,0.0988,0.1562,0.6616,1.1762,-0.0781,1.0159,0.2651,Control
Utah__H07,0.0661,1.1235,0.9107,-0.0454,0.2343,0.5943,1.163,-0.1432,0.8825,0.161,BRCACancer
Utah__H08,0.0565,1.3245,1.0235,0.0645,0.1909,0.512,1.2527,0.0222,0.92,0.2471,BRCACancer
Utah__H09,0.06,0.7635,0.3885,-0.0083,0.4298,0.5373,1.0617,-0.0865,0.625,0.1744,BRCACancer
Utah__H10,0.0914,1.0809,0.7498,-0.0191,0.2153,0.5357,1.2583,-0.081,0.797,0.1545,BRCACancer
Utah__H11,0.0632,1.4445,0.7394,0.0084,0.1023,0.4281,1.416,-0.1021,0.7987,0.1841,BRCACancer
Utah__H12,0.038,1.519,1.0489,-0.0202,0.1778,0.5739,1.4051,-0.1721,0.9472,0.3473,BRCACancer
Utah__I01,0.0202,1.4723,0.9297,0.1532,0.3158,0.7229,1.4233,-0.0992,0.9883,0.3855,Control
Utah__I02,0.1052,1.0872,0.5971,0.0245,0.4276,0.5414,1.0718,0.0406,0.7948,0.1696,Control
Utah__I03,0.0029,1.1555,0.6165,0.028,0.057,0.4351,1.1056,-0.0407,0.6549,0.0862,Control
Utah__I04,0.0556,1.7083,1.2008,0.0984,0.1336,0.725,1.4247,-0.106,0.9768,0.2889,Control
Utah__I05,0.0863,1.4416,1.1999,0.1147,0.1252,0.6242,1.3019,-0.0333,0.9891,0.2899,Control
