@relation data

@attribute id string
@attribute 121916 numeric
@attribute 1742 numeric
@attribute 2902 numeric
@attribute 2903 numeric
@attribute 2904 numeric
@attribute 2905 numeric
@attribute 2906 numeric
@attribute 4842 numeric
@attribute 5530 numeric
@attribute 5532 numeric
@attribute 5533 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5573 numeric
@attribute 5575 numeric
@attribute 5576 numeric
@attribute 5577 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,-0.1275,0.4022,-0.1117,-0.0837,-0.1622,-0.1089,-0.1708,-0.1288,0.7429,1.2926,1.379,1.1287,-0.1227,1.8555,0.0687,1.1825,1.0216,0.5534,1.0586,2.327,1.1541,2.0788,Control
Utah__A02,-0.0366,0.2515,-0.1337,-0.143,-0.1532,-0.1274,-0.1038,-0.0998,0.6208,0.9495,1.0794,0.9806,-0.1089,1.8585,0.0861,1.0744,1.1411,0.2001,0.7032,2.3401,0.9777,2.1743,Control
Utah__A03,-0.0684,0.4125,-0.1377,-0.1018,-0.1821,-0.0683,-0.0968,-0.1631,0.7759,1.2205,1.157,0.9935,-0.0955,1.9244,0.0926,1.2517,1.0566,0.1966,0.9762,2.5223,1.2312,2.1303,Control
Utah__A04,-0.1701,0.3283,-0.0447,-0.1291,-0.1293,-0.0465,0.0267,-0.115,0.692,0.9394,1.2377,1.1638,-0.1322,1.8452,0.1265,1.2396,1.3226,0.3061,0.82,2.6032,1.025,2.2819,Control
Utah__A05,-0.0415,0.4891,-0.0453,-0.0864,-0.1196,-0.0566,0.0378,-0.112,0.7965,1.0923,1.1578,1.0454,-0.0826,1.9782,0.1139,1.3175,1.4163,0.3059,0.9512,2.287,0.9902,2.3833,Control
Utah__A06,-0.1184,0.3335,-0.1583,-0.0762,-0.1424,-0.1751,-0.2,-0.1234,0.6451,0.9526,0.9225,0.8785,-0.1543,1.9638,0.061,1.1796,1.0561,0.296,0.9045,2.2428,1.1486,2.1363,Control
Utah__A07,-0.2109,0.3991,-0.0988,-0.1371,-0.1631,-0.1023,-0.1288,-0.1526,1.0466,1.3272,1.1807,1.1356,-0.131,2.0261,0.1063,1.2869,1.1756,0.5102,1.3099,2.296,1.4495,2.1759,Control
Utah__A08,-0.0487,0.2459,-0.114,-0.1302,-0.1534,-0.1024,-0.23,-0.0947,1.1754,1.4644,1.5305,1.1812,-0.03,1.7243,0.0189,1.1737,0.8746,0.8364,1.4137,2.2139,1.2527,1.9205,Control
Utah__A09,-0.1254,0.3004,-0.1222,-0.1084,-0.1589,-0.1115,-0.1126,-0.1624,0.8882,1.2405,1.1693,1.096,-0.2464,1.9258,0.0974,1.1124,1.1918,0.5718,1.2508,2.2423,0.951,2.3034,Control
Utah__A10,-0.1158,0.3417,-0.0662,-0.1233,-0.1127,-0.1097,-0.0417,-0.1291,1.0953,1.2521,1.4239,1.2467,-0.1022,1.9263,0.0576,1.2695,1.3995,0.3781,1.3167,2.2774,1.2653,2.2451,Control
Utah__A11,-0.1132,0.2257,-0.0917,-0.0914,-0.1335,-0.0803,-0.2015,-0.0799,0.643,1.0422,0.9878,0.9113,-0.0051,1.7363,0.0123,0.9531,0.9148,0.3263,0.9853,2.2562,0.7584,2.1908,Control
Utah__A12,-0.1568,0.0766,-0.1777,-0.0696,-0.108,-0.2075,-0.371,-0.1382,0.5035,0.6696,0.8395,0.9203,-0.3279,1.3776,0.1257,0.9027,1.3159,0.1184,0.5269,1.7774,0.602,1.965,Control
Utah__B01,-0.1393,0.0997,-0.3059,-0.0372,-0.0777,-0.2776,-0.4993,-0.1199,0.7077,1.1678,1.2423,0.9718,-0.2682,1.8027,-0.0505,1.0473,0.9602,0.5839,0.9472,2.4459,1.5527,1.8265,Control
Utah__B02,-0.0028,0.361,-0.109,-0.0863,-0.1102,-0.1279,-0.067,-0.0948,0.6735,1.0899,1.3341,1.0268,-0.1548,2.0535,0.0887,1.2766,1.0651,0.3378,0.785,2.7299,1.4591,2.189,Control
