@relation data

@attribute id string
@attribute 1282 numeric
@attribute 1284 numeric
@attribute 1285 numeric
@attribute 1286 numeric
@attribute 1287 numeric
@attribute 1288 numeric
@attribute 2147 numeric
@attribute 2149 numeric
@attribute 2153 numeric
@attribute 2157 numeric
@attribute 2158 numeric
@attribute 2159 numeric
@attribute 2160 numeric
@attribute 2161 numeric
@attribute 2243 numeric
@attribute 2244 numeric
@attribute 2266 numeric
@attribute 3818 numeric
@attribute 3827 numeric
@attribute 462 numeric
@attribute 5624 numeric
@attribute 5627 numeric
@attribute 710 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,-0.0622,-0.0749,-0.0686,-0.0921,-0.1484,-0.065,-0.087,1.1346,1.2134,0.0219,-0.1412,0.0168,-0.0248,-0.0869,-0.0945,-0.2419,-0.1804,-0.0355,-0.1418,-0.1166,0.0863,0.2593,0.2453,Control
Utah__A02,-0.06,-0.0687,-0.0368,-0.0476,-0.1384,-0.0975,-0.0712,1.3118,0.8281,-0.0327,-0.0936,0.0586,-0.0196,0.0264,-0.071,-0.1443,-0.1062,-0.0825,-0.1328,-0.0169,0.1395,0.2632,0.2478,Control
Utah__A03,-0.0744,-0.0571,-0.0708,-0.0708,-0.154,-0.0981,-0.102,1.328,0.885,-0.0506,-0.1492,0.0711,-0.0833,-0.0111,-0.0529,-0.1351,-0.173,-0.0334,-0.1479,0.0311,0.1618,0.2799,0.7271,Control
Utah__A04,-0.0438,-0.0397,-0.0399,-0.06,-0.1421,-0.0892,-0.0358,1.2907,0.8512,-0.0279,-0.0679,0.0179,-0.0725,0.1571,-0.0865,-0.1603,-0.1183,-0.0198,-0.1399,-0.1177,0.1617,0.3061,0.076,Control
Utah__A05,-0.055,-0.0396,-0.071,-0.0753,-0.1174,-0.0828,-0.0619,1.5416,1.4078,-0.016,-0.1206,0.0485,-0.0681,0.1234,-0.0683,-0.1735,-0.1227,-0.0201,-0.1464,-0.045,0.177,0.6107,0.2703,Control
Utah__A06,-0.0736,-0.0836,-0.0454,-0.0378,-0.164,-0.1173,-0.0855,1.365,1.0946,-0.0322,-0.1594,0.0143,-0.0408,-0.0546,-0.116,-0.1957,-0.0935,-0.0543,-0.1354,-0.0102,0.0746,0.225,0.2429,Control
Utah__A07,-0.0772,-0.1098,-0.0419,-0.0317,-0.1697,-0.1294,-0.1015,1.3536,1.1301,-0.0331,-0.1261,0.0162,-0.0941,0.0513,-0.0667,-0.1034,-0.1475,0.0028,-0.1374,-0.0037,0.171,0.3299,0.1167,Control
Utah__A08,-0.0576,-0.0954,-0.0946,-0.082,-0.1504,-0.0682,-0.0829,0.9492,0.7875,-0.0682,-0.209,0.0144,-0.1094,-0.0394,-0.1453,-0.2146,-0.1511,0.065,-0.1683,-0.0635,0.0256,0.0208,0.2436,Control
Utah__A09,-0.0901,-0.0914,-0.0144,-0.0649,-0.1795,-0.0924,-0.1057,1.2462,0.9021,-0.055,-0.1552,0.0125,-0.0829,0.0565,-0.0318,-0.1419,-0.136,-0.0608,-0.1411,-0.0463,0.0977,0.4187,0.1762,Control
Utah__A10,-0.0651,-0.0298,-0.0649,-0.0402,-0.1381,-0.0986,-0.082,1.5482,1.5041,0.0094,-0.0914,0.0192,-0.0832,-0.0054,-0.0574,-0.1695,-0.1294,2e-04,-0.1281,-0.0363,0.0838,0.6074,0.3036,Control
Utah__A11,-0.008,-0.0431,-0.1373,-0.0673,-0.1445,-0.0833,-0.1236,1.3098,0.7539,-0.0232,-0.0978,0.0149,-0.0275,-0.0915,-0.0863,-0.125,-0.1329,-0.146,-0.1553,-0.0815,0.0152,0.1538,0.2157,Control
Utah__A12,-0.0791,-0.0456,-0.0228,-0.0293,-0.1909,-0.0709,-0.1144,1.4117,0.5563,-0.0431,-0.0972,0.0694,-0.0164,-0.1309,0.0943,-0.076,-0.1904,-0.0481,0.0135,0.0735,0.1896,0.3384,0.147,Control
Utah__B01,-0.0633,-0.1472,-0.0649,-0.0477,-0.192,-0.0188,-0.1542,0.8642,0.7225,-0.0409,-0.1637,-0.1087,-0.0269,-0.311,0.067,-0.214,-0.1978,-0.013,-0.0787,0.0921,0.0456,0.2527,0.1919,Control
Utah__B02,-0.0557,-0.0826,-0.0826,-0.0519,-0.14,-0.0692,-0.083,1.3201,0.9758,-0.0603,-0.1152,0.0426,-0.07,-0.0093,0.0025,-0.1837,-0.1407,-0.0499,-0.1082,-0.0181,0.0723,0.2078,0.0928,Control
Utah__B03,-0.0169,-0.0854,-0.0892,-0.0673,-0.1567,-0.0286,-0.066,0.9832,1.0228,-0.0717,-0.0575,0.0061,-0.073,-0.1683,0.0011,-0.143,-0.1528,-0.0211,-0.088,-0.0636,0.0298,0.0205,0.0897,BRCACancer
Utah__B04,-0.087,-0.1151,-0.0406,-0.0402,-0.1584,-0.089,-0.1433,1.2502,0.6343,-0.0877,-0.206,-0.016,-0.0028,-0.0829,-0.0968,-0.22,-0.1602,-0.0064,-0.1563,-0.0327,0.1013,0.2652,0.0882,BRCACancer
Utah__B05,-0.1137,-0.0891,-0.0162,0.0154,-0.1613,-0.0853,-0.1067,1.1321,0.1925,-0.0899,-0.1655,-0.0255,0.001,-0.0766,-0.006,-0.0907,-0.0904,-0.0141,-0.1714,0.0518,0.2506,0.1391,0.1992,BRCACancer
Utah__B06,-0.1655,-0.21,-0.0634,-0.0126,-0.1627,0.0329,-0.1629,0.8995,0.5677,-0.0648,-0.202,-0.1277,8e-04,-0.3142,0.0892,-0.1229,-0.0902,-0.075,0.0833,0.0651,0.0371,0.1493,0.0946,BRCACancer
Utah__B07,-0.1042,-0.0993,-0.0154,-0.0291,-0.1555,-0.061,-0.0868,1.4156,1.0758,-0.0435,-0.0314,-0.055,-0.0731,0.038,-0.0322,-0.1345,-0.083,-0.0233,-0.1532,-0.014,0.1434,0.2984,0.177,BRCACancer
Utah__B08,-0.0284,-0.0437,-0.0623,-0.083,-0.1066,-0.0516,-0.0291,1.3522,0.6083,0.0039,-0.0539,0.0851,-0.0551,0.001,-0.0719,-0.1574,-0.1083,-0.1096,-0.1291,0.0198,0.0742,0.4196,0.1032,Control
