@relation data

@attribute id string
@attribute 169355 numeric
@attribute 2150 numeric
@attribute 23236 numeric
@attribute 2776 numeric
@attribute 3043 numeric
@attribute 3045 numeric
@attribute 3250 numeric
@attribute 335 numeric
@attribute 3383 numeric
@attribute 3458 numeric
@attribute 355 numeric
@attribute 3553 numeric
@attribute 356 numeric
@attribute 3569 numeric
@attribute 3586 numeric
@attribute 3592 numeric
@attribute 3593 numeric
@attribute 3606 numeric
@attribute 3620 numeric
@attribute 3910 numeric
@attribute 4615 numeric
@attribute 5330 numeric
@attribute 5331 numeric
@attribute 5332 numeric
@attribute 54106 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5582 numeric
@attribute 6401 numeric
@attribute 7064 numeric
@attribute 7124 numeric
@attribute 7412 numeric
@attribute 8542 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,-0.0969,0.5014,0.4303,0.6216,1.5532,-0.1033,0.0479,0.0917,0.79,0.7344,1.2288,1.5545,0.3703,0.0682,0.0395,0.0496,-0.0509,0.2761,0.1043,-0.093,1.4781,1.7084,0.577,-0.0589,0.2765,0.5523,1.0332,-0.0542,-0.0152,0.2463,0.4095,-0.0219,1.0131,Control
Utah__A02,-0.0867,0.4888,0.2262,0.1857,2.8275,0.3941,-0.1103,0.0526,0.9536,1.6345,1.1813,0.7205,0.5088,-0.0126,-0.0722,0.0278,-0.052,0.0809,0.1998,-0.0377,1.747,1.6702,0.4872,-0.0815,0.2545,0.1715,0.6697,-0.1266,-0.0317,0.0495,0.4322,0.0198,0.7619,Control
Utah__A03,-0.0989,0.5172,0.3007,0.4253,2.4057,0.646,-0.0062,0.1237,1.167,2.2035,1.7863,0.8663,0.7048,-0.024,0.1952,0.0514,0.0619,0.2656,0.6151,-0.0564,1.9692,2.0238,0.7102,-0.1083,0.3278,0.1678,0.9489,-0.1293,-0.0455,0.2337,0.5375,0.199,1.2755,Control
Utah__A04,-0.0937,0.4706,0.1828,0.2721,2.2436,0.0359,-0.0711,0.2092,0.8171,0.6827,1.1168,0.4163,0.4199,0.0645,-0.0464,0.2051,-0.0711,0.1724,0.0329,-0.0601,1.8283,1.6228,0.5036,-0.0722,0.2191,0.2858,0.7891,0.0079,-0.0527,0.2104,0.3432,-0.0567,0.7995,Control
Utah__A05,-0.0219,0.7816,0.4625,0.4482,2.4027,0.2771,0.1665,0.118,1.2053,0.6381,1.3299,0.6999,0.4669,0.0647,0.0633,0.1003,-0.0381,0.3911,0.2538,-0.0523,2.0997,1.8707,0.8193,-0.0609,0.2494,0.2856,0.9233,-0.0072,-0.0422,0.2173,0.365,-0.081,1.0323,Control
Utah__A06,-0.0321,0.3808,0.3563,0.3223,1.1262,-0.2376,-0.0637,0.0501,0.8925,0.0789,1.1995,0.7341,0.5095,-0.0902,0.0319,0.0585,-5e-04,0.4217,0.1798,-0.0633,1.7849,1.742,0.6236,-0.0817,0.327,0.2749,0.8755,-0.1821,-0.0619,0.1316,0.4132,-0.084,0.7094,Control
Utah__A07,-0.0918,0.5528,0.8391,0.8825,1.2264,0.0533,0.0895,0.0777,0.8816,0.9899,1.1282,1.2177,0.5964,0.2398,0.0802,-0.01,-0.0347,0.3752,0.1406,-0.0659,1.7324,1.7855,0.642,-0.0893,0.3888,0.5058,1.2903,-0.1545,-0.037,0.0814,0.4675,-0.0193,0.8802,Control
Utah__A08,-0.0792,0.3533,0.6234,1.0342,1.4448,-0.0528,-0.1034,0.0418,0.8275,0.8299,1.1547,0.4423,0.5226,0.1354,0.0187,-0.0035,-0.038,0.2659,0.1789,-0.0769,1.5837,1.7589,0.4185,-0.0928,0.391,0.8574,1.3963,-0.1576,-0.1104,0.1702,0.2445,-0.0924,0.7559,Control
Utah__A09,-0.043,0.342,0.7121,0.861,0.9454,-0.0286,0.0883,0.1082,0.8318,0.813,1.2423,0.5926,0.3699,0.1209,0.1634,0.1572,-0.0703,0.1325,0.0577,-0.044,1.5714,1.6492,0.5998,-0.0597,0.2851,0.5722,1.2298,-0.151,-0.0796,0.2068,0.3484,-0.0209,0.7147,Control
Utah__A10,-0.0717,0.4268,0.9357,0.8051,0.9929,-0.0709,0.1022,0.1016,1.0294,1.5987,1.4522,1.4944,0.6383,-0.076,0.1564,0.0227,-0.0612,0.3181,0.0363,-0.0808,1.7444,1.7309,0.5409,-0.0569,0.2604,0.3634,1.2971,-0.0144,-0.0473,0.1721,0.4505,0.053,0.7844,Control
Utah__A11,-0.0538,0.2235,0.6182,0.5011,0.4291,-0.2633,0.1897,0.0424,0.7997,1.7846,1.1292,0.6314,0.415,0.1171,-0.1035,-0.1012,0.0392,0.2973,-0.0073,-0.103,1.19,1.4507,0.5666,-0.0643,0.2791,0.3076,0.9582,-0.1143,-0.114,0.1706,0.1872,0.0213,0.7459,Control
Utah__A12,-0.0056,0.2454,0.1347,0.0799,3.0293,0.2439,0.0679,0.0104,0.4793,0.728,0.8144,0.4221,0.3731,0.0935,0.1685,-0.0047,0.1071,0.0421,0.0571,0.0246,1.2792,0.8356,0.2326,-0.0433,0.3105,0.0835,0.4893,-0.2447,0.0296,0.0022,0.0949,0.0463,0.1962,Control
