@relation data

@attribute id string
@attribute 10454 numeric
@attribute 11213 numeric
@attribute 1147 numeric
@attribute 1432 numeric
@attribute 3456 numeric
@attribute 3551 numeric
@attribute 3552 numeric
@attribute 3553 numeric
@attribute 3554 numeric
@attribute 3556 numeric
@attribute 3557 numeric
@attribute 3569 numeric
@attribute 3654 numeric
@attribute 3656 numeric
@attribute 3725 numeric
@attribute 4214 numeric
@attribute 4615 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 51295 numeric
@attribute 54472 numeric
@attribute 5599 numeric
@attribute 5606 numeric
@attribute 5608 numeric
@attribute 5970 numeric
@attribute 6885 numeric
@attribute 7040 numeric
@attribute 7042 numeric
@attribute 7043 numeric
@attribute 7124 numeric
@attribute 7189 numeric
@attribute 9020 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.2872,1.5761,1.5171,1.4449,-0.059,1.1591,-0.0078,1.5431,0.2655,0.4867,0.6824,0.0868,0.6564,0.511,1.2901,2.265,1.4816,1.6981,2.2123,0.3015,0.6135,1.4087,0.7706,0.7145,1.4383,1.4658,2.044,0.0614,0.0793,0.4149,0.8372,0.7681,Control
Utah__A02,0.1844,1.4814,1.302,1.1614,-0.1975,0.9319,0.1551,0.7913,0.0624,0.3446,0.5214,0.0155,0.5823,0.5001,0.8169,1.9132,1.7445,1.2732,2.0603,0.1652,0.4885,0.986,0.751,0.296,1.258,1.1532,2.0529,0.0739,0.0163,0.4378,0.7679,0.528,Control
Utah__A03,0.2439,1.8756,1.5398,1.3753,-0.2531,1.0697,-0.0362,0.9227,0.0934,0.4199,0.7916,0.0054,0.7212,0.5464,1.1876,2.1264,1.9618,1.4485,2.7503,0.2621,0.6308,1.223,1.0109,0.4348,1.4813,1.3103,2.233,0.1569,0.0486,0.5438,0.9336,0.7605,Control
Utah__A04,0.1265,1.3848,1.079,1.2634,-0.1922,0.9555,0.1356,0.517,0.1894,0.387,0.4898,0.0835,0.649,0.6401,1.2809,2.2551,1.824,1.4304,2.2761,0.2571,0.5479,0.9854,0.8035,0.3699,1.484,1.2639,2.1844,0.0657,0.1175,0.3481,0.7944,0.6381,Control
Utah__A05,0.259,1.9241,1.4435,1.514,-0.0891,1.0728,0.1215,0.7727,0.1604,0.5299,0.8022,0.0837,0.8578,0.6466,1.2201,2.4117,2.0894,1.5181,2.4615,0.3463,0.7576,1.1338,0.9784,0.5114,1.5368,1.3977,2.5268,0.0409,0.0159,0.3701,0.8518,0.6988,Control
Utah__A06,0.2241,1.8778,1.3907,1.2099,-0.1403,0.9844,0.1733,0.8036,0.3054,0.5476,0.7643,-0.0531,0.6583,0.4001,0.8267,2.0422,1.7816,1.3497,2.472,0.1624,0.5819,1.1657,0.8378,0.62,1.338,1.2785,2.0798,0.0736,0.0485,0.4186,0.7749,0.6021,Control
Utah__A07,0.2597,2.2162,1.4674,1.5901,-0.0051,1.1473,0.0812,1.2395,0.3173,0.5765,0.6473,0.2383,0.6423,0.4699,1.2177,2.3762,1.7303,1.6897,1.9798,0.2321,0.6307,1.3766,0.7733,0.6062,1.2584,1.5067,2.1037,0.0618,-0.0304,0.4733,0.9329,0.7746,Control
Utah__A08,0.1982,2.0095,1.3187,1.6278,-0.2383,1.198,0.0163,0.5405,0.1554,0.5439,0.3165,0.1461,0.5498,0.4064,0.8932,2.6059,1.5849,1.8669,1.9095,0.2298,0.5625,1.5009,0.7195,0.7395,1.2448,1.6258,1.7967,0.0458,0.106,0.2487,0.8298,0.7477,Control
Utah__A09,0.1828,2.0794,1.4072,1.4374,-0.0413,1.047,0.1002,0.676,0.1221,0.4803,0.4408,0.1333,0.5933,0.4455,0.9938,2.4502,1.5729,1.606,2.1911,0.2517,0.5574,1.3752,0.8261,0.5541,1.3302,1.3494,2.0877,0.065,0.0338,0.3534,0.7673,0.6974,Control
Utah__A10,0.2691,2.1661,1.4266,1.7306,-0.0587,1.1476,-0.0061,1.489,0.0648,0.6813,0.7063,-0.0405,0.6598,0.448,1.3414,2.3575,1.742,1.641,2.1251,0.2874,0.5813,1.2385,0.7781,0.6865,1.3233,1.611,2.136,0.0906,0.0508,0.4561,0.9506,0.73,Control
Utah__A11,0.1424,1.6347,1.3304,1.1347,-0.1461,0.7748,0.105,0.711,0.0599,0.3939,0.34,0.1299,0.5416,0.2829,1.0631,1.776,1.1999,1.1005,2.0611,0.1889,0.5514,1.1692,0.7193,0.5432,1.2245,1.0642,2.0524,0.1125,0.0373,0.191,0.774,0.6114,Control
Utah__A12,0.0771,0.9212,0.8268,0.8684,-0.3253,0.759,0.1801,0.5223,0.1982,0.2568,0.1895,0.1091,0.1804,0.3111,0.7342,1.3066,1.2871,1.0527,1.6799,0.0489,0.2876,0.7211,0.7238,0.2172,0.8238,0.8178,1.7473,0.1519,0.0208,0.098,0.4296,0.2742,Control
Utah__B01,0.1004,1.5424,1.2599,1.2269,0.1146,0.984,0.0182,1.0294,0.1034,0.4081,0.4229,-0.0468,0.1775,0.2819,0.9628,2.2101,1.2621,1.5169,2.5332,0.0467,0.3175,1.4726,0.6186,0.6547,1.2082,1.3503,1.6757,0.0712,0.2077,0.2251,0.7244,0.5932,Control
Utah__B02,0.2542,1.5847,1.2798,1.3173,-0.1293,1.1073,0.1201,1.431,0.1695,0.4192,0.5801,0.1005,0.6876,0.4973,1.324,2.0489,1.7984,1.4394,3.0801,0.2878,0.5662,1.2781,0.8924,0.5326,1.5865,1.3441,2.0639,0.0817,0.1293,0.432,0.9004,0.7361,Control
Utah__B03,0.1655,1.6176,1.2715,1.3028,-0.1293,1.0527,0.1329,1.234,0.0641,0.4324,0.4869,-0.042,0.5198,0.3056,1.1414,2.2094,1.5767,1.4822,2.6611,0.216,0.4124,1.2859,0.7386,0.6021,1.4088,1.3782,1.7886,0.0384,0.1735,0.1665,0.9167,0.6405,BRCACancer
