@relation data

@attribute id string
@attribute 100 numeric
@attribute 132 numeric
@attribute 1633 numeric
@attribute 1716 numeric
@attribute 270 numeric
@attribute 271 numeric
@attribute 272 numeric
@attribute 2766 numeric
@attribute 3251 numeric
@attribute 353 numeric
@attribute 4860 numeric
@attribute 51292 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.8209,0.4816,2.2825,1.0994,-0.0574,1.2505,0.7817,0.4066,1.0829,0.4996,1.7388,1.3602,Control
Utah__A02,0.8832,0.1777,2.0614,0.8368,-0.0162,1.0763,0.5027,0.3953,0.8834,0.3077,1.4121,1.0576,Control
Utah__A03,1.24,0.3595,2.1571,0.8697,-0.0036,1.2669,0.6426,0.5456,1.1007,0.4246,1.7914,1.2553,Control
Utah__A04,0.8067,0.3274,2.1937,0.9987,-0.0248,1.2275,0.5009,0.3623,0.8784,0.5094,1.5011,1.0335,Control
Utah__A05,0.7538,0.3436,2.1354,1.0351,-0.0303,1.4571,0.6511,0.5534,1.001,0.5189,1.7667,1.3294,Control
Utah__A06,0.76,0.2978,1.9015,0.9063,-0.1081,1.2766,0.5804,0.4137,0.8161,0.4638,1.6141,1.1961,Control
Utah__A07,0.8676,0.4241,2.3036,1.0811,-0.1273,1.2616,0.6521,0.3978,1.0159,0.4048,1.6054,1.2713,Control
Utah__A08,0.7565,0.6999,2.0679,1.052,-0.0363,1.1349,0.6513,0.2954,0.9259,0.3079,1.3919,0.9717,Control
Utah__A09,0.873,0.5337,2.1862,0.9586,0.0259,1.2112,0.6451,0.3868,0.9397,0.4868,1.7254,1.1758,Control
Utah__A10,0.9336,0.3982,1.9799,0.9701,-0.0243,1.1617,0.7199,0.4549,0.8431,0.4395,1.7831,1.1973,Control
Utah__A11,0.8099,0.3281,1.9856,0.7784,-0.0669,0.8829,0.5838,0.2263,1.0573,0.3671,1.7684,1.0907,Control
Utah__A12,0.5304,0.1367,1.5287,0.744,0.052,0.8136,0.1937,0.4434,0.5958,0.2677,1.346,0.72,Control
Utah__B01,0.762,0.3931,2.0316,1.0212,0.0279,0.9116,0.6053,0.3891,0.8669,0.1838,1.253,1.2006,Control
Utah__B02,1.0524,0.2411,2.3322,1.0653,-0.0507,1.4047,0.6229,0.3384,1.0156,0.5615,1.5395,1.4148,Control
Utah__B03,0.797,0.2884,2.2198,1.061,-0.0245,1.1871,0.6058,0.1632,0.9939,0.4169,1.3856,1.3024,BRCACancer
Utah__B04,0.7819,0.6475,1.9021,0.9467,-0.0361,1.089,0.5134,0.3527,0.5875,0.2129,1.1974,0.8409,BRCACancer
Utah__B05,0.932,0.2063,1.7516,0.8255,-0.0165,1.2019,0.2615,0.2973,0.7972,0.5121,1.273,0.938,BRCACancer
Utah__B06,0.4102,0.1698,1.5446,0.7928,0.075,0.7859,0.4144,0.3476,0.5456,0.0135,1.0975,0.9719,BRCACancer
Utah__B07,0.9238,0.3108,2.3282,1.0404,-0.0603,1.2735,0.7509,0.3309,0.9524,0.4175,1.7788,1.3808,BRCACancer
Utah__B08,0.9666,0.2243,2.4023,0.8492,-0.0574,1.2152,0.5966,0.4719,1.0211,0.4292,2.0234,1.3454,Control
Utah__B09,0.6308,0.6598,1.4629,0.8552,-0.0627,0.8989,0.474,0.3407,0.5928,0.307,0.8843,0.7314,Control
Utah__B10,0.5604,0.4226,1.9919,0.9131,0.033,0.8784,0.343,0.296,0.5787,0.2786,1.1773,0.7621,Control
Utah__B11,0.7418,0.2755,1.6763,0.7935,0.0211,1.2084,0.5208,0.389,0.9472,0.5099,1.7155,1.0364,Control
Utah__B12,0.3702,0.4734,0.9491,0.7212,0.011,0.7487,0.3018,0.1999,0.2939,0.2079,0.6336,0.4122,Control
Utah__C01,0.9796,0.4553,1.8929,1.0577,-0.0587,1.4865,0.8236,0.3418,0.7851,0.4965,1.7298,1.2632,BRCACancer
Utah__C02,0.8547,0.2321,2.2383,0.934,-0.0383,1.3426,0.5349,0.4132,0.8037,0.6652,1.7711,1.2142,BRCACancer
Utah__C03,1.1385,0.2347,2.038,1.0824,-0.0048,1.5004,0.6528,0.2555,0.7259,0.5646,1.7325,1.3279,BRCACancer
Utah__C04,0.5422,0.1879,1.2322,0.4243,-0.0053,1.0206,0.261,0.4343,0.5236,0.3418,1.3731,0.6228,Control
Utah__C05,0.5927,0.162,1.408,0.6592,0.0167,1.1178,0.2532,0.231,0.5057,0.3285,1.2517,0.7736,BRCACancer
Utah__C06,0.3835,0.0657,0.3247,0.3334,0.0173,0.3133,-0.0381,0.233,0.2343,0.2506,0.4329,0.3552,Control
Utah__C07,0.6316,0.1581,1.7421,0.7031,-0.043,1.0188,0.279,0.3701,0.5956,0.386,1.4312,0.8939,Control
Utah__C08,0.8184,0.2246,2.0158,0.906,-0.095,1.1526,0.4626,0.4417,0.8794,0.4786,1.5228,1.1653,Control
Utah__C09,0.7215,0.1873,1.9098,0.8189,-0.101,1.2314,0.4274,0.3042,0.5992,0.4175,1.395,0.7776,Control
Utah__C10,0.644,0.1421,2.0686,0.7622,0.0315,1.3373,0.3745,0.5628,0.5658,0.4635,1.5289,0.846,BRCACancer
Utah__C11,0.9221,0.25,1.9863,0.9334,-0.0255,1.1931,0.5268,0.4333,0.883,0.5955,1.6284,1.188,Control
Utah__C12,0.4185,0.1478,1.3723,0.5468,0.0088,0.8395,0.2283,0.4725,0.3985,0.4754,1.3382,0.6691,BRCACancer
Utah__D01,0.6705,0.5908,1.3719,0.9978,-0.0964,1.0133,0.7515,0.1181,0.548,0.2666,1.1216,0.9548,BRCACancer
Utah__D02,0.5995,0.2004,2.0502,0.7563,-0.0435,1.1504,0.4666,0.4902,0.6881,0.4396,1.7016,0.8812,BRCACancer
Utah__D03,0.5147,0.1902,1.6475,0.5908,0.04,1.2106,0.3908,0.4933,0.5825,0.326,1.5113,0.7697,BRCACancer
Utah__D04,0.4538,0.2703,1.7592,0.778,-0.0638,1.2702,0.5603,0.3152,0.6941,0.4814,1.7982,1.0268,BRCACancer
Utah__D05,0.6445,0.1422,1.7741,0.7762,0.0337,1.3101,0.4611,0.4183,0.6555,0.4187,1.5377,0.9958,BRCACancer
Utah__D06,0.8757,0.2547,2.1549,0.9477,-0.021,1.3516,0.5883,0.4094,0.7601,0.4457,1.8004,1.2272,BRCACancer
Utah__D07,0.6874,0.1634,2.07,0.8852,-0.0457,1.326,0.423,0.4592,0.7805,0.4014,1.6909,1.159,Control
Utah__D08,0.5145,0.1272,1.6424,0.6951,0.0393,0.9364,0.358,0.4541,0.5732,0.3466,1.3379,0.7675,Control
Utah__D09,0.6995,0.2137,2.0128,0.8414,-0.0477,1.3172,0.5529,0.4067,0.7993,0.4443,1.6381,1.051,Control
Utah__D10,0.6448,0.2022,1.4897,0.7557,0.0131,0.9594,0.3832,0.4073,0.7333,0.5776,1.7678,1.0856,Control
Utah__D11,0.3845,0.1192,0.7212,0.4516,-0.0367,0.564,0.1714,0.3553,0.4263,0.1839,1.0697,0.4286,Control
Utah__D12,0.5479,0.1838,1.3536,0.7006,-0.0176,0.8599,0.3724,0.3384,0.7901,0.3948,1.4202,0.8189,Control
Utah__E01,0.6027,0.1439,1.7497,0.7826,0.0296,1.096,0.3937,0.0492,0.6044,0.2476,1.2783,0.8632,BRCACancer
Utah__E02,0.7332,0.1999,2.2544,1.0886,-0.0128,1.2557,0.4227,0.5567,0.7888,0.4389,1.5856,1.1261,Control
Utah__E03,0.7783,0.2057,1.9619,0.7827,-0.0035,1.3287,0.4693,0.4379,0.775,0.6029,1.5481,1.1188,Control
Utah__E04,0.6345,0.2069,2.0746,0.9928,0.0381,1.4669,0.524,0.5594,0.7662,0.593,1.8635,1.2334,Control
Utah__E05,0.5453,0.189,2.356,0.9924,-0.0601,1.0375,0.3858,0.7638,0.695,0.4166,1.5931,0.9614,Control
Utah__E06,0.6272,0.1431,1.4244,0.9118,0.0422,1.0129,0.3901,0.4308,0.5862,0.0272,0.9406,0.8057,BRCACancer
Utah__E07,0.6078,0.1972,1.7877,0.8979,0.0027,1.3132,0.5421,0.5428,0.6902,0.4862,1.5735,0.9707,BRCACancer
Utah__E08,0.7392,0.2321,2.1755,0.9685,-0.0063,1.4111,0.5456,0.4541,0.7431,0.4278,1.6708,1.1822,Control
