@relation data

@attribute id string
@attribute 1385 numeric
@attribute 1386 numeric
@attribute 1432 numeric
@attribute 1616 numeric
@attribute 1649 numeric
@attribute 2002 numeric
@attribute 2885 numeric
@attribute 3150 numeric
@attribute 3265 numeric
@attribute 3315 numeric
@attribute 3316 numeric
@attribute 4149 numeric
@attribute 4205 numeric
@attribute 4207 numeric
@attribute 4208 numeric
@attribute 4209 numeric
@attribute 4214 numeric
@attribute 4217 numeric
@attribute 4293 numeric
@attribute 4609 numeric
@attribute 5321 numeric
@attribute 5608 numeric
@attribute 5879 numeric
@attribute 6416 numeric
@attribute 6464 numeric
@attribute 6772 numeric
@attribute 6885 numeric
@attribute 7040 numeric
@attribute 7042 numeric
@attribute 7043 numeric
@attribute 7046 numeric
@attribute 7186 numeric
@attribute 8550 numeric
@attribute 8569 numeric
@attribute 8717 numeric
@attribute 8737 numeric
@attribute 9252 numeric
@attribute 9261 numeric
@attribute 9693 numeric
@attribute 998 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,1.8416,1.574,1.4426,0.7623,1.0171,0.4312,1.6544,1.4046,0.4247,0.2839,0.2532,1.1931,1.0742,0.1258,0.9973,0.8212,2.2889,0.9845,0.1639,1.5122,0.541,0.7028,0.6432,0.7285,0.75,2.3959,1.4603,2.0162,0.063,0.0717,1.338,0.2448,1.4222,0.7724,1.2781,1.4069,0.9589,0.9375,0.7997,1.3608,Control
Utah__A02,1.5349,1.4086,1.1508,0.7021,0.7244,0.2767,1.493,0.9353,0.3701,0.1815,0.2345,0.8899,0.7184,0.1086,0.7343,0.7691,1.8995,0.8053,0.008,1.03,0.4199,0.2931,0.4992,0.4813,0.7973,2.5766,1.1513,2.0252,0.0756,0.0059,1.203,0.1827,1.14,0.5977,0.9188,1.2491,0.4939,0.8165,0.7389,1.0773,Control
Utah__A03,1.7089,1.4536,1.3711,0.73,0.9267,0.3461,1.7906,1.1053,0.3745,0.274,0.171,1.1096,1.0479,0.0633,0.856,0.9618,2.1356,1.0094,0.0993,0.8428,0.5097,0.429,0.7305,0.6279,0.7917,2.9498,1.3066,2.2099,0.1594,0.0396,1.378,0.2495,1.3262,0.8032,1.0092,1.4813,0.6912,1.1352,0.9576,1.3643,Control
Utah__A04,1.6942,1.4952,1.2559,0.6518,0.7912,0.3725,1.4914,1.0446,0.3589,0.2734,0.0958,0.958,0.7307,0.1499,0.9735,0.8689,2.278,0.9356,0.1437,1.4116,0.324,0.3654,0.4506,0.5001,0.7946,2.4101,1.2606,2.16,0.0673,0.1117,1.2382,0.2383,1.1819,0.6665,1.1988,1.3259,0.575,0.9351,0.6575,1.2398,Control
Utah__A05,1.7835,1.5048,1.5137,0.7097,0.8815,0.4351,1.8851,1.122,0.4809,0.4606,0.2135,1.2521,0.9836,0.0982,1.0726,0.921,2.4514,1.0498,0.0719,1.1201,0.6523,0.5039,0.6788,0.5851,0.89,2.6902,1.3929,2.5111,0.0423,0.0054,1.3004,0.2226,1.3004,0.7315,1.1025,1.4854,0.7205,1.0201,0.9132,1.3013,Control
Utah__A06,1.6261,1.3949,1.2007,0.6534,0.8772,0.3874,1.5864,1.0082,0.2391,0.2596,0.0719,1.0165,0.8948,0.0956,0.9088,0.9069,2.0424,0.8568,0.0228,1.2447,0.4123,0.6103,0.5315,0.575,0.7604,2.2501,1.2752,2.0528,0.0753,0.0395,1.2619,0.1497,1.2586,0.7041,0.9259,1.4059,0.5788,1.01,0.7497,1.1447,Control
Utah__A07,1.8447,1.5978,1.592,0.6918,0.7451,0.2834,1.89,1.0875,0.3621,0.3841,0.1652,1.1687,1.2678,0.0811,1.2314,0.9507,2.4121,1.1016,0.027,1.1522,0.6192,0.5968,0.7067,0.7805,0.7917,2.2354,1.5008,2.0773,0.0633,-0.043,1.579,0.221,1.395,0.7993,1.0883,1.4578,0.8572,1.1051,0.8994,1.5858,Control
Utah__A08,1.9244,1.6407,1.6309,0.589,0.602,0.3073,1.7425,1.0264,0.2915,0.0912,0.1703,1.1134,1.4066,0.0777,1.1064,0.7973,2.6664,1.249,0.1645,1.1048,0.4231,0.7273,0.7992,0.967,0.777,2.6061,1.6185,1.7626,0.0473,0.0996,1.604,0.1806,1.3891,0.7671,0.8238,1.4416,1.0747,1.0468,0.9588,1.6994,Control
Utah__A09,1.7073,1.4886,1.435,0.6624,0.7547,0.3567,1.8554,0.9539,0.3464,0.2415,0.1674,1.2134,1.189,0.0631,0.9636,0.7831,2.4939,1.025,0.0825,1.1929,0.4106,0.5458,0.5778,0.7254,0.7709,2.4514,1.3452,2.061,0.0666,0.0242,1.4083,0.2206,1.3382,0.6377,1.0496,1.3374,0.8702,1.0301,0.7735,1.4239,Control
Utah__A10,1.9621,1.7266,1.7367,0.6508,0.6609,0.3201,1.8284,1.0017,0.3978,0.3236,0.1203,1.2528,1.1955,0.1034,1.1138,0.9169,2.3914,1.3032,0.0797,0.9518,0.6973,0.6755,0.709,0.8418,0.7829,2.7478,1.6039,2.1105,0.0925,0.0419,1.6761,0.2134,1.2782,0.7839,0.8903,1.4147,0.8147,1.0866,1.0663,1.6004,Control
