@relation data

@attribute id string
@attribute 10451 numeric
@attribute 10672 numeric
@attribute 11214 numeric
@attribute 121512 numeric
@attribute 1894 numeric
@attribute 221472 numeric
@attribute 2245 numeric
@attribute 23229 numeric
@attribute 23263 numeric
@attribute 23365 numeric
@attribute 23370 numeric
@attribute 25791 numeric
@attribute 26230 numeric
@attribute 27237 numeric
@attribute 2768 numeric
@attribute 29 numeric
@attribute 387 numeric
@attribute 388 numeric
@attribute 389 numeric
@attribute 391 numeric
@attribute 393 numeric
@attribute 4168 numeric
@attribute 50649 numeric
@attribute 50650 numeric
@attribute 5290 numeric
@attribute 5295 numeric
@attribute 5364 numeric
@attribute 57449 numeric
@attribute 57580 numeric
@attribute 5879 numeric
@attribute 5880 numeric
@attribute 5923 numeric
@attribute 5924 numeric
@attribute 6093 numeric
@attribute 6453 numeric
@attribute 64857 numeric
@attribute 6654 numeric
@attribute 6655 numeric
@attribute 7074 numeric
@attribute 7204 numeric
@attribute 7409 numeric
@attribute 7410 numeric
@attribute 84033 numeric
@attribute 8874 numeric
@attribute 89846 numeric
@attribute 8997 numeric
@attribute 9138 numeric
@attribute 9181 numeric
@attribute 9459 numeric
@attribute 9475 numeric
@attribute 9826 numeric
@attribute 9828 numeric
@attribute 998 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.7425,1.7735,1.5216,0.7102,0.4755,1.0851,-0.0019,0.5273,0.1208,0.7327,1.2237,-0.139,0.0099,-0.0379,0.3538,0.5139,0.765,1.1009,0.5417,1.1865,1.3306,-0.0545,-0.058,1.5078,1.5746,1.4982,0.0097,0.0122,1.4222,0.6575,1.5732,-0.0688,0.6953,1.5435,0.1631,0.5974,1.1256,1.3471,0.6383,0.3698,1.4581,0.2058,0.2759,0.7843,1.1624,-0.0046,1.6152,1.0707,1.5416,1.0241,0.7329,-0.0276,1.3548,Control
Utah__A02,0.6141,1.4435,1.272,0.4963,0.2724,1.1176,-0.016,0.3162,3e-04,0.7351,0.8059,-0.017,0.0494,0.0522,0.3205,0.409,0.54,1.1965,0.7679,1.1236,1.0664,-0.0921,-0.0237,1.2978,1.3014,1.1993,0.1114,0.0298,1.2473,0.5148,1.4654,-0.1071,0.3109,1.2563,0.0557,0.3613,0.9005,1.2046,0.4928,0.3411,1.3267,0.1294,0.1669,0.576,0.8958,-0.0132,1.4033,0.8996,1.3465,0.7698,0.642,-0.0411,1.0825,Control
Utah__A03,0.7071,1.8814,1.5447,0.8578,0.5856,1.3784,-0.0114,0.4084,0.0405,0.8563,1.0021,-0.0125,0.095,-0.0069,0.345,0.5991,0.8594,1.359,0.8523,1.2719,1.2716,-0.0045,-0.0329,1.5661,1.3967,1.3339,0.1278,-0.0071,1.5264,0.7441,1.5812,-0.097,0.1855,1.5334,0.1826,0.6048,1.1275,1.3774,0.6048,0.4223,1.5584,0.2767,0.1452,0.6996,1.0119,-0.0359,1.5105,1.0874,1.5563,0.9883,0.8462,-0.0081,1.3582,Control
Utah__A04,0.6626,1.6237,1.3096,0.3194,0.282,0.9668,0.0047,0.348,0.0883,0.6639,0.9954,-0.0227,0.0258,0.0607,0.3853,0.462,0.5096,1.2027,0.8717,1.1859,1.1999,-0.0554,0.0241,1.2819,1.353,1.4882,0.1004,0.093,1.3936,0.4666,1.5576,-0.0587,0.4574,1.1857,0.0597,0.4683,1.028,1.2203,0.4625,0.3611,1.2953,0.1457,0.2113,0.5559,0.9937,-8e-04,1.5301,0.9732,1.4426,0.9111,0.5759,-0.0185,1.2386,Control
Utah__A05,0.8422,1.7266,1.5116,0.7327,0.5184,1.4341,-0.0129,0.4232,0.1206,0.969,1.0186,-0.0465,0.0198,0.0924,0.4589,0.6027,0.6538,1.5034,0.9087,1.4782,1.251,-0.0274,0.0171,1.4029,1.4836,1.3381,0.0733,0.1117,1.5384,0.6929,1.5776,-0.0828,0.32,1.4238,0.1864,0.6046,1.0464,1.3739,0.6069,0.458,1.5629,0.2226,0.1429,0.6688,1.0658,-0.0264,1.5182,1.1696,1.5753,1.0007,0.8211,0.0289,1.2977,Control
Utah__A06,0.7814,1.5995,1.4445,0.7925,0.3628,1.2141,-0.0586,0.482,0.0027,0.7818,0.9031,-0.0797,0.0405,0.0107,0.3636,0.5015,0.5802,1.1858,0.741,1.2302,1.205,-0.0601,-0.0796,1.344,1.3845,1.3761,0.0796,-0.026,1.4343,0.5468,1.518,-0.1069,0.4089,1.3049,0.2008,0.3881,0.8852,1.3309,0.5818,0.3673,1.4198,0.1567,0.1533,0.6257,1.0067,-0.0218,1.4448,0.9739,1.4881,0.8291,0.7549,-0.0249,1.1472,Control
Utah__A07,0.9221,1.7416,1.6952,0.9891,0.4639,1.2266,-0.0415,0.5026,0.0494,0.7097,0.986,-0.0108,0.0817,0.0167,0.5123,0.5112,0.7994,1.5576,0.8525,1.2477,1.2345,-0.0152,-0.0107,1.5518,1.5934,1.6231,0.1265,0.0457,1.5349,0.7206,1.6586,-0.0835,0.5292,1.5625,0.1953,0.3959,1.1765,1.4837,0.7083,0.5693,1.4343,0.213,0.1919,0.7466,1.0648,2e-04,1.5044,1.1295,1.6218,1.0158,0.8182,-0.0425,1.571,Control
Utah__A08,1.0787,1.5767,1.7928,0.8603,0.345,1.1483,0.0106,0.6528,0.0821,0.6115,1.1262,-0.168,0.0698,-0.1112,0.4784,0.5273,0.8642,1.0895,0.7481,1.0952,1.1778,0.0209,-0.0595,1.8807,1.7501,1.714,0.0376,-0.0116,1.5114,0.8123,1.3993,-0.0833,0.8226,1.5997,0.1632,0.4785,1.467,1.4271,0.6968,0.5881,1.3268,0.2066,0.1857,0.9115,1.1107,-0.0375,1.5044,1.0588,1.6025,0.995,0.7224,-0.0405,1.6801,Control
Utah__A09,0.6469,1.6964,1.7289,0.8719,0.2809,1.0822,-0.0549,0.481,0.0896,0.8489,0.9878,-0.048,0.0685,0.1006,0.3885,0.5283,0.5863,1.1615,0.7389,1.1858,1.23,-0.0614,-0.0065,1.4702,1.4582,1.5464,0.1283,0.058,1.5285,0.5927,1.481,-0.071,0.5396,1.5151,0.1282,0.4632,0.9988,1.3188,0.5978,0.4487,1.4492,0.1954,0.198,0.7337,1.1172,0.0084,1.4979,0.948,1.6562,0.8802,0.6424,-0.029,1.4154,Control
Utah__A10,1.017,1.6903,1.7496,0.9731,0.4482,1.2129,-0.0266,0.5167,0.0609,0.9036,0.9439,-0.082,-0.0058,-0.0282,0.4226,0.5072,0.7708,1.0667,0.6275,1.1379,1.133,-0.0197,-0.0672,1.71,1.6941,1.6535,0.0548,0.0239,1.614,0.7228,1.5596,-0.08,0.4315,1.483,0.0889,0.3967,1.3316,1.3713,0.6328,0.4758,1.3221,0.1595,0.0779,0.7576,1.0674,-0.0442,1.4585,1.0731,1.6396,1.1883,0.7579,-0.0179,1.5851,Control
Utah__A11,0.6844,1.5243,1.4654,0.6292,0.1932,0.6396,-0.0343,0.5547,-0.0029,0.6809,0.8744,-0.1129,-0.0093,-0.0015,0.3052,0.4429,0.5541,0.9014,0.6,1.0704,1.0288,-0.0309,-0.1125,1.1875,1.2025,1.2442,0.0189,-0.0688,1.4626,0.4368,1.5287,-0.0364,0.254,1.2476,0.1239,0.4441,0.7415,1.1993,0.5126,0.3072,1.1818,0.1644,0.0468,0.6154,0.9008,-0.0785,1.3202,0.7149,1.4393,0.6593,0.4326,-0.0397,0.9881,Control
