@relation data

@attribute id string
@attribute 123745 numeric
@attribute 151056 numeric
@attribute 26279 numeric
@attribute 30814 numeric
@attribute 391013 numeric
@attribute 50487 numeric
@attribute 51 numeric
@attribute 5319 numeric
@attribute 5320 numeric
@attribute 5321 numeric
@attribute 5322 numeric
@attribute 64600 numeric
@attribute 81579 numeric
@attribute 8310 numeric
@attribute 8398 numeric
@attribute 8399 numeric
@attribute 84647 numeric
@attribute 8681 numeric
@attribute 9415 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,2e-04,0.2269,0.1003,-0.133,-0.1244,-0.0924,1.0978,-0.0518,-0.0825,0.541,-0.198,0.0052,0.4155,0.4105,0.464,0.2044,-0.0753,0.6991,0.697,Control
Utah__A02,0.0288,0.1446,0.1235,0.0302,0.0305,-3e-04,0.8618,-0.0708,0.0619,0.4199,-0.1858,0.0506,0.3673,0.3231,0.2477,-0.0422,-0.06,0.3054,0.1843,Control
Utah__A03,-0.0184,0.1698,0.2143,-0.0621,0.0504,-0.0197,0.9809,-0.0493,0.0236,0.5097,-0.1014,-0.0604,0.2585,0.412,0.4022,-0.0424,-0.1217,0.5214,0.591,Control
Utah__A04,0.0154,0.121,0.155,-0.0816,-0.108,0.0112,0.7471,0.0442,0.0279,0.324,-0.1458,-0.0426,0.2732,0.3521,0.3282,-0.2316,-0.1663,0.3987,0.6675,Control
Utah__A05,-0.0355,0.3215,0.1888,-0.1104,-0.0639,0.0413,1.1826,0.0279,-0.0669,0.6523,-0.122,0.0186,0.3608,0.4006,0.3537,0.0525,-0.0556,0.5053,0.4698,Control
Utah__A06,-0.0214,0.2321,0.0317,-0.0085,0.0583,-0.0073,1.0742,0.0536,0.0098,0.4123,-0.1602,-0.0281,0.3895,0.3809,0.3665,-0.0866,-0.0663,0.4826,0.2221,Control
Utah__A07,-0.0681,0.2887,0.1884,-0.0157,-0.0232,-0.0098,1.1013,-0.1046,-0.0235,0.6192,-0.1308,0.0369,0.7497,0.4376,0.2803,-0.0888,-0.1166,0.4214,0.3006,Control
Utah__A08,0.0345,0.1692,-0.0182,-0.043,-0.0744,-0.0196,0.9711,0.0031,-0.0028,0.4231,-0.118,0.0122,0.555,0.4452,0.3545,0.0187,-0.0775,0.5394,0.2662,Control
Utah__A09,-0.0223,0.2577,0.1139,-0.0426,-0.0373,0.0414,0.9471,-0.0301,0.0389,0.4106,-0.1187,0.0078,0.4755,0.4093,0.2703,0.0993,-0.1198,0.538,0.6189,Control
Utah__A10,-0.0029,0.2287,0.091,-0.0138,-0.0661,0.0706,1.0432,-0.0449,-0.0152,0.6973,-0.1018,-0.0201,0.479,0.3574,0.3453,-0.0936,-0.0982,0.4287,0.2276,Control
Utah__A11,0.0628,0.1156,0.0677,-8e-04,-0.0321,-0.0141,0.9394,0.0848,-0.0128,0.2168,-0.2318,-0.0593,0.0773,0.2193,0.2705,0.137,0.0466,0.3248,0.2071,Control
Utah__A12,0.0564,0.2509,0.3118,0.1288,0.2378,0.0554,0.4859,-0.08,0.2002,0.226,0.0609,0.2264,0.2558,0.3636,0.1435,0.147,-0.0087,0.1131,0.1915,Control
Utah__B01,0.0595,0.2352,0.0634,0.0071,0.1816,0.0275,0.7649,0.0663,0.0585,0.2717,0.045,0.078,0.3692,0.2812,0.2395,0.2066,-0.0081,0.5154,0.1521,Control
Utah__B02,-0.0025,0.2481,0.0228,0.0459,0.082,0.0433,0.9757,0.0105,-0.0602,0.3776,-0.0791,0.0623,0.3636,0.3811,0.3484,0.079,-0.0538,0.7367,0.3321,Control
Utah__B03,0.0018,0.2467,0.1643,-0.0178,0.1238,0.0866,0.925,-0.008,0.0282,0.3694,-0.0745,-0.0606,0.2725,0.3285,0.3121,0.0654,-0.0491,0.5568,0.2269,BRCACancer
Utah__B04,-0.0207,0.2029,-0.0371,-0.0825,-0.0231,0.0552,0.6408,-0.0716,0.0429,0.4318,-0.142,0.0195,0.543,0.3998,0.3132,-0.06,-0.1579,0.4234,0.6912,BRCACancer
