@relation data

@attribute id string
@attribute 10568 numeric
@attribute 113235 numeric
@attribute 115019 numeric
@attribute 1181 numeric
@attribute 140803 numeric
@attribute 1811 numeric
@attribute 23439 numeric
@attribute 2495 numeric
@attribute 2512 numeric
@attribute 261729 numeric
@attribute 26872 numeric
@attribute 30061 numeric
@attribute 3162 numeric
@attribute 3163 numeric
@attribute 340024 numeric
@attribute 4490 numeric
@attribute 4493 numeric
@attribute 4494 numeric
@attribute 4495 numeric
@attribute 4496 numeric
@attribute 4499 numeric
@attribute 4501 numeric
@attribute 4502 numeric
@attribute 475 numeric
@attribute 476 numeric
@attribute 477 numeric
@attribute 478 numeric
@attribute 480 numeric
@attribute 481 numeric
@attribute 482 numeric
@attribute 483 numeric
@attribute 486 numeric
@attribute 4891 numeric
@attribute 490 numeric
@attribute 538 numeric
@attribute 54822 numeric
@attribute 55503 numeric
@attribute 55630 numeric
@attribute 65010 numeric
@attribute 6523 numeric
@attribute 6546 numeric
@attribute 6550 numeric
@attribute 6556 numeric
@attribute 7018 numeric
@attribute 7421 numeric
@attribute 7779 numeric
@attribute 795 numeric
@attribute 94033 numeric
@attribute 9843 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.0025,0.1655,-0.1304,0.0919,0.0211,-0.0761,-0.1146,2.5692,1.4136,-0.0858,-0.16,1.5989,1.2422,0.7529,0.0734,0.2981,-0.0543,0.7321,0.5021,0.2455,-0.0676,0.3396,-0.077,0.6654,1.9408,-0.0089,0.146,-0.0575,0.352,0.1003,0.599,0.1643,0.975,2.2344,1.028,1.7091,-0.0366,0.1642,0.4785,-0.0744,0.4815,-0.0692,1.3091,-0.1178,0.4477,0.7717,-0.0647,-0.1843,-0.0947,Control
Utah__A02,0.053,0.1339,-0.0964,0.1239,-0.0587,-0.0195,-0.0859,1.5051,1.38,-0.0717,-0.1007,1.3321,1.2834,0.6079,0.1883,0.3333,-0.168,0.3488,0.5013,0.4695,-0.0071,-0.0296,0.1458,0.564,1.7405,0.0169,0.1485,-0.0307,0.2512,0.0641,0.3994,0.0762,0.7372,1.833,0.7178,1.3465,-0.0144,0.2422,0.4139,-0.1343,0.417,0.0681,1.138,-0.0573,0.2459,0.7579,-0.0873,-0.3077,-0.1253,Control
Utah__A03,0.0123,0.153,-0.0745,0.1449,-0.058,-0.026,-0.1853,2.7681,1.7621,-0.0536,-0.0815,1.2019,1.963,0.7329,0.1623,0.3117,0.2142,0.5519,0.7096,0.4265,0.1252,0.5474,0.872,0.7899,1.7472,0.0218,0.2843,-0.162,0.5831,0.1451,0.6468,0.3243,0.8382,2.2583,0.9029,1.5802,-0.0326,0.1862,0.5902,-0.1233,0.7169,0.0397,1.5365,-0.0699,0.4798,0.9634,-2e-04,-0.1319,-0.1499,Control
Utah__A04,0.0033,0.0454,-0.0625,0.1528,-0.038,-0.0209,-0.0706,1.8529,1.3848,-0.0748,0.0112,1.4868,1.501,0.5392,0.1236,0.1211,0.15,0.4351,0.6117,0.077,0.1214,0.052,0.2552,0.6798,1.9099,0.0031,0.147,-0.1362,0.224,0.0895,0.4171,0.17,0.6648,2.0709,0.6154,1.3821,-0.0676,0.2674,0.4251,-0.1202,0.3264,0.1095,1.2265,-0.0878,0.2186,0.6971,-0.0616,0.088,-0.1155,Control
Utah__A05,-0.0415,0.1427,-0.1031,0.1235,0.007,-0.0636,-0.0915,2.2603,1.7398,-0.0755,0.008,1.5551,1.753,0.7088,0.1381,0.2151,0.157,0.6067,0.5821,0.2549,0.0425,0.3654,0.4819,0.7731,1.7773,0.0241,0.1193,-0.1146,0.4899,0.032,0.4459,0.0998,0.8389,2.2657,0.842,1.503,-0.0425,0.2734,0.6192,-0.0735,0.6438,0.0076,1.7909,-0.0589,0.5192,1.1032,0.0485,-0.072,-0.086,Control
Utah__A06,-0.0081,0.1511,-0.1352,0.0911,-0.0751,-0.0647,-0.1092,3.0121,1.7378,-0.1029,0.0362,1.5686,1.8074,0.6054,0.0727,0.1654,-0.1805,0.4333,0.3657,0.2813,-0.0443,0.4143,0.4032,0.7951,1.7569,-0.0139,0.0306,-0.123,0.2928,-0.0098,0.5737,0.0661,0.6846,2.1908,0.8314,1.4456,0.0235,0.1447,0.5611,-0.1045,0.4011,-5e-04,1.8252,-0.0388,0.3898,0.9442,-0.1082,-0.2175,-0.1121,Control
Utah__A07,0.0021,0.1668,-0.0719,0.1383,-0.1101,-0.0247,-0.1416,2.5729,1.1786,-0.0972,-0.0716,1.5842,1.5947,0.6683,0.1489,0.1206,-0.0205,0.4197,0.6379,0.2809,-0.0233,-0.0332,0.1189,0.7843,1.8834,0.0145,0.0461,-0.0109,0.3715,-0.0442,0.6721,0.1025,0.8983,2.3751,0.9347,1.5456,-0.024,0.2555,0.4929,-0.1525,1.173,0.0827,1.5589,-0.0253,0.4064,0.9983,-0.0942,-0.2367,-0.1183,Control
Utah__A08,-0.0644,0.1201,-0.1201,0.1187,-0.0556,-0.0532,-0.1096,2.1748,1.0678,-0.1153,-0.0744,1.4399,1.3876,0.7091,0.108,0.2107,0.1061,0.4474,0.3112,0.3113,-0.0195,0.3931,0.2129,0.733,2.012,0.0142,0.0898,-0.1932,0.3298,0.1067,0.6436,0.2174,0.9194,2.3781,1.0345,1.6655,-0.1021,0.1946,0.3781,-0.1271,1.2146,-0.0808,1.199,-0.0667,0.3513,0.603,-0.0704,-0.1767,-0.1303,Control
Utah__A09,0.0326,0.1429,-0.0564,0.0914,-0.0968,-0.0919,-0.1217,2.4869,1.0286,-0.0658,-0.0564,1.5997,1.535,0.6694,0.1987,0.2247,0.0599,0.4897,0.3814,0.2154,0.1629,0.1013,0.0779,0.7357,1.8688,0.0209,0.037,-0.0694,0.2057,-0.0617,0.5273,0.2535,0.8399,2.4234,0.8633,1.579,0.0132,0.2114,0.4024,-0.0924,1.0269,0.0235,1.3808,-0.0284,0.3866,0.6203,-0.1343,-0.1571,-0.1257,Control
Utah__A10,-0.0614,0.063,-0.1303,0.0789,-0.0811,-0.0651,-0.0961,2.3227,1.0536,-0.0728,0.0147,1.6327,1.3839,0.7671,0.1044,0.2647,-0.1127,0.513,0.3935,0.2534,0.0648,0.0768,0.2392,0.8158,1.8285,-0.0296,0.155,-0.1423,0.3273,0.0289,0.8216,0.1549,0.8796,2.149,0.8755,1.5472,-0.0876,0.2718,0.4769,-0.1148,1.1089,-0.0159,1.6337,-0.0767,0.3369,0.9355,-0.1432,-0.236,-0.1074,Control
