@relation data

@attribute id string
@attribute 10005 numeric
@attribute 10599 numeric
@attribute 10654 numeric
@attribute 10682 numeric
@attribute 10858 numeric
@attribute 10998 numeric
@attribute 11001 numeric
@attribute 1109 numeric
@attribute 134429 numeric
@attribute 147323 numeric
@attribute 1581 numeric
@attribute 1582 numeric
@attribute 1583 numeric
@attribute 1584 numeric
@attribute 1585 numeric
@attribute 1586 numeric
@attribute 1588 numeric
@attribute 1593 numeric
@attribute 1595 numeric
@attribute 1717 numeric
@attribute 1718 numeric
@attribute 213 numeric
@attribute 2172 numeric
@attribute 2222 numeric
@attribute 23600 numeric
@attribute 28234 numeric
@attribute 3156 numeric
@attribute 3157 numeric
@attribute 3283 numeric
@attribute 3284 numeric
@attribute 3290 numeric
@attribute 3293 numeric
@attribute 3295 numeric
@attribute 3422 numeric
@attribute 3930 numeric
@attribute 4047 numeric
@attribute 4597 numeric
@attribute 4598 numeric
@attribute 50814 numeric
@attribute 51302 numeric
@attribute 51478 numeric
@attribute 570 numeric
@attribute 6307 numeric
@attribute 6309 numeric
@attribute 6342 numeric
@attribute 6554 numeric
@attribute 6555 numeric
@attribute 6579 numeric
@attribute 6713 numeric
@attribute 6718 numeric
@attribute 6770 numeric
@attribute 7108 numeric
@attribute 80270 numeric
@attribute 80765 numeric
@attribute 8309 numeric
@attribute 8647 numeric
@attribute 8714 numeric
@attribute 9023 numeric
@attribute 91734 numeric
@attribute 9420 numeric
@attribute 9453 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.639,-0.1328,0.4886,1.0639,-0.0293,0.0555,0.1697,-0.0772,1.2946,-0.2125,-0.1504,-0.101,-0.1325,0.07,0.0165,-0.0449,-0.1172,0.7897,0.2356,0.4605,0.3676,-0.1562,-0.0182,1.2344,0.5027,-0.0778,1.7062,1.1722,0.1885,-0.064,-0.0656,0.0122,1.1842,1.408,1.9472,0.7307,0.3655,0.2165,0.7755,-0.0581,0.6573,-0.0919,0.6568,1.2778,1.047,0.1372,0.0822,-0.1683,0.8152,-0.1824,0.0385,0.3517,0.1719,0.5055,-0.0631,-0.0859,0.3998,-0.206,-0.1711,-0.0411,1.0862,Control
Utah__A02,0.4486,-0.1296,0.4273,0.8965,-0.0225,-0.0514,-0.0396,-0.2043,1.4425,-0.2579,-0.2021,0.0794,-0.1158,0.1014,-0.0699,-0.0404,-0.1121,0.7352,0.2779,0.2362,0.569,-0.066,0.0442,1.1268,0.4213,-0.1571,1.4639,1.0091,0.2132,-0.0706,-0.0165,-0.0313,0.9598,1.2591,1.8927,0.4102,0.3107,0.1429,0.642,-0.0293,0.2235,-0.0823,0.3935,0.849,1.1734,0.0257,-0.0537,-0.1795,0.7515,-0.1264,-0.041,0.1416,0.0865,0.1689,-0.0229,-0.0764,0.357,-0.2228,-0.1945,-0.0323,0.796,Control
Utah__A03,0.6827,-0.1319,0.5938,1.207,-0.0315,-0.0026,0.2886,-0.1384,1.5237,-0.2056,-0.1843,0.0335,-0.138,0.0087,0.0115,-0.1466,-0.106,0.9295,0.4072,0.4589,0.8181,-0.0863,0.059,1.2697,0.5152,-0.1449,1.8031,1.2285,0.2744,-0.2132,-0.0034,-0.073,1.012,1.5376,2.0414,0.5607,0.4198,0.2805,0.8865,-0.0673,0.4847,-0.1232,0.6886,1.1306,1.2545,0.0652,0.0638,-0.1893,1.0643,-0.1398,0.0229,0.201,0.1845,0.2525,-0.0348,-0.0732,0.5461,-0.1571,-0.1772,-0.1462,0.9066,Control
Utah__A04,0.5065,-0.0879,0.5776,0.894,-0.0087,0.0349,-0.0442,-0.0981,1.4368,-0.1469,-0.1341,0.0722,-0.1492,0.1106,0.0208,-0.0751,-0.1251,0.5315,0.4396,0.4132,0.4108,-0.0565,-0.0197,1.1353,0.4238,-0.1097,1.5045,1.0285,0.1295,-0.2086,-0.019,-0.0403,1.0179,1.3169,1.9274,0.5143,0.3038,0.1709,0.7435,-0.0399,0.4716,-0.0407,0.5093,0.8467,0.9502,-0.0404,-0.0934,-0.1266,0.7393,-0.1265,0.0648,0.2828,0.1243,0.1952,0.008,-0.0748,0.4183,-0.1828,-0.1481,-0.072,0.7972,Control
Utah__A05,0.6647,-0.1127,0.6882,1.1454,-7e-04,0.0227,0.0258,-0.0804,1.5331,-0.1697,-0.1462,-0.1326,-0.1212,0.1908,-0.0731,-0.0598,-0.1065,1.1148,0.42,0.5141,0.7467,-0.0594,-0.0373,1.3074,0.6294,-0.06,1.9747,1.2427,0.1368,-0.1907,-0.0354,-0.0014,1.2487,1.4917,2.0093,0.5849,0.462,0.3289,0.8953,-0.0988,0.2923,-0.0358,0.6092,1.0853,0.9183,0.0516,-0.0958,-0.1238,1.2521,-0.1025,-0.0313,0.342,0.0793,0.2786,-0.027,-0.0456,0.8461,-0.1959,-0.201,-0.0283,1.009,Control
Utah__A06,0.5168,-0.1567,0.3516,0.9088,-0.0959,0.0205,-0.0364,-0.0953,1.2304,-0.2266,-0.1148,0.0492,-0.1575,0.0822,-0.0674,0.0149,-0.094,0.8952,0.3758,0.359,0.4048,-0.0447,0.0988,1.0693,0.6256,-0.1804,1.7616,1.0164,0.0108,-0.0908,-0.0641,-0.0661,1.1149,1.3526,1.9908,0.3828,0.3572,0.1919,0.7875,-0.0047,0.4953,-0.0494,0.48,0.9025,0.9973,0.1446,-0.117,-0.1748,0.6233,-0.1026,0.0122,0.2461,0.0715,0.2547,-0.0294,-0.0914,0.711,-0.2676,-0.2304,-0.1296,0.9095,Control
Utah__A07,0.5786,-0.1498,0.623,0.9685,0.0085,-0.088,-0.0441,-0.0869,1.3842,-0.2445,-0.183,0.0577,-0.1474,0.0359,-0.0375,-0.0899,-0.151,0.7637,0.3171,0.3247,0.4144,-0.1066,-0.0044,1.231,0.6331,-0.1256,1.7774,1.1371,0.0962,-0.19,-0.0357,-0.0461,1.2804,1.3659,1.9375,0.6112,0.357,0.262,0.7478,-0.0286,0.3207,-0.1314,0.5715,1.1132,0.7753,0.0407,-0.0811,-0.1709,0.7862,-0.1537,-0.0268,0.2905,0.1295,0.3052,-0.0111,-0.0763,0.4133,-0.2775,-0.1675,-0.1273,1.0928,Control
Utah__A08,0.5822,-0.1353,0.416,0.7932,-0.0399,-0.0034,-0.061,-0.0869,1.3182,-0.1848,-0.1563,-0.178,-0.1366,0.1244,-0.019,-0.0843,-0.1324,0.7632,0.3159,0.2717,0.3411,-0.0725,0.026,1.2261,0.5336,-0.0756,1.5283,1.0058,0.1301,-0.067,-0.0264,-0.0661,1.1103,1.2626,1.8541,0.6092,0.3019,0.2459,0.7412,-0.0891,0.6211,-0.0923,0.5213,1.2318,1.1891,0.0396,0.0882,-0.1729,0.7406,-0.1602,0.007,0.3014,0.0819,0.2102,-0.0828,-0.067,0.5159,-0.3049,-0.1304,-0.0753,0.9878,Control
Utah__A09,0.4927,-0.1182,0.4806,0.8415,-0.0229,-0.0213,0.0191,-0.1572,1.1682,-0.1435,-0.1716,0.0048,-0.1211,-0.0706,0.0081,-0.0813,-0.1155,0.6142,0.2129,0.4733,0.2513,-0.0777,0.0636,0.9825,0.5825,-0.1046,1.309,0.8832,0.189,-0.1535,-0.0575,-0.0468,1.0307,1.3045,1.8205,0.5069,0.3256,0.2084,0.7111,-0.0624,0.3873,-0.0474,0.4782,1.0695,0.8535,0.0749,-0.104,-0.1545,0.5785,-0.0956,0.0056,0.3048,0.0796,0.2023,0.0182,-0.054,0.6115,-0.2003,-0.1785,-0.0819,0.926,Control
Utah__A10,0.5928,-0.0608,0.4849,0.91,-0.0135,-0.0569,-0.0215,-0.1123,1.4121,-0.1531,-0.1331,-0.0282,-0.061,0.0736,-0.0626,-0.0661,-0.1091,1.2766,0.3617,0.4717,0.2877,-0.1085,-0.0574,1.2361,0.5016,-0.1327,1.8042,1.0535,0.1236,-0.1525,-0.0989,0.0161,1.2866,1.4464,2.0209,0.59,0.3168,0.1844,0.7833,-0.0639,0.3898,-0.0523,0.5369,0.9943,1.2374,0.0659,0.0073,-0.149,0.7124,-0.1326,-0.0383,0.2612,0.1089,0.2655,-0.0438,-0.0986,0.539,-0.1932,-0.2655,-0.0993,1.0467,Control
