@relation data

@attribute id string
@attribute 178 numeric
@attribute 2992 numeric
@attribute 5236 numeric
@attribute 5255 numeric
@attribute 5256 numeric
@attribute 5257 numeric
@attribute 5260 numeric
@attribute 5261 numeric
@attribute 55276 numeric
@attribute 5834 numeric
@attribute 5836 numeric
@attribute 5837 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute 8908 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,1.1797,0.8768,0.4521,-0.1068,0.7802,1.4916,0.0298,0.5286,1.5579,0.9188,1.4412,0.3022,2.3173,1.1595,2.0808,-0.2117,Control
Utah__A02,0.851,0.8849,0.3841,-0.1826,0.5763,1.2568,0.0509,0.3646,1.5161,0.7715,1.4179,0.1399,2.331,0.9813,2.1764,-0.181,Control
Utah__A03,0.9153,1.0032,0.527,-0.1586,0.7304,1.4834,0.1332,0.5144,1.5774,0.8679,1.5151,0.1234,2.5215,1.2374,2.1323,-0.1796,Control
Utah__A04,0.9868,0.9069,0.4171,-0.0889,0.5892,1.2902,0.1338,0.4072,1.5256,0.8859,1.2964,0.1051,2.6061,1.0291,2.2841,-0.1109,Control
Utah__A05,1.025,0.9531,0.5451,-0.1265,0.7596,1.6027,-0.0164,0.6385,1.7357,1.1806,1.7523,0.1385,2.2755,0.994,2.3856,-0.1394,Control
Utah__A06,0.9095,0.952,0.459,-0.1538,0.7218,1.4205,0.1007,0.4333,1.5319,0.9067,1.6228,0.0786,2.2293,1.154,2.1384,-0.2393,Control
Utah__A07,0.9895,1.0531,0.4877,-0.1604,0.7218,1.5991,0.1127,0.4867,1.6913,0.8979,1.5252,0.2063,2.2849,1.4581,2.178,-0.193,Control
Utah__A08,1.1454,0.9084,0.5337,-0.1414,0.7667,1.6242,0.024,0.3306,1.3056,0.7388,1.1233,0.1952,2.199,1.2592,1.9223,-0.1671,Control
Utah__A09,0.9226,0.8943,0.4402,-0.1168,0.6986,1.6305,0.0678,0.4145,1.2965,0.9483,1.4085,0.174,2.2287,0.9544,2.3056,-0.1646,Control
Utah__A10,1.0855,1.2277,0.5985,-0.1081,0.7564,1.6996,0.0302,0.5194,1.6694,0.9871,1.6545,0.1454,2.2654,1.2719,2.2472,-0.1513,Control
Utah__A11,0.7284,0.9056,0.2925,-0.1342,0.6175,1.4155,-0.043,0.4312,1.1759,0.8208,1.3409,0.0832,2.2432,0.7597,2.1929,-0.2072,Control
Utah__A12,0.5997,0.7787,0.4684,-0.1938,0.3371,0.9735,0.1101,0.1495,1.0386,0.5263,1.0478,0.0818,1.7425,0.6016,1.9669,-0.2031,Control
Utah__B01,0.9039,0.9342,0.4445,-0.1436,0.6679,1.2631,-0.1501,0.2545,1.2756,0.5864,1.1,0.1786,2.4417,1.5624,1.8282,-0.1902,Control
Utah__B02,0.9367,1.0698,0.5199,-0.1505,0.7211,1.2766,0.027,0.5867,1.6225,0.8542,1.3462,0.1904,2.7387,1.4678,2.1911,-0.1385,Control
Utah__B03,0.9203,1.0517,0.4759,-0.1499,0.6894,1.1784,-0.0072,0.3926,1.5722,0.6693,1.2286,0.189,2.6709,1.5039,2.044,-0.0895,BRCACancer
Utah__B04,0.9039,0.9694,0.5181,-0.1736,0.6408,1.528,-0.0384,0.3185,1.2164,0.6979,0.9472,0.1594,2.1272,1.4742,1.8986,-0.1713,BRCACancer
Utah__B05,0.6895,0.8964,0.4129,-0.2235,0.5181,1.1337,0.1067,0.3206,1.1304,0.6671,0.7465,0.0517,2.5476,1.2093,2.0601,-0.233,BRCACancer
Utah__B06,0.6697,0.8528,0.2956,-0.1405,0.4435,1.0044,-0.0604,0.107,1.0654,0.3206,1.1907,-0.1032,2.1606,1.2963,1.547,-0.1184,BRCACancer
Utah__B07,1.0691,1.1391,0.5343,-0.1642,0.747,1.3051,0.0706,0.6323,1.6352,0.809,1.4027,0.2358,2.7136,1.3503,2.1078,-0.1706,BRCACancer
Utah__B08,0.8147,0.8887,0.4083,-0.114,0.644,1.5017,-0.0135,0.5413,1.4704,1.0281,1.6516,0.1226,2.4386,1.1764,2.4655,-0.157,Control
Utah__B09,0.6823,0.6964,0.4465,-0.1737,0.5937,1.5135,0.0342,0.2358,0.8986,0.7265,0.9655,0.2098,2.5275,1.1587,2.1265,-0.1977,Control
Utah__B10,0.7632,0.8099,0.3679,-0.1696,0.4766,1.2224,-0.0317,0.2441,1.0925,0.6507,0.8248,0.0818,2.1629,1.1797,2.0692,-0.1446,Control
Utah__B11,0.7917,0.8181,0.4354,-0.1478,0.59,1.3609,0.0585,0.3516,1.3528,0.8193,1.4665,0.0565,2.0921,1.0879,2.2936,-0.137,Control
Utah__B12,0.4405,0.5448,0.219,-0.0932,0.4722,0.9535,-0.0414,0.17,0.6371,0.4163,0.7762,0.2179,2.0707,1.085,1.8559,-0.2166,Control
Utah__C01,0.7917,1.0344,0.4583,-0.2301,0.7538,1.4602,0.0901,0.6351,1.5253,0.8898,1.4978,0.2511,2.2681,1.3344,2.1066,-0.2029,BRCACancer
Utah__C02,0.9476,0.8656,0.4649,-0.1501,0.6554,1.2556,0.1355,0.6857,1.4337,0.9475,1.3972,0.1753,2.3119,0.8973,2.326,-0.15,BRCACancer
Utah__C03,1.0039,1.0234,0.5463,-0.1668,0.8017,1.2519,0.1534,0.7556,1.4259,1.0105,1.3604,0.3325,2.6196,1.2008,2.2604,-0.2046,BRCACancer
Utah__C04,0.3559,0.6061,0.1889,-0.1446,0.4204,1.0751,0.1454,0.425,0.8439,0.8314,1.291,0.1039,2.2006,0.6558,2.7061,-0.142,Control
Utah__C05,0.4719,0.7283,0.3036,-0.1229,0.4542,0.7905,0.0482,0.3767,1.1427,0.7716,1.0879,0.1029,1.9028,0.7238,2.268,-0.0979,BRCACancer
Utah__C06,0.1196,0.2137,0.0896,-0.165,0.1774,0.243,-0.1852,0.0158,0.0921,0.1315,0.1591,0.1802,0.8072,0.2412,1.2797,-0.1203,Control
Utah__C07,0.6004,0.7604,0.3946,-0.1816,0.4282,1.0768,0.0807,0.3831,1.2115,0.8893,1.1201,0.0662,2.1872,0.4905,2.3526,-0.1965,Control
Utah__C08,0.8053,0.8007,0.4102,-0.1387,0.6205,1.266,0.033,0.4276,1.2768,0.8769,1.2987,0.2289,2.1154,0.6443,2.1934,-0.1231,Control
Utah__C09,0.7218,0.6963,0.3656,-0.0921,0.4673,0.8978,-0.0494,0.3844,1.2204,0.9485,1.0877,0.1224,2.1194,0.6773,2.34,-0.1302,Control
Utah__C10,0.7214,0.7951,0.4338,-0.1214,0.4565,0.9203,0.1724,0.3626,1.3775,0.6652,1.2007,0.1,2.0484,0.749,2.5271,-0.0957,BRCACancer
Utah__C11,0.7681,0.6893,0.4676,-0.1103,0.6234,1.2885,0.0311,0.4901,1.2412,0.9676,1.3463,0.2981,2.5202,0.814,2.48,-0.1502,Control
Utah__C12,0.4569,0.3951,0.26,-0.0914,0.3759,0.935,0.0071,0.3121,0.7379,0.8753,0.8907,0.1157,2.088,0.4871,2.7461,-0.0875,BRCACancer
Utah__D01,0.6445,0.6847,0.3071,-0.1269,0.733,1.3258,-0.0036,0.3636,0.9423,0.5519,1.213,0.2678,2.1724,1.2673,1.8206,-0.126,BRCACancer
Utah__D02,0.712,0.6663,0.3531,-0.0781,0.5031,1.2999,0.0239,0.3581,1.0668,0.8756,1.2157,0.1485,2.2717,0.713,2.6239,-0.0525,BRCACancer
Utah__D03,0.5802,0.6445,0.344,-0.1374,0.4804,1.1773,0.0634,0.3526,1.0504,0.971,1.4029,0.1481,2.2836,0.7323,2.7264,-0.1747,BRCACancer
Utah__D04,0.5944,0.765,0.4088,-0.0736,0.5969,1.2441,-0.0765,0.3995,1.3415,0.9594,1.4132,0.1059,2.2062,0.9005,2.435,-0.1071,BRCACancer
Utah__D05,0.6348,0.8692,0.4697,-0.133,0.5703,1.3069,0.075,0.4781,1.382,0.9943,1.5266,0.1205,2.2459,0.9038,2.4276,-0.1663,BRCACancer
Utah__D06,0.9024,0.8603,0.4952,-0.1477,0.6984,1.3094,0.0655,0.5265,1.4254,1.0082,1.3473,0.2506,2.352,1.0016,2.2707,-0.0803,BRCACancer
Utah__D07,0.7909,0.8291,0.4663,-0.0786,0.5983,1.3251,0.1308,0.554,1.165,1.1708,1.4039,0.2298,2.4516,0.9373,2.5717,-0.1091,Control
Utah__D08,0.4677,0.778,0.2417,-0.0975,0.4374,0.9483,0.1401,0.2837,0.9364,0.7805,1.1751,0.1481,2.1956,0.6644,2.3454,-0.0768,Control
Utah__D09,0.7806,0.7673,0.4085,-0.1481,0.5604,1.1823,0.0205,0.4115,1.3251,0.8913,1.2284,0.0737,2.1547,0.6787,2.2587,-0.1805,Control
Utah__D10,0.5808,0.5735,0.3844,-0.1031,0.5458,1.2264,0.0567,0.3747,1.1834,0.6618,1.495,0.077,1.9427,0.5239,2.4714,-0.1454,Control
Utah__D11,0.1923,0.3328,0.1154,-0.1798,0.2225,0.6609,-0.1074,0.0795,0.5098,0.4131,0.6731,0.057,1.5616,0.3741,1.9601,-0.1038,Control
Utah__D12,0.4636,0.4486,0.2896,-0.0798,0.4657,1.0665,-0.0351,0.372,0.8802,0.6351,1.3157,0.2242,2.1529,0.6075,2.3709,-0.0599,Control
Utah__E01,0.4572,0.7125,0.3648,-0.0107,0.4543,0.8084,-0.0354,0.3228,1.1147,0.5761,1.0603,0.0162,2.4716,0.6528,2.2255,-0.0603,BRCACancer
Utah__E02,1.0773,0.8181,0.5067,-0.1193,0.5288,1.2333,0.0849,0.3726,1.3494,1.0783,1.2964,0.1039,2.1456,0.7151,2.4694,-0.1347,Control
Utah__E03,0.7109,0.7759,0.4304,-0.1051,0.6075,1.3021,0.1116,0.4857,1.1849,0.9642,1.5417,0.1769,2.318,0.4929,2.7271,-0.0956,Control
Utah__E04,0.8989,0.8121,0.5422,-0.0917,0.6758,1.3826,0.0771,0.6305,1.3186,1.1,1.471,0.2255,2.4368,0.9386,2.5613,-0.0761,Control
Utah__E05,1.0101,0.7243,0.5108,-0.132,0.4991,1.162,-0.0137,0.3514,1.0725,0.7712,0.9674,0.136,2.1203,0.7079,2.3112,-0.1735,Control
Utah__E06,0.575,0.7046,0.374,-0.1824,0.4492,0.913,0.0334,0.1727,1.1109,0.5174,0.9206,0.0888,1.7191,0.9391,1.7056,-0.2279,BRCACancer
Utah__E07,0.7597,0.6942,0.4904,-0.0912,0.6092,1.2851,0.044,0.5007,1.2654,1.0002,1.5526,0.1864,2.5118,0.9668,2.7673,-0.1137,BRCACancer
Utah__E08,0.7828,0.8517,0.4139,-0.128,0.6261,1.3666,0.0047,0.5341,1.4043,1.0703,1.319,0.2053,2.4215,0.9768,2.7581,-0.0796,Control
Utah__E09,0.6014,0.7095,0.4999,-0.0423,0.546,1.3032,0.07,0.3731,1.142,1.1171,1.3375,0.0602,2.3476,0.7209,2.7111,-0.0896,BRCACancer
Utah__E10,1.0351,0.9975,0.5215,-0.1414,0.6611,1.4311,0.0445,0.4077,1.5377,0.8759,1.4185,0.0873,2.1342,0.8239,2.1817,-0.1417,BRCACancer
Utah__E11,0.6236,0.5902,0.4319,-0.1017,0.4667,1.2055,0.0152,0.3246,1.0685,0.9817,1.3426,0.1326,2.2613,0.5493,2.6886,-0.0928,Control
Utah__E12,0.4714,0.6499,0.3882,-0.0642,0.3894,0.8915,-0.1072,0.279,1.0131,0.5279,1.1977,-0.0885,2.0435,0.3768,2.3058,-0.1127,BRCACancer
Utah__F01,0.9915,0.6966,0.4186,-0.1557,0.7117,1.3266,0.0129,0.5553,1.2581,0.9805,1.2508,0.2661,2.2072,0.9481,2.2138,-0.2342,Control
Utah__F02,1.0076,0.8318,0.556,-0.131,0.7256,1.2543,0.0682,0.5732,1.5515,0.9632,1.4447,0.3052,2.3166,1.0326,2.2365,-0.1223,Control
Utah__F03,0.8578,0.8873,0.463,-0.1332,0.5785,1.2236,0.0789,0.4573,1.4467,0.9713,1.3199,0.116,2.061,0.8255,2.2152,-0.152,Control
Utah__F04,0.6544,0.8129,0.3894,-0.1714,0.715,1.4357,-0.0143,0.5361,1.1876,0.7734,1.408,0.2036,2.4113,1.1402,2.0935,-0.1645,Control
Utah__F05,0.8639,0.843,0.4844,-0.0959,0.6193,1.4109,0.0859,0.4919,1.4343,1.1844,1.3809,0.2148,2.2721,0.6884,2.495,-0.1804,Control
Utah__F06,0.6242,0.7342,0.4256,-0.1604,0.5072,1.3653,0.1215,0.3615,1.2968,1.0843,1.5301,0.0531,1.707,0.5212,2.3416,-0.2797,Control
Utah__F07,1.0049,0.7833,0.4639,-0.0887,0.6474,1.3203,0.0099,0.4525,1.1414,0.9075,1.0038,0.2087,2.1633,0.8297,2.3627,-0.1346,Control
Utah__F09,1.1472,0.9602,0.5809,-0.1197,0.7387,1.3148,0.0086,0.7105,1.8377,1.0087,1.6057,0.277,2.1824,0.9669,2.2517,-0.1275,Control
Utah__F10,1.0624,0.9019,0.5982,-0.1073,0.7416,1.3369,0.006,0.6015,1.6774,1.0585,1.4721,0.2165,2.1707,1.0639,2.4111,-0.0897,Control
Utah__F11,0.7673,0.7849,0.4544,-0.118,0.5884,1.2022,0.1407,0.5542,1.5767,1.0016,1.6472,0.1376,2.261,0.7869,2.5486,-0.1114,Control
Utah__F12,0.8559,0.9263,0.4468,-0.1425,0.6605,1.4933,-0.1211,0.439,1.456,0.827,1.4564,0.0973,2.1845,1.1075,2.0239,-0.2335,Control
Utah__G01,0.6382,0.9243,0.417,-0.1118,0.5832,1.249,0.0169,0.3993,1.4787,0.7357,1.514,0.1331,1.8458,0.875,2.106,-0.1342,Control
Utah__G02,0.4993,0.7173,0.3833,-0.1023,0.5223,1.2402,0.0376,0.4154,1.1409,0.8033,1.4536,0.1204,2.2384,0.9951,2.4987,-0.1109,Control
Utah__G03,1.0415,0.9016,0.5279,-0.1707,0.6843,1.3406,-0.0195,0.6269,1.6042,0.8693,1.5166,0.1486,2.2794,1.2336,2.3047,-0.1761,Control
Utah__G04,0.9817,0.8611,0.4764,-0.0753,0.5883,1.2794,0.0409,0.5084,1.5276,0.9954,1.2955,0.1433,2.1022,0.8205,2.6644,-0.019,BRCACancer
Utah__G05,0.3445,0.5975,0.254,-0.084,0.5434,0.9205,-0.219,0.2229,0.6539,0.4963,1.0302,0.0954,1.8125,0.6858,1.8867,-0.1975,BRCACancer
Utah__G06,0.8881,0.9964,0.4571,-0.1229,0.5396,1.1189,0.0615,0.3775,1.5963,0.7771,1.2283,0.0597,1.7809,0.9625,1.9702,-0.1591,BRCACancer
Utah__G07,0.7209,0.6975,0.3081,-0.1185,0.5342,1.0882,-0.1272,0.4226,1.0368,0.9198,1.0402,0.1455,2.1857,0.6945,2.374,-0.0964,Control
Utah__G08,0.9708,0.7022,0.4314,-0.1163,0.6865,1.3264,-0.0609,0.5265,1.4534,0.8686,1.4333,0.1989,2.1638,1.0768,2.1754,-0.1739,Control
Utah__G09,0.4203,0.5975,0.2536,-0.1201,0.4718,1.2103,0.0243,0.3111,0.961,0.6752,1.2087,0.1791,2.285,1.0236,2.5467,-0.0748,Control
Utah__G10,0.7644,0.9117,0.3306,-0.1334,0.3295,0.722,-0.0446,0.3471,1.1037,0.4896,0.5151,0.0877,2.2477,0.6881,1.9266,-0.1139,BRCACancer
Utah__G11,0.2914,0.703,0.1042,-0.0304,0.2344,0.6867,-0.0404,0.142,0.5592,0.4413,0.5889,0.2418,1.3406,0.518,1.4258,-0.0545,BRCACancer
Utah__G12,0.72,0.867,0.3911,-0.1221,0.4616,1.1287,0.0762,0.448,1.2238,0.7885,1.0345,0.1304,2.1829,0.9071,2.2811,-0.0497,BRCACancer
Utah__H01,0.6392,0.6191,0.3228,-0.1922,0.3481,1.0142,-0.1409,0.2063,0.8861,0.5753,1.0005,0.0887,1.93,0.8157,2.0037,-0.2309,Control
Utah__H02,0.4673,0.7137,0.3102,-0.0451,0.5422,1.1327,0.0774,0.4858,1.0213,0.8537,1.2618,0.1947,2.2916,0.5289,2.6125,-0.0946,Control
Utah__H03,0.7057,0.7148,0.2809,-0.0966,0.5655,1.0037,-0.1507,0.3044,1.143,0.6218,1.036,0.1088,2.2457,0.7836,1.9614,-0.087,Control
Utah__H04,0.732,0.8358,0.3679,-0.1117,0.6839,1.3285,0.1487,0.6118,1.1657,0.8085,1.2897,0.1764,2.473,1.0578,2.1479,-0.1232,Control
Utah__H06,0.5752,0.6423,0.3839,-0.1033,0.5712,1.2643,-0.0329,0.4874,1.2233,0.9781,1.3494,0.1071,2.1117,0.925,2.4555,-0.0858,Control
Utah__H07,0.6636,0.7127,0.2903,-0.1637,0.5545,1.0415,0.0337,0.4239,1.194,0.6356,1.1301,0.1453,2.5911,1.2769,1.9657,-0.2263,BRCACancer
