@relation data

@attribute id string
@attribute 10076 numeric
@attribute 10401 numeric
@attribute 1154 numeric
@attribute 3569 numeric
@attribute 3716 numeric
@attribute 3717 numeric
@attribute 3718 numeric
@attribute 5967 numeric
@attribute 6714 numeric
@attribute 6774 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.0148,0.7608,1.2165,0.0682,1.8654,1.1832,1.7019,-0.1754,0.3629,1.4485,Control
Utah__A02,0.1407,0.6831,0.8285,-0.0126,1.6142,1.0583,1.3404,-0.1528,0.3648,1.3068,Control
Utah__A03,0.0621,0.8171,0.7195,-0.024,1.7735,1.4846,1.5412,-0.1233,0.5956,1.4789,Control
Utah__A04,0.0781,0.6676,0.6378,0.0645,1.9636,0.8542,1.5986,-0.1225,0.3996,1.39,Control
Utah__A05,0.0286,0.8111,0.7726,0.0647,1.886,1.2997,1.5165,-0.138,0.6218,1.4436,Control
Utah__A06,0.0693,0.6602,0.639,-0.0902,1.7775,1.0757,1.2041,-0.1274,0.4104,1.3629,Control
Utah__A07,0.057,0.7411,0.75,0.2398,2.0162,1.4165,1.3446,-0.115,0.3471,1.417,Control
Utah__A08,0.0644,0.7331,0.9474,0.1354,2.3186,1.4627,1.2572,-0.1654,0.3367,1.3521,Control
Utah__A09,0.1089,0.6522,0.9127,0.1209,1.9464,1.3629,1.4016,-0.0751,0.4405,1.3322,Control
Utah__A10,-0.0185,0.8049,0.6992,-0.076,2.0644,1.4231,1.4473,-0.1971,0.4233,1.454,Control
Utah__A11,0.0076,0.4991,0.6391,0.1171,1.6217,0.9662,1.2077,-0.0877,0.2131,1.2256,Control
Utah__A12,0.1385,0.5094,0.5245,0.0935,1.3664,0.4496,0.6758,-0.038,0.1246,0.92,Control
Utah__B01,0.0053,0.6885,0.3627,-0.0831,1.7658,0.9717,1.22,0.0417,0.1548,1.2138,Control
Utah__B02,0.0526,0.9032,0.3081,0.0837,1.8441,0.9603,1.6857,-0.0617,0.4023,1.4263,Control
Utah__B03,-0.0042,0.7772,0.5545,-0.0777,1.8402,1.0128,1.4164,-0.0564,0.2613,1.3449,BRCACancer
Utah__B04,0.0435,0.7628,0.7945,-0.0454,2.1666,1.3155,1.2413,-0.2686,0.3358,1.3225,BRCACancer
Utah__B05,0.0995,0.6964,0.3139,-0.0785,1.7709,0.7915,1.1886,-0.1121,0.2762,1.2257,BRCACancer
Utah__B06,-0.036,0.5709,0.4365,-0.0569,1.4117,0.734,0.7903,0.1314,-0.0629,1.0757,BRCACancer
Utah__B07,0.0702,0.9804,1.0153,-0.0371,1.8704,1.1696,1.5313,-0.0846,0.3509,1.4321,BRCACancer
Utah__B08,-0.0197,0.603,0.8528,0.0547,1.5293,0.9315,1.3914,-0.0462,0.5257,1.2814,Control
Utah__B09,-0.0266,0.6208,0.6697,-0.0347,2.1209,1.1261,0.9564,-0.1059,0.3141,1.2619,Control
Utah__B10,0.013,0.5955,0.7179,-0.0171,2.0466,1.0401,0.8822,-0.0606,0.2267,1.1455,Control
Utah__B11,0.0406,0.7211,0.9248,-0.0928,1.6814,1.069,1.2065,-0.1123,0.4117,1.2212,Control
Utah__B12,-0.0203,0.5066,0.5913,-0.0318,1.8871,0.9325,0.7645,-0.0679,0.208,1.0188,Control
Utah__C01,0.0918,0.794,0.9321,0.0797,1.8494,1.2402,1.502,-0.1732,0.576,1.4228,BRCACancer
Utah__C02,0.1065,0.7542,1.207,0.1329,1.9002,0.8503,1.5595,-0.2021,0.4904,1.2386,BRCACancer
Utah__C03,0.0935,1.027,1.373,0.0194,1.8837,1.1793,1.8938,-0.1173,0.5207,1.4177,BRCACancer
Utah__C04,0.1021,0.3926,0.736,-0.1314,1.4372,0.6156,1.311,-0.1636,0.4177,1.1603,Control
Utah__C05,0.0816,0.46,0.8553,-0.0474,1.5565,0.5986,1.3535,-0.1708,0.3402,1.1399,BRCACancer
Utah__C06,0.0903,0.1027,-0.02,0.0804,0.6172,0.0279,0.3138,-0.2355,0.2471,0.4919,Control
Utah__C07,0.0603,0.5019,0.5308,0.0436,1.6731,0.5865,1.2145,-0.17,0.3536,1.1854,Control
Utah__C08,0.0549,0.5577,1.0623,0.0599,1.6563,0.8603,1.5125,-0.1808,0.4734,1.2555,Control
Utah__C09,0.0469,0.5552,0.9852,-0.083,1.7211,0.5702,1.4622,-0.2083,0.3698,1.1785,Control
Utah__C10,0.0568,0.6666,1.2488,-0.0957,1.8345,0.4975,1.4166,-0.1184,0.3475,1.119,BRCACancer
Utah__C11,0.0158,0.6592,0.9243,-0.1299,1.7122,0.8805,1.6853,-0.1608,0.6104,1.2935,Control
Utah__C12,0.0886,0.3724,0.83,0.0397,1.3819,0.4207,1.1376,-0.1221,0.4191,1.0046,BRCACancer
Utah__D01,0.0973,0.6486,0.647,0.0554,1.9272,1.3595,1.2318,-0.067,0.3225,1.2333,BRCACancer
Utah__D02,0.057,0.4775,0.7481,-0.0507,1.7485,0.6727,1.3913,-0.1633,0.4957,1.1711,BRCACancer
Utah__D03,0.0684,0.5168,0.9635,0.0359,1.6214,0.7914,1.4612,-0.1412,0.4882,1.1635,BRCACancer
Utah__D04,0.0553,0.5461,1.3123,-0.0173,1.5711,0.9546,1.5443,-0.1556,0.509,1.273,BRCACancer
Utah__D05,0.1242,0.6156,0.7823,0.1512,1.6996,0.881,1.414,-0.1427,0.5519,1.2654,BRCACancer
Utah__D06,0.0547,0.7542,1.1431,-0.0423,1.7952,0.9296,1.489,-0.1209,0.5104,1.2474,BRCACancer
Utah__D07,0.0441,0.6399,0.7917,-0.0679,1.7494,0.7917,1.5011,-0.1392,0.5407,1.3528,Control
Utah__D08,0.1027,0.4424,1.0709,0.1076,1.4415,0.6577,1.1514,-0.0709,0.389,1.0548,Control
