@relation data

@attribute id string
@attribute 1017 numeric
@attribute 1019 numeric
@attribute 1026 numeric
@attribute 1027 numeric
@attribute 1029 numeric
@attribute 1072 numeric
@attribute 1869 numeric
@attribute 1870 numeric
@attribute 29107 numeric
@attribute 375 numeric
@attribute 377 numeric
@attribute 4193 numeric
@attribute 595 numeric
@attribute 7157 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,1.0793,0.7267,1.2717,2.6139,0.1311,0.6877,0.1478,0.1122,0.4082,1.0242,0.3351,1.3662,0.1356,0.7493,Control
Utah__A02,0.8152,0.4292,0.9753,2.1529,0.0736,0.5874,-0.0079,0.1624,0.3185,0.9595,0.2614,1.1733,0.1049,0.5887,Control
Utah__A03,1.0301,0.5162,1.692,2.3934,0.1821,0.8608,0.1982,0.3585,0.4286,1.2127,0.4492,1.5264,0.1251,0.8079,Control
Utah__A04,0.827,0.3873,0.9804,2.6652,0.0734,0.6536,0.0725,0.1316,0.5563,1.1147,0.2313,1.155,0.2164,0.5955,Control
Utah__A05,1.0253,0.5341,1.7524,2.4343,0.1637,0.7912,0.2314,0.2786,0.492,1.162,0.3903,1.345,0.1872,0.7673,Control
Utah__A06,0.8221,0.5281,1.4036,2.297,-0.0182,0.669,0.1291,0.0767,0.4011,1.1349,0.2965,1.2339,0.0491,0.6036,Control
Utah__A07,0.8887,0.5732,1.1581,2.1826,0.0415,0.5738,0.0777,0.2028,0.3606,1.1813,0.4788,1.3922,0.1216,0.684,Control
Utah__A08,0.8162,0.4958,1.1244,1.9952,0.0771,0.5525,0.1985,0.1055,0.3044,0.9997,0.3624,1.4066,0.0853,0.6482,Control
Utah__A09,0.8193,0.5306,1.3153,2.2289,0.1041,0.6291,0.128,0.1348,0.3463,1.003,0.3978,1.302,0.0974,0.5412,Control
Utah__A10,0.8978,0.4568,1.1616,1.7823,0.1178,0.5694,0.1218,0.0646,0.3756,1.1223,0.3961,1.3575,0.1256,0.5878,Control
Utah__A11,0.9388,0.6277,1.0246,1.9281,0.0603,0.4053,0.058,-0.0012,0.3542,0.8774,0.3025,1.2362,0.118,0.5349,Control
Utah__A12,0.5469,0.2377,1.2203,1.4627,-0.0885,0.4538,-0.0552,0.0383,0.1719,0.751,0.2311,0.7101,0.002,0.1924,Control
Utah__B01,0.7844,0.5511,1.2201,2.4335,-0.1649,0.4608,-0.0727,0.1099,0.0213,1.091,0.4481,1.2355,-0.198,0.6532,Control
Utah__B02,0.9593,0.6772,1.5659,2.7571,0.069,0.7317,0.13,0.206,0.466,1.2516,0.3764,1.268,0.1092,0.8116,Control
Utah__B03,0.7222,0.5896,1.0662,2.7839,-0.0065,0.6323,0.0976,0.0436,0.2896,1.1979,0.3552,1.2046,0.0353,0.7021,BRCACancer
Utah__B04,0.6027,0.36,0.8629,1.7267,0.0517,0.4694,0.0856,0.0739,0.1234,1.1205,0.4226,1.2701,0.0221,0.5137,BRCACancer
Utah__B05,0.6699,0.4131,1.0562,2.0329,-0.0127,0.763,0.0428,0.147,0.3372,1.0928,0.2921,1.1671,0.0472,0.5965,BRCACancer
Utah__B06,0.3813,0.3557,0.7968,1.9325,-0.188,0.3086,-0.1297,-0.039,-0.2525,0.8776,0.3399,0.8907,-0.2305,0.2316,BRCACancer
Utah__B07,0.9456,0.6303,1.1664,2.4596,0.0975,0.7274,0.1341,0.1748,0.2623,1.1118,0.4051,1.3501,0.1043,0.7397,BRCACancer
