@relation data

@attribute id string
@attribute 1432 numeric
@attribute 25759 numeric
@attribute 2885 numeric
@attribute 3265 numeric
@attribute 3845 numeric
@attribute 4803 numeric
@attribute 4893 numeric
@attribute 4914 numeric
@attribute 53358 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5600 numeric
@attribute 5603 numeric
@attribute 5604 numeric
@attribute 5605 numeric
@attribute 5894 numeric
@attribute 5898 numeric
@attribute 5899 numeric
@attribute 5900 numeric
@attribute 6300 numeric
@attribute 6464 numeric
@attribute 6654 numeric
@attribute 6714 numeric
@attribute 7529 numeric
@attribute 9261 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,1.4426,-0.1631,1.6544,0.4247,1.5983,-0.0387,2.847,0.0962,-0.0726,1.7309,1.0783,-0.0276,0.9875,0.718,0.4255,1.7847,0.795,1.3407,0.5947,-0.1615,0.75,1.1294,0.3629,2.4348,0.9375,Control
Utah__A02,1.1508,-0.134,1.493,0.3701,1.3547,-6e-04,3.0554,0.2225,-0.0604,1.6299,1.0214,-0.0188,0.9234,0.4692,0.2945,1.5429,0.4406,1.266,0.4844,-0.0835,0.7973,0.9018,0.3648,2.3385,0.8165,Control
Utah__A03,1.3711,-0.1664,1.7906,0.3745,1.6547,-0.0052,3.1476,0.1879,-0.0962,1.8758,1.0584,0.0192,0.9564,0.6904,0.494,1.7349,0.7059,1.46,0.6353,-0.0697,0.7917,1.1313,0.5956,2.5751,1.1352,Control
Utah__A04,1.2559,-0.0367,1.4914,0.3589,1.1941,0.0688,3.093,0.1389,-0.092,1.7145,1.0435,0.1305,1.0754,0.4999,0.4226,1.6725,0.6231,1.3007,0.5736,0.0483,0.7946,1.0307,0.3996,2.4407,0.9351,Control
Utah__A05,1.5137,-0.0431,1.8851,0.4809,1.41,0.0091,3.3716,0.0988,-0.0694,1.9408,1.1978,0.0999,0.9611,0.7099,0.4974,1.808,0.6568,1.5956,0.5654,0.0263,0.89,1.0492,0.6218,2.4214,1.0201,Control
Utah__A06,1.2007,-0.1633,1.5864,0.2391,1.4342,-0.0309,2.9291,0.1011,-0.1082,1.8446,0.9874,-0.0898,0.8385,0.6673,0.3508,1.7489,0.5739,1.3017,0.4883,-0.1287,0.7604,0.8863,0.4104,2.4879,1.01,Control
Utah__A07,1.592,-0.1534,1.89,0.3621,1.7087,0.051,2.9633,0.1623,-0.1228,1.882,0.9702,-0.077,0.9238,0.8479,0.4043,1.7704,0.8088,1.5035,0.4933,-0.1294,0.7917,1.1809,0.3471,2.4863,1.1051,Control
Utah__A08,1.6309,-0.1771,1.7425,0.2915,1.6234,0.0509,2.7421,0.0849,-0.0987,1.9122,0.9939,-0.0922,0.7799,0.8635,0.3356,1.7386,1.0048,1.2503,0.5258,-0.107,0.777,1.4746,0.3367,2.3514,1.0468,Control
Utah__A09,1.435,-0.1629,1.8554,0.3464,1.5566,0.0513,2.9428,0.1777,-0.0897,1.8315,0.99,-0.0205,0.8347,0.7596,0.3503,1.6393,0.7174,1.3413,0.5309,-0.0855,0.7709,1.0011,0.4405,2.6039,1.0301,Control
Utah__A10,1.7367,-0.133,1.8284,0.3978,1.4421,0.0017,3.0526,0.1032,-0.0486,1.9225,0.9237,-0.0018,0.996,0.7992,0.4701,1.7838,0.7898,1.5093,0.5917,0.0165,0.7829,1.3376,0.4233,2.4635,1.0866,Control
