@relation data

@attribute id string
@attribute 10333 numeric
@attribute 10454 numeric
@attribute 114609 numeric
@attribute 1147 numeric
@attribute 1432 numeric
@attribute 2002 numeric
@attribute 23118 numeric
@attribute 2353 numeric
@attribute 23643 numeric
@attribute 3551 numeric
@attribute 3654 numeric
@attribute 3725 numeric
@attribute 4214 numeric
@attribute 4615 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 51284 numeric
@attribute 51295 numeric
@attribute 54106 numeric
@attribute 54472 numeric
@attribute 5465 numeric
@attribute 5599 numeric
@attribute 5606 numeric
@attribute 5608 numeric
@attribute 5610 numeric
@attribute 5970 numeric
@attribute 6416 numeric
@attribute 6885 numeric
@attribute 7097 numeric
@attribute 7098 numeric
@attribute 7099 numeric
@attribute 7189 numeric
@attribute 8517 numeric
@attribute 8993 numeric
@attribute 9020 numeric
@attribute 929 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,1.7164,0.2804,0.4191,1.5306,1.4426,0.4312,1.8011,2.8983,0.9454,1.1434,0.6257,1.3192,2.2889,1.4781,1.6889,2.2235,0.85,0.3118,0.2765,0.5924,0.3764,1.4021,0.744,0.7028,1.8188,1.4148,0.7285,1.4603,1.9375,0.2909,2.4406,0.8106,0.3441,0.0546,0.7542,2.3884,Control
Utah__A02,1.6178,0.1772,0.2389,1.317,1.1508,0.2767,1.4216,1.0191,0.768,0.9151,0.5548,0.8029,1.8995,1.747,1.279,2.0678,0.644,0.1717,0.2545,0.4655,0.2792,0.9672,0.722,0.2931,1.2849,1.23,0.4813,1.1513,1.5387,0.3888,2.4631,0.7424,0.3329,-0.1224,0.5135,2.256,Control
Utah__A03,1.6152,0.237,0.3276,1.5532,1.3711,0.3461,1.3773,2.3465,0.8745,1.0536,0.6877,1.2073,2.1356,1.9692,1.4481,2.7745,1.1479,0.2714,0.3278,0.61,0.4264,1.211,1.0145,0.429,1.8364,1.459,0.6279,1.3066,1.9723,0.4271,2.8054,0.9056,0.358,0.0475,0.7466,2.3927,Control
Utah__A04,1.4472,0.1192,0.2678,1.0954,1.2559,0.3725,1.5642,1.5126,0.6914,0.9388,0.6186,1.3091,2.278,1.8283,1.4307,2.2888,0.2493,0.2662,0.2191,0.5258,0.2016,0.9665,0.781,0.3654,1.2758,1.4617,0.5001,1.2606,1.4205,0.2093,2.264,0.7685,0.3611,0.0672,0.6238,2.4588,Control
Utah__A05,1.9942,0.2521,0.4198,1.4575,1.5137,0.4351,1.5814,1.9653,0.9884,1.0568,0.8184,1.2428,2.4514,2.0997,1.5153,2.4787,0.8141,0.3578,0.2494,0.7387,0.3601,1.1192,0.9779,0.5039,1.5038,1.5159,0.5851,1.3929,2.0974,0.382,2.9743,0.825,0.5943,0.0467,0.6847,2.905,Control
Utah__A06,1.7934,0.2171,0.3654,1.4051,1.2007,0.3874,1.4081,3.1061,0.988,0.9679,0.6275,0.8136,2.0424,1.7849,1.3528,2.4894,0.5957,0.1688,0.327,0.5603,0.3526,1.1521,0.8196,0.6103,1.4959,1.312,0.575,1.2752,1.8641,0.2264,3.0746,0.7493,0.3083,0.0184,0.5878,2.7576,Control
Utah__A07,1.8524,0.2529,0.3837,1.4813,1.592,0.2834,1.7287,2.7089,0.7724,1.1316,0.6122,1.2402,2.4121,1.7324,1.6808,1.9854,0.8012,0.2405,0.3888,0.6099,0.3244,1.3691,0.7471,0.5968,1.3792,1.2303,0.7805,1.5008,2.2541,0.2671,2.6805,0.9049,0.3113,0.0307,0.7607,2.4837,Control
Utah__A08,1.6742,0.1911,0.3691,1.3335,1.6309,0.3073,1.9423,1.6836,0.8299,1.1825,0.5236,0.8862,2.6664,1.5837,1.8517,1.9135,0.5292,0.2382,0.391,0.5407,0.3939,1.4969,0.6866,0.7273,1.4814,1.2164,0.967,1.6185,1.7506,0.2029,2.0962,0.8033,0.1506,0.0694,0.7338,1.6808,Control
Utah__A09,1.6677,0.1756,0.377,1.4215,1.435,0.3567,1.7492,2.2224,0.5694,1.0308,0.5653,0.9959,2.4939,1.5714,1.6,2.2018,0.8353,0.2607,0.2851,0.5355,0.2639,1.3676,0.8065,0.5458,1.3728,1.304,0.7254,1.3452,1.8838,0.2231,2.5342,0.7418,0.2373,0.0046,0.6833,1.988,Control
Utah__A10,2.0583,0.2623,0.4272,1.4407,1.7367,0.3201,1.7556,3.187,0.7728,1.1319,0.6289,1.3751,2.3914,1.7444,1.6339,2.1342,0.7503,0.2973,0.2604,0.5597,0.4137,1.2269,0.7525,0.6755,1.4402,1.2969,0.8418,1.6039,2.5528,0.5207,2.7952,0.9223,0.38,-0.0816,0.7161,2.5733,Control
Utah__A11,1.4566,0.1351,0.3079,1.3452,1.1233,0.307,1.3488,2.8409,0.5463,0.7572,0.5158,1.0715,1.7477,1.19,1.1125,2.0686,0.5223,0.1961,0.2791,0.5294,0.3309,1.1557,0.6863,0.5351,0.9744,1.1956,0.6083,1.0633,1.3526,0.366,2.5177,0.7483,0.3096,-0.0501,0.5971,2.1422,Control
Utah__A12,0.869,0.0696,0.0293,0.8449,0.8493,0.1436,1.1995,0.8747,0.6193,0.7413,0.1702,0.7127,1.228,1.2792,1.0664,1.6783,0.1313,0.0522,0.3105,0.2616,0.0699,0.6947,0.6913,0.2159,0.6887,0.7846,0.2659,0.8197,0.7856,0.2558,1.4943,0.4091,0.1044,-0.0622,0.259,1.712,Control
Utah__B01,1.0403,0.093,0.3017,1.2751,1.2183,0.1758,1.775,1.9307,0.7352,0.9675,0.1675,0.9621,2.2282,1.2536,1.5141,2.5522,0.4846,0.0499,0.3658,0.292,0.2742,1.4678,0.573,0.6443,1.4456,1.1788,0.5919,1.3462,1.5377,0.1997,1.8841,0.6996,0.0057,-0.1022,0.5788,1.5238,Control
Utah__B02,1.2861,0.2473,0.402,1.2949,1.3113,0.3923,1.6152,3.0541,0.8084,1.0914,0.6555,1.3562,2.0497,1.8021,1.4393,3.1122,0.5452,0.2978,0.261,0.5444,0.3228,1.2677,0.8811,0.5247,1.5158,1.5668,0.5649,1.34,1.9047,0.3698,2.4056,0.8729,0.3553,-0.0405,0.7221,2.6224,Control
Utah__B03,1.2684,0.1583,0.3368,1.2866,1.2964,0.3166,1.7276,2.6415,0.8239,1.0365,0.495,1.1569,2.2274,1.5754,1.4807,2.6831,0.5223,0.224,0.2854,0.3883,0.295,1.2757,0.708,0.5927,1.3999,1.3846,0.6194,1.3737,2.0194,0.2957,2.3322,0.889,0.1775,0.0025,0.6262,2.3564,BRCACancer
Utah__B04,1.685,0.2069,0.3348,1.0813,1.5574,0.2218,1.9384,0.8639,0.5983,1.2905,0.4569,0.8223,2.5867,1.5204,1.6477,1.6768,0.2153,0.1332,0.3876,0.5936,0.4083,1.1452,0.7454,0.6523,1.2065,1.1066,0.7505,1.4161,1.8843,0.2774,1.5152,0.7544,0.0921,-0.0162,0.7358,1.1606,BRCACancer
Utah__B05,0.9468,0.037,0.1999,1.0308,1.0531,0.1931,1.3724,1.0309,0.4937,0.8579,0.4789,0.6881,1.848,1.8138,1.2639,2.6534,0.3928,0.1132,0.4771,0.4385,0.2845,1.0222,0.8433,0.2515,0.882,1.2743,0.52,1.0362,0.9064,0.2002,1.8907,0.7887,0.033,-0.0179,0.5338,0.8717,BRCACancer
Utah__B06,1.2566,-0.0841,0.0275,1.1032,1.0091,-0.0943,1.3674,0.6734,0.3971,0.8602,0.0286,0.3086,1.6836,1.0216,1.2056,1.5007,0.2573,-0.0887,0.2802,0.0638,0.1516,0.9729,0.3251,0.4629,1.0552,0.8016,0.4002,1.0289,1.4233,0.2479,1.9739,0.5568,-0.1417,-0.2761,0.3254,1.5615,BRCACancer
