@relation data

@attribute id string
@attribute 10368 numeric
@attribute 10369 numeric
@attribute 10479 numeric
@attribute 10975 numeric
@attribute 125965 numeric
@attribute 1327 numeric
@attribute 1329 numeric
@attribute 1337 numeric
@attribute 1339 numeric
@attribute 1340 numeric
@attribute 1345 numeric
@attribute 1346 numeric
@attribute 1347 numeric
@attribute 1349 numeric
@attribute 1350 numeric
@attribute 1351 numeric
@attribute 1537 numeric
@attribute 170712 numeric
@attribute 23439 numeric
@attribute 27089 numeric
@attribute 27091 numeric
@attribute 27092 numeric
@attribute 29796 numeric
@attribute 4624 numeric
@attribute 4625 numeric
@attribute 4633 numeric
@attribute 4634 numeric
@attribute 476 numeric
@attribute 477 numeric
@attribute 478 numeric
@attribute 480 numeric
@attribute 481 numeric
@attribute 482 numeric
@attribute 483 numeric
@attribute 486 numeric
@attribute 488 numeric
@attribute 55799 numeric
@attribute 59283 numeric
@attribute 59284 numeric
@attribute 59285 numeric
@attribute 6262 numeric
@attribute 6546 numeric
@attribute 6548 numeric
@attribute 70 numeric
@attribute 7134 numeric
@attribute 7137 numeric
@attribute 7139 numeric
@attribute 7168 numeric
@attribute 7169 numeric
@attribute 7170 numeric
@attribute 7171 numeric
@attribute 7381 numeric
@attribute 7384 numeric
@attribute 7385 numeric
@attribute 7386 numeric
@attribute 7388 numeric
@attribute 775 numeric
@attribute 778 numeric
@attribute 779 numeric
@attribute 781 numeric
@attribute 782 numeric
@attribute 783 numeric
@attribute 784 numeric
@attribute 785 numeric
@attribute 786 numeric
@attribute 84701 numeric
@attribute 9167 numeric
@attribute 9254 numeric
@attribute 93589 numeric
@attribute 9377 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,-0.1115,-0.0876,1.4185,1.0592,-0.0905,0.9533,0.7655,0.0949,-0.36,1.2044,0.9513,0.0112,0.8533,1.2222,1.2941,1.0026,1.1388,-0.1194,-0.1192,1.3703,-0.0351,-0.1045,0.9668,-0.0508,-0.1813,-0.1322,0.026,1.9205,-0.0116,0.1534,-0.0591,0.2629,0.0986,0.597,0.155,1.6717,-0.0232,0.1778,-0.1183,0.11,-0.1107,0.5013,0.4598,-0.0243,0.172,-0.0949,-0.0897,0.4416,0.3334,0.6428,0.8334,0.6792,0.9102,1.8854,1.017,0.6872,-0.0944,0.05,-0.0594,-0.1474,0.2216,-0.0667,0.1901,-0.0412,-0.1357,-0.1633,1.047,0.0249,0.0772,0.742,Control
Utah__A02,-0.1857,-0.144,1.1525,0.8612,3e-04,0.9284,0.6453,-0.0593,-0.207,1.1873,0.7395,0.0356,0.5449,1.0691,0.9616,1.0247,1.093,-0.2065,-0.0901,1.2688,0.0189,-0.1181,0.8404,-0.0506,-0.1705,-0.1189,0.1443,1.7199,0.0139,0.1559,-0.0327,0.1925,0.0632,0.4026,0.0919,1.5415,0.0406,0.1513,-0.1772,0.1204,-0.0456,0.4411,0.4227,-0.0781,0.1008,-0.1478,-0.0086,0.3051,0.0235,0.5447,0.5262,0.423,0.8942,1.803,0.8953,0.5979,-0.098,-0.0458,-0.007,-0.0603,0.245,-0.0984,0.0615,-0.061,-0.0932,-0.1307,0.9441,0.1729,0.0474,0.7468,Control
Utah__A03,-0.1673,-0.122,1.3053,0.9791,-0.0082,1.0551,0.8003,0.1042,-0.1618,1.3017,0.7271,0.0527,0.6729,1.1436,0.9242,1.2764,1.3214,-0.0818,-0.1908,1.2985,-0.0802,-0.053,1.0729,-0.0689,-0.2189,-0.0448,0.0886,1.7266,0.0187,0.2921,-0.1619,0.4242,0.1425,0.6436,0.2697,1.8007,0.0182,0.2451,-0.1821,0.0767,-0.0422,0.7211,0.5502,-0.0242,0.2119,-0.1392,0.0386,0.3941,0.0103,0.7731,0.6417,0.9092,1.095,1.8633,1.4251,0.6334,-0.0937,0.004,0.0189,-0.0833,0.2836,-0.0769,0.1448,-0.0057,-0.1014,-0.0222,0.9235,0.1881,0.089,0.8943,Control
Utah__A04,-0.1088,-0.1764,1.2546,0.846,0.0246,1.0452,0.9351,0.1524,-6e-04,1.1932,0.6574,0.0363,0.6396,0.9725,1.242,1.0302,1.3379,-0.1097,-0.0747,1.3807,0.116,-0.1461,0.9881,-0.0451,-0.1642,-0.0369,0.0668,1.8895,3e-04,0.1544,-0.1366,0.1735,0.088,0.4198,0.1591,1.4025,-0.0098,0.2315,-0.0801,0.1895,-0.0549,0.3564,0.52,-0.0801,0.1667,-0.0323,-0.0911,0.3519,0.1435,0.5301,0.6429,0.6023,1.0098,1.7701,1.2531,0.4438,-0.0914,-0.0284,-0.0234,-0.0647,0.276,-0.0715,0.149,-0.0394,-0.0818,-0.04,0.9587,0.22,0.0545,0.7293,Control
Utah__A05,-0.1321,-0.1191,1.3459,1.1265,0.077,1.0449,0.9231,0.1261,-0.0279,1.3286,0.7555,0.14,0.6558,1.1211,0.8794,1.2642,1.5079,-0.0962,-0.0958,1.4784,0.0277,-0.084,1.0275,-0.0101,-0.1471,-0.069,-0.0012,1.7567,0.021,0.1267,-0.1154,0.3592,0.0317,0.4479,0.1088,1.7639,-0.0172,0.2196,-0.1327,0.1782,-0.0608,0.6528,0.6507,0.0361,0.0603,-0.0287,-0.0518,0.5392,0.1187,0.6365,0.6857,0.5825,1.1833,1.8273,1.268,0.621,-0.0855,-0.001,-0.0374,-0.0803,0.2728,-0.0801,0.1243,-0.0071,-0.0564,-0.1794,1.0425,0.1727,0.1252,0.8512,Control
Utah__A06,-0.1196,-0.0823,1.2344,0.8971,-0.1119,1.064,0.7822,0.1873,-0.2188,1.2938,0.6807,-0.0542,0.6019,1.0032,0.9579,1.1243,1.2644,-0.0846,-0.1137,1.2843,0.0692,-0.1007,1.0062,-0.0637,-0.2256,-0.0058,0.0854,1.7363,-0.0166,0.0378,-0.1235,0.2216,-0.0092,0.5724,0.0847,1.6505,0.0173,0.136,-0.1502,0.0036,-0.0691,0.4262,0.5326,-0.0195,0.1193,-0.1935,-0.045,0.2998,0.1544,0.6046,0.6044,0.6714,1.0753,1.8527,1.0906,0.5314,-0.0996,-0.0139,-0.0336,-0.0754,0.1174,-0.115,0.0798,0.0072,-0.0765,-0.0569,1.0807,0.1083,0.0485,0.7356,Control
Utah__A07,-0.1294,-0.1485,1.3613,0.955,-0.1189,0.9172,0.7865,0.1476,-0.2351,1.2232,0.8378,0.0509,0.7005,1.1437,0.9527,1.0529,1.1718,-0.1168,-0.1465,1.4095,0.0264,-0.0984,0.9969,-0.0685,-0.1927,-0.0732,0.0864,1.8629,0.0114,0.0533,-0.0133,0.2765,-0.0429,0.6683,0.1108,1.6555,0.0437,0.1113,-0.226,0.0758,-0.0626,1.147,0.5259,-0.1456,0.1616,-0.1039,0.0324,0.4013,0.1829,0.7195,0.582,0.7809,1.0458,1.9614,1.0327,0.5756,-0.1374,-0.0348,-0.0223,-0.0813,0.1921,-0.1109,0.0211,-0.0043,-0.1674,-0.1884,1.2329,0.1808,0.0616,0.8919,Control
Utah__A08,-0.1508,-0.1638,1.1054,0.8499,-0.0171,0.9535,0.6674,0.0449,-0.2,1.0424,0.8595,-0.0734,0.6436,1.0303,0.9951,0.8382,0.9995,-0.1521,-0.1142,1.0651,0.0339,-0.0805,0.7309,-0.0584,-0.1535,-0.042,0.1151,1.9917,0.0111,0.0971,-0.1926,0.2474,0.1049,0.6405,0.193,1.6318,-0.0066,0.1028,-0.1802,0.047,-0.1012,1.1858,0.4653,-0.1075,0.1807,-0.173,-0.0849,0.4729,0.0503,0.7616,0.6888,0.5005,0.8131,1.7471,0.8487,0.6999,-0.0768,0.0145,-0.0907,-0.13,0.1797,-0.0906,0.1044,0.031,-0.1331,-0.0981,1.0701,0.1076,0.015,0.8524,Control
Utah__A09,-0.0743,-0.1012,1.2991,1.1302,-0.0332,0.9592,0.6418,-0.0077,-0.1497,1.1917,0.7054,0.0319,0.4869,0.9942,0.8024,1.0449,1.0494,-0.1146,-0.1264,1.1795,-0.0867,-0.0972,0.9285,-0.0935,-0.1731,-0.0634,0.0694,1.8483,0.0178,0.0442,-0.0708,0.1608,-0.06,0.5272,0.2189,1.6269,0.0309,0.1088,-0.1748,-0.0021,-0.0605,1.0106,0.4645,-0.0949,0.1986,-0.0937,-0.0092,0.4184,-0.0476,0.612,0.6106,0.508,0.9345,1.8889,0.8644,0.4574,-0.0921,-0.0462,0.0108,-0.1073,0.1652,-0.1048,0.1476,-0.0269,-0.1098,-0.1047,0.9473,0.1292,0.0596,0.828,Control
Utah__A10,-0.1321,-0.1262,1.2444,1.0037,0.0177,0.9939,0.7966,-0.0492,-0.0854,1.2501,0.7571,0.0874,0.7076,1.0229,0.9099,0.9777,1.3092,-0.0801,-0.1005,1.2528,0.0572,-0.0583,0.7926,-0.0709,-0.1331,-0.0478,-5e-04,1.808,-0.0321,0.1625,-0.1426,0.2457,0.0287,0.8139,0.1483,1.6482,0.0034,0.2073,-0.17,0.1234,-0.0679,1.0871,0.5731,-0.0137,0.1705,-0.0885,-0.0635,0.5222,0.1023,0.7365,0.6928,0.5232,1.0433,1.8404,0.7592,0.663,-0.0951,-0.005,-0.0769,-0.0905,0.3265,-0.085,0.1458,0.0032,-0.1139,-0.1315,1.0832,0.2776,0.0699,0.8826,Control
