@relation data

@attribute id string
@attribute 23385 numeric
@attribute 4851 numeric
@attribute 4854 numeric
@attribute 4855 numeric
@attribute 51107 numeric
@attribute 55851 numeric
@attribute 5663 numeric
@attribute 5664 numeric
@attribute 83464 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,1.0716,0.7446,-0.0105,0.104,1.4868,1.2633,1.0974,0.2035,1.0922,Control
Utah__A02,1.0952,0.637,-0.0325,0.1517,1.3112,0.9979,0.9232,0.2341,0.7905,Control
Utah__A03,1.1743,0.8488,-0.0319,0.1608,1.4596,1.3433,1.1903,0.354,0.9969,Control
Utah__A04,1.0779,0.6736,0.0952,0.1209,1.475,1.1241,0.9008,0.1439,0.7576,Control
Utah__A05,1.3413,0.8755,0.0859,0.1249,1.6922,1.4098,1.1115,0.3724,1.1231,Control
Utah__A06,1.1048,0.6813,-0.0461,0.1589,1.3826,1.2211,1.049,0.1928,0.9099,Control
Utah__A07,1.1725,0.7044,-0.0315,0.2081,1.3937,1.141,1.2174,0.2317,1.1952,Control
Utah__A08,1.0641,0.7028,-0.0865,0.1158,1.2318,0.8197,1.1808,0.1518,0.9672,Control
Utah__A09,0.966,0.6363,0.0096,0.1887,1.3633,1.0964,1.0908,0.1851,1.0199,Control
Utah__A10,1.1673,0.7747,0.0395,0.0891,1.3791,1.0531,1.1793,0.2135,1.0685,Control
Utah__A11,0.801,0.6389,-0.0475,0.0758,1.0053,1.1073,0.9509,0.1041,0.8874,Control
Utah__A12,0.705,0.3286,-0.1069,0.2691,1.1017,0.8785,0.5205,0.2182,0.4898,Control
Utah__B01,0.9785,0.3772,-0.2827,0.1592,1.3275,0.7236,0.9361,0.2228,0.9788,Control
Utah__B02,1.1943,0.7211,0.0222,0.1984,1.7361,1.1159,1.1059,0.2452,0.9423,Control
Utah__B03,1.0899,0.5682,-0.0534,0.1712,1.538,1.0324,0.9936,0.173,0.9272,BRCACancer
Utah__B04,0.9827,0.6631,-0.085,0.1748,1.0844,0.5844,1.1668,0.0588,0.8494,BRCACancer
Utah__B05,0.9928,0.6016,-0.0671,0.3254,1.1406,1.1144,0.9424,0.2068,0.9677,BRCACancer
Utah__B06,0.8324,0.2193,-0.3674,0.1481,0.911,0.4118,0.5855,0.0472,0.6661,BRCACancer
Utah__B07,1.125,0.709,-0.0112,0.1567,1.5463,1.0017,1.1035,0.1971,1.0041,BRCACancer
Utah__B08,0.921,0.6683,0.0708,0.1349,1.3652,1.2292,1.05,0.1224,0.9766,Control
Utah__B09,0.738,0.6115,-0.0294,0.1012,0.8982,0.4469,1.0734,0.068,0.8754,Control
