@relation data

@attribute id string
@attribute 121916 numeric
@attribute 2002 numeric
@attribute 2205 numeric
@attribute 2207 numeric
@attribute 2353 numeric
@attribute 2885 numeric
@attribute 3265 numeric
@attribute 3725 numeric
@attribute 4067 numeric
@attribute 4214 numeric
@attribute 4772 numeric
@attribute 4773 numeric
@attribute 4775 numeric
@attribute 4776 numeric
@attribute 5062 numeric
@attribute 5290 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5321 numeric
@attribute 5335 numeric
@attribute 5530 numeric
@attribute 5532 numeric
@attribute 5533 numeric
@attribute 5579 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5599 numeric
@attribute 5604 numeric
@attribute 5609 numeric
@attribute 5894 numeric
@attribute 6416 numeric
@attribute 6464 numeric
@attribute 6654 numeric
@attribute 6850 numeric
@attribute 695 numeric
@attribute 7409 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,-0.1374,0.4312,0.5157,2.2919,2.8983,1.6544,0.4247,1.3192,1.322,2.2889,0.4264,0.566,1.394,0.0372,1.0217,1.6169,1.8391,1.4782,0.541,1.7289,0.7188,1.2834,1.3861,1.0332,1.7309,1.0783,1.4021,0.718,0.6035,1.7847,0.7285,0.75,1.1294,1.0855,1.5056,1.448,2.3173,1.1595,2.0808,Control
Utah__A02,-0.0466,0.2767,0.4968,2.669,1.0191,1.493,0.3701,0.8029,1.18,1.8995,0.3561,0.399,1.1231,0.0966,0.8893,1.3286,2.0614,1.1561,0.4199,1.2376,0.5951,0.9381,1.0792,0.6697,1.6299,1.0214,0.9672,0.4692,0.523,1.5429,0.4813,0.7973,0.9018,0.9078,1.5412,1.3147,2.331,0.9813,2.1764,Control
Utah__A03,-0.0784,0.3461,0.5363,2.7328,2.3465,1.7906,0.3745,1.2073,1.5735,2.1356,0.3954,0.6686,1.3459,0.0383,0.9957,1.4291,2.1951,1.3011,0.5097,1.3242,0.7523,1.2109,1.1587,0.9489,1.8758,1.0584,1.211,0.6904,0.6958,1.7349,0.6279,0.7917,1.1313,1.2015,1.6737,1.5496,2.5215,1.2374,2.1323,Control
Utah__A04,-0.1799,0.3725,0.5008,2.9327,1.5126,1.4914,0.3589,1.3091,1.3977,2.278,0.4685,0.4547,1.1899,0.0472,0.9699,1.383,2.1245,1.4673,0.324,1.312,0.6673,0.9279,1.2414,0.7891,1.7145,1.0435,0.9665,0.4999,0.6518,1.6725,0.5001,0.7946,1.0307,0.8709,1.424,1.283,2.6061,1.0291,2.2841,Control
Utah__A05,-0.0516,0.4351,0.5298,3.0801,1.9653,1.8851,0.4809,1.2428,1.5903,2.4514,0.4397,0.4619,1.2552,0.0733,1.0637,1.5208,2.1197,1.3057,0.6523,1.2008,0.7731,1.0818,1.1595,0.9233,1.9408,1.1978,1.1192,0.7099,0.7144,1.808,0.5851,0.89,1.0492,1.2336,1.7819,1.5542,2.2755,0.994,2.3856,Control
Utah__A06,-0.1283,0.3874,0.5059,2.7801,3.1061,1.5864,0.2391,0.8136,1.3721,2.0424,0.306,0.425,1.1824,0.0089,0.8999,1.4163,1.9994,1.3466,0.4123,1.1962,0.6198,0.9413,0.9185,0.8755,1.8446,0.9874,1.1521,0.6673,0.5537,1.7489,0.575,0.7604,0.8863,1.1513,1.6045,1.4091,2.2293,1.154,2.1384,Control
Utah__A07,-0.2206,0.2834,0.6866,2.6305,2.7089,1.89,0.3621,1.2402,1.7192,2.4121,0.3424,0.6062,1.37,-4e-04,1.0521,1.6368,1.974,1.6128,0.6192,1.2837,1.0264,1.3182,1.183,1.2903,1.882,0.9702,1.3691,0.8479,0.5012,1.7704,0.7805,0.7917,1.1809,1.4313,1.6179,1.4238,2.2849,1.4581,2.178,Control
Utah__A08,-0.0587,0.3073,0.3694,2.3308,1.6836,1.7425,0.2915,0.8862,1.9024,2.6664,0.3838,0.8547,1.5498,0.0839,1.218,1.8021,2.0798,1.7107,0.4231,1.4764,1.1569,1.4563,1.5413,1.3963,1.9122,0.9939,1.4969,0.8635,0.4817,1.7386,0.967,0.777,1.4746,1.2774,1.3452,1.3149,2.199,1.2592,1.9223,Control
Utah__A09,-0.1353,0.3567,0.309,2.6919,2.2224,1.8554,0.3464,0.9959,1.6508,2.4939,0.3486,0.5867,1.2669,0.0085,0.9502,1.4941,1.9891,1.5301,0.4106,1.3678,0.866,1.231,1.1713,1.2298,1.8315,0.99,1.3676,0.7596,0.5112,1.6393,0.7254,0.7709,1.0011,1.2825,1.5507,1.4389,2.2287,0.9544,2.3056,Control
Utah__A10,-0.1257,0.3201,0.2214,2.6051,3.187,1.8284,0.3978,1.3751,1.8161,2.3914,0.3484,0.7044,1.3997,0.0145,1.0809,1.743,2.143,1.6455,0.6973,1.2566,1.0757,1.2426,1.4321,1.2971,1.9225,0.9237,1.2269,0.7992,0.5635,1.7838,0.8418,0.7829,1.3376,1.3904,1.4132,1.3101,2.2654,1.2719,2.2472,Control
