@relation data

@attribute id string
@attribute 10454 numeric
@attribute 11213 numeric
@attribute 1147 numeric
@attribute 1432 numeric
@attribute 3456 numeric
@attribute 3551 numeric
@attribute 3552 numeric
@attribute 3553 numeric
@attribute 3554 numeric
@attribute 3556 numeric
@attribute 3557 numeric
@attribute 3569 numeric
@attribute 3654 numeric
@attribute 3656 numeric
@attribute 3725 numeric
@attribute 4214 numeric
@attribute 4615 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 51295 numeric
@attribute 54472 numeric
@attribute 5599 numeric
@attribute 5606 numeric
@attribute 5608 numeric
@attribute 5970 numeric
@attribute 6885 numeric
@attribute 7040 numeric
@attribute 7042 numeric
@attribute 7043 numeric
@attribute 7124 numeric
@attribute 7189 numeric
@attribute 9020 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.2804,1.5486,1.5306,1.4426,-0.079,1.1434,-0.0393,1.5545,0.2643,0.4784,0.679,0.0682,0.6257,0.4921,1.3192,2.2889,1.4781,1.6889,2.2235,0.3118,0.5924,1.4021,0.744,0.7028,1.4148,1.4603,2.0162,0.063,0.0717,0.4095,0.8106,0.7542,Control
Utah__A02,0.1772,1.4528,1.317,1.1508,-0.2148,0.9151,0.1474,0.7205,0.047,0.3243,0.5077,-0.0126,0.5548,0.4806,0.8029,1.8995,1.747,1.279,2.0678,0.1717,0.4655,0.9672,0.722,0.2931,1.23,1.1513,2.0252,0.0756,0.0059,0.4322,0.7424,0.5135,Control
Utah__A03,0.237,1.8517,1.5532,1.3711,-0.2692,1.0536,-0.0719,0.8663,0.0801,0.406,0.7952,-0.024,0.6877,0.5292,1.2073,2.1356,1.9692,1.4481,2.7745,0.2714,0.61,1.211,1.0145,0.429,1.459,1.3066,2.2099,0.1594,0.0396,0.5375,0.9056,0.7466,Control
Utah__A04,0.1192,1.355,1.0954,1.2559,-0.2096,0.9388,0.1252,0.4163,0.1829,0.3703,0.474,0.0645,0.6186,0.6274,1.3091,2.278,1.8283,1.4307,2.2888,0.2662,0.5258,0.9665,0.781,0.3654,1.4617,1.2606,2.16,0.0673,0.1117,0.3432,0.7685,0.6238,Control
Utah__A05,0.2521,1.9008,1.4575,1.5137,-0.1085,1.0568,0.1089,0.6999,0.1519,0.5252,0.8064,0.0647,0.8184,0.6342,1.2428,2.4514,2.0997,1.5153,2.4787,0.3578,0.7387,1.1192,0.9779,0.5039,1.5159,1.3929,2.5111,0.0423,0.0054,0.365,0.825,0.6847,Control
Utah__A06,0.2171,1.854,1.4051,1.2007,-0.1587,0.9679,0.1683,0.7341,0.3071,0.5444,0.7661,-0.0902,0.6275,0.3758,0.8136,2.0424,1.7849,1.3528,2.4894,0.1688,0.5603,1.1521,0.8196,0.6103,1.312,1.2752,2.0528,0.0753,0.0395,0.4132,0.7493,0.5878,Control
Utah__A07,0.2529,2.1964,1.4813,1.592,-0.0262,1.1316,0.0628,1.2177,0.3198,0.5757,0.6416,0.2398,0.6122,0.449,1.2402,2.4121,1.7324,1.6808,1.9854,0.2405,0.6099,1.3691,0.7471,0.5968,1.2303,1.5008,2.0773,0.0633,-0.043,0.4675,0.9049,0.7607,Control
Utah__A08,0.1911,1.9872,1.3335,1.6309,-0.2548,1.1825,-0.0116,0.4423,0.1465,0.5404,0.2896,0.1354,0.5236,0.3825,0.8862,2.6664,1.5837,1.8517,1.9135,0.2382,0.5407,1.4969,0.6866,0.7273,1.2164,1.6185,1.7626,0.0473,0.0996,0.2445,0.8033,0.7338,Control
Utah__A09,0.1756,2.058,1.4215,1.435,-0.0616,1.0308,0.0845,0.5926,0.1109,0.4714,0.4219,0.1209,0.5653,0.4234,0.9959,2.4939,1.5714,1.6,2.2018,0.2607,0.5355,1.3676,0.8065,0.5458,1.304,1.3452,2.061,0.0666,0.0242,0.3484,0.7418,0.6833,Control
Utah__A10,0.2623,2.1457,1.4407,1.7367,-0.0787,1.1319,-0.0373,1.4944,0.0495,0.6894,0.7044,-0.076,0.6289,0.4261,1.3751,2.3914,1.7444,1.6339,2.1342,0.2973,0.5597,1.2269,0.7525,0.6755,1.2969,1.6039,2.1105,0.0925,0.0419,0.4505,0.9223,0.7161,Control
