@relation data

@attribute id string
@attribute 10252 numeric
@attribute 1950 numeric
@attribute 1956 numeric
@attribute 2885 numeric
@attribute 3265 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5604 numeric
@attribute 5787 numeric
@attribute 5894 numeric
@attribute 5921 numeric
@attribute 6464 numeric
@attribute 6654 numeric
@attribute 6714 numeric
@attribute 81848 numeric
@attribute 867 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.1625,0.6001,-0.0836,1.6355,0.4236,1.76,1.0952,0.7341,-0.0742,1.7841,1.2823,0.7565,1.1256,0.3755,-0.0079,1.4692,Control
Utah__A02,0.0194,0.4306,-0.0018,1.481,0.3716,1.6579,1.0379,0.48,-0.0915,1.5394,0.8797,0.8046,0.9005,0.3775,0.0315,1.3404,Control
Utah__A03,0.0085,0.4898,-0.0179,1.7658,0.3757,1.9065,1.0752,0.7059,-0.1151,1.7337,1.0695,0.7989,1.1275,0.6195,0.031,1.4201,Control
Utah__A04,0.1993,0.406,-0.029,1.4795,0.3609,1.7434,1.0602,0.5113,-0.0825,1.6705,0.9939,0.8019,1.028,0.414,-0.0284,1.3018,Control
Utah__A05,0.1669,0.8132,-0.0454,1.8562,0.4772,1.9721,1.2157,0.726,-0.0514,1.8077,1.1017,0.8988,1.0464,0.6469,0.0174,1.5154,Control
Utah__A06,0.0885,0.4684,-0.0159,1.5705,0.2467,1.8749,1.0037,0.6824,-0.087,1.7479,0.9595,0.7671,0.8852,0.4253,-0.0019,1.3978,Control
Utah__A07,0.1457,0.4347,-0.019,1.8609,0.364,1.9127,0.9863,0.8669,-0.02,1.7697,1.3399,0.7989,1.1765,0.359,-0.0442,1.5784,Control
Utah__A08,0.063,0.2616,-0.0439,1.7198,0.2967,1.9432,1.0102,0.8829,-0.0204,1.7375,1.5435,0.784,1.467,0.3481,-0.0175,1.5716,Control
Utah__A09,0.1646,0.5351,-0.0328,1.8278,0.349,1.8616,1.0062,0.7767,-0.1141,1.637,1.182,0.7778,0.9988,0.4569,0.0418,1.523,Control
Utah__A10,0.0324,0.7675,-0.0615,1.802,0.398,1.9537,0.9394,0.8171,-0.0901,1.7832,1.3374,0.79,1.3316,0.4388,-0.0186,1.4811,Control
