@relation data

@attribute id string
@attribute 10987 numeric
@attribute 1385 numeric
@attribute 1906 numeric
@attribute 2033 numeric
@attribute 2056 numeric
@attribute 3091 numeric
@attribute 3320 numeric
@attribute 3725 numeric
@attribute 3939 numeric
@attribute 405 numeric
@attribute 444 numeric
@attribute 4846 numeric
@attribute 5034 numeric
@attribute 7422 numeric
@attribute 7428 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,1.1174,1.8356,-0.0542,1.9196,0.0473,2.0124,0.7571,1.2901,1.0559,1.3035,0.4052,0.1139,1.6272,0.3026,1.4447,Control
Utah__A02,0.8693,1.527,0.0746,1.7075,0.0034,1.4549,0.6913,0.8169,0.9772,1.1528,0.2009,0.1064,1.6364,0.3642,1.5158,Control
Utah__A03,0.9764,1.7022,0.0603,1.9357,0.0288,1.9841,0.8905,1.1876,1.2463,1.3338,0.2453,0.1514,1.7541,0.5036,1.4299,Control
Utah__A04,0.7863,1.6873,0.0132,1.6503,0.0907,1.7827,0.7697,1.2809,1.2034,1.2081,0.2335,0.15,1.7855,0.368,1.3708,Control
Utah__A05,0.923,1.7772,-0.0549,1.9547,0.0906,1.9273,0.69,1.2201,1.2484,1.4786,0.3416,0.1124,1.8915,0.4864,1.6112,Control
Utah__A06,0.911,1.6188,-0.014,1.8403,-0.0191,2.1021,0.6767,0.8267,1.1378,1.3284,0.2783,0.0779,1.8258,0.524,1.3774,Control
Utah__A07,1.0252,1.8387,0.0784,1.9418,-0.0671,2.0336,0.5796,1.2177,0.9449,1.3765,0.4334,0.1226,1.7069,0.5229,1.5334,Control
Utah__A08,0.8673,1.919,-0.0117,2.0295,0.0801,2.049,0.7084,0.8932,0.8864,1.4131,0.4186,0.0858,1.4403,0.2297,1.2488,Control
Utah__A09,0.8683,1.7005,0.0231,1.9327,0.098,2.2261,0.5974,0.9938,1.0782,1.2451,0.3744,0.1394,1.6756,0.4237,1.3579,Control
Utah__A10,0.9863,1.9569,-0.1494,1.9649,0.027,2.0473,0.6163,1.3414,1.0003,1.3925,0.4821,0.0716,1.7117,0.3448,1.3375,Control
Utah__A11,0.8271,1.3699,-0.0417,1.7953,-0.0084,1.8091,0.6377,1.0631,0.8427,1.0101,0.2328,0.043,1.6941,0.2169,1.2315,Control
Utah__A12,0.767,1.1942,0.0377,1.0459,-0.0694,1.1392,0.5292,0.7342,0.6627,0.8077,0.0704,0.1116,1.3431,0.4018,0.9416,Control
Utah__B01,1.0291,1.6304,-0.0257,1.7251,-0.3045,2.1764,0.7447,0.9628,0.8833,1.1319,0.2808,-0.0013,1.2358,0.3377,1.3497,Control
Utah__B02,1.0647,1.7362,0.0129,1.784,-0.0181,1.9494,0.873,1.324,1.2311,1.2974,0.2726,0.1192,1.7738,0.4731,1.7536,Control
Utah__B03,0.9904,1.7208,-0.0308,1.7618,-0.1091,2.0823,0.9221,1.1414,1.1781,1.2771,0.3153,0.0632,1.5751,0.3529,1.5602,BRCACancer
Utah__B04,0.7006,1.7166,-0.092,1.9323,-0.1773,1.5691,0.6259,0.8347,0.7516,1.3134,0.3786,0.1101,1.3644,0.3156,1.3456,BRCACancer
Utah__B05,1.0045,1.3458,-0.0492,1.773,-0.067,1.6322,0.7698,0.7116,0.9842,1.0121,0.1733,0.1003,1.5752,0.1931,1.2644,BRCACancer
Utah__B06,0.8059,1.4075,-0.0875,1.3562,-0.3472,1.6343,0.6535,0.3639,0.5787,0.9934,0.2263,-0.1416,1.086,0.2419,1.0947,BRCACancer
Utah__B07,1.1643,1.8107,-0.103,1.9229,-0.0022,1.8245,0.7891,1.0629,1.1589,1.3627,0.2895,0.0829,1.7078,0.455,1.4748,BRCACancer
Utah__B08,0.9898,1.561,-0.1476,1.6835,-0.1124,1.5633,0.6312,1.1051,1.0747,1.196,0.2773,0.084,1.8291,0.4077,1.4437,Control
Utah__B09,0.7485,1.426,-0.2211,1.8933,-0.1107,2.1088,0.9533,0.8169,0.8641,1.1861,0.3647,0.0122,1.2438,0.3641,1.0378,Control
Utah__B10,0.687,1.5588,-0.1061,1.7331,-0.0936,1.7757,0.513,0.8396,0.6296,1.1447,0.3054,0.0123,1.4481,0.2761,1.1413,Control
Utah__B11,1.0254,1.4854,0.0467,1.8454,0.0335,1.6711,0.5689,0.9395,0.9641,1.256,0.2821,0.1129,1.565,0.4105,1.2328,Control
Utah__B12,0.4639,1.2024,-0.0938,1.5964,-0.0692,1.4505,0.6029,0.4563,0.4151,1.0331,0.236,0.021,0.9797,0.173,0.6171,Control
Utah__C01,0.9119,1.6154,0.0627,2.0796,0.0128,1.7867,0.5545,1.1862,0.9674,1.3387,0.3232,0.1542,1.8008,0.3766,1.4382,BRCACancer
Utah__C02,0.7541,1.631,0.0216,1.6719,0.1595,1.5277,0.5728,1.0171,0.9661,1.2686,0.2197,0.2078,1.771,0.4742,1.642,BRCACancer
