@relation data

@attribute id string
@attribute 134429 numeric
@attribute 147323 numeric
@attribute 1583 numeric
@attribute 1584 numeric
@attribute 1585 numeric
@attribute 1586 numeric
@attribute 1588 numeric
@attribute 3283 numeric
@attribute 3284 numeric
@attribute 3290 numeric
@attribute 3293 numeric
@attribute 6770 numeric
@attribute 80765 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,1.2946,-0.2125,-0.1325,0.07,0.0165,-0.0449,-0.1172,0.1885,-0.064,-0.0656,0.0122,0.0385,0.5055,Control
Utah__A02,1.4425,-0.2579,-0.1158,0.1014,-0.0699,-0.0404,-0.1121,0.2132,-0.0706,-0.0165,-0.0313,-0.041,0.1689,Control
Utah__A03,1.5237,-0.2056,-0.138,0.0087,0.0115,-0.1466,-0.106,0.2744,-0.2132,-0.0034,-0.073,0.0229,0.2525,Control
Utah__A04,1.4368,-0.1469,-0.1492,0.1106,0.0208,-0.0751,-0.1251,0.1295,-0.2086,-0.019,-0.0403,0.0648,0.1952,Control
Utah__A05,1.5331,-0.1697,-0.1212,0.1908,-0.0731,-0.0598,-0.1065,0.1368,-0.1907,-0.0354,-0.0014,-0.0313,0.2786,Control
Utah__A06,1.2304,-0.2266,-0.1575,0.0822,-0.0674,0.0149,-0.094,0.0108,-0.0908,-0.0641,-0.0661,0.0122,0.2547,Control
Utah__A07,1.3842,-0.2445,-0.1474,0.0359,-0.0375,-0.0899,-0.151,0.0962,-0.19,-0.0357,-0.0461,-0.0268,0.3052,Control
Utah__A08,1.3182,-0.1848,-0.1366,0.1244,-0.019,-0.0843,-0.1324,0.1301,-0.067,-0.0264,-0.0661,0.007,0.2102,Control
Utah__A09,1.1682,-0.1435,-0.1211,-0.0706,0.0081,-0.0813,-0.1155,0.189,-0.1535,-0.0575,-0.0468,0.0056,0.2023,Control
Utah__A10,1.4121,-0.1531,-0.061,0.0736,-0.0626,-0.0661,-0.1091,0.1236,-0.1525,-0.0989,0.0161,-0.0383,0.2655,Control
Utah__A11,1.0934,-0.1396,-0.046,0.1995,0.0369,0.0333,-0.0858,0.0624,-0.1566,-0.1497,-0.0426,0.0706,0.2938,Control
Utah__A12,0.9682,-0.3527,-0.0169,-0.0188,0.0452,-0.0397,-0.1299,0.2509,-0.0101,0.0025,-0.067,0.1026,0.1922,Control
Utah__B01,1.0267,-0.3009,3e-04,-0.1984,-0.1426,0.064,-0.0402,0.2008,0.0416,0.0137,0.1206,0.1353,0.3668,Control
Utah__B02,1.393,-0.0691,-0.0986,0.1899,0.0469,-0.0146,-0.1188,0.2427,-0.1791,-0.0567,-0.0353,0.0505,0.3896,Control
Utah__B03,1.4231,-0.2618,-0.0344,0.0079,-0.0311,0.0421,-0.0499,0.1077,-0.0877,-0.0232,0.0246,0.0407,0.341,BRCACancer
Utah__B04,1.284,-0.2954,-0.111,0.0145,0.013,-0.1054,-0.1486,0.1578,-0.159,-0.1052,3e-04,-0.0134,0.1949,BRCACancer
