@relation data

@attribute id string
@attribute 10111 numeric
@attribute 3014 numeric
@attribute 3978 numeric
@attribute 4361 numeric
@attribute 4683 numeric
@attribute 472 numeric
@attribute 5888 numeric
@attribute 5893 numeric
@attribute 6117 numeric
@attribute 6118 numeric
@attribute 6119 numeric
@attribute 672 numeric
@attribute 675 numeric
@attribute 7158 numeric
@attribute 9656 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,1.3756,0.2021,0.6555,1.2447,1.4928,2.6528,0.1315,0.5021,1.4243,0.8764,0.3897,0.2142,0.4811,0.7846,0.7423,Control
Utah__A02,1.1892,0.0874,0.4502,0.738,1.2977,2.3316,0.0284,0.2309,1.2092,0.7208,0.2466,0.0494,0.2141,0.4262,0.5884,Control
Utah__A03,1.2514,0.2605,0.5046,1.0165,1.5432,2.2525,0.2126,0.3899,1.3513,0.8257,0.2993,0.1132,0.4368,0.5899,0.6455,Control
Utah__A04,1.1935,0.2177,0.5296,0.6257,1.1521,2.1734,0.1148,0.2165,1.3715,0.8193,0.2713,0.0196,0.2176,0.5342,0.5925,Control
Utah__A05,1.2937,0.4553,0.535,0.9299,1.4239,2.3116,0.1745,0.3627,1.3842,0.8622,0.2845,0.17,0.2851,0.588,0.606,Control
Utah__A06,1.1524,0.1552,0.4429,0.8118,1.2947,2.3589,0.1698,0.2203,1.287,0.8196,0.2325,0.0774,0.2932,0.5184,0.5414,Control
Utah__A07,1.2699,0.2895,0.4896,1.066,1.5162,2.7222,0.1119,0.4682,1.3544,0.8758,0.3008,0.1321,0.2424,0.5798,0.6124,Control
Utah__A08,1.4049,0.0179,0.5175,1.0821,1.4092,2.9337,0.141,0.4913,1.3442,0.7175,0.2751,0.1212,0.3553,0.7264,0.6592,Control
Utah__A09,1.1647,0.2331,0.4678,0.9874,1.4905,2.7367,0.0948,0.3248,1.3771,0.8179,0.2256,0.0776,0.2756,0.5792,0.4531,Control
Utah__A10,1.5177,0.2241,0.4365,0.9388,1.3893,2.6756,0.0057,0.4162,1.4058,0.8841,0.2379,0.1539,0.277,0.5989,0.6184,Control
Utah__A11,0.8713,0.1845,0.4416,0.8252,1.179,2.5129,-0.0183,0.3458,1.3033,0.7719,0.2224,0.1022,0.2366,0.5512,0.499,Control
Utah__A12,0.972,-0.097,0.2461,0.3471,0.6875,1.6955,-0.0443,0.115,0.8703,0.7697,0.2135,-0.0193,0.0963,0.2018,0.2334,Control
Utah__B01,1.274,-0.3694,0.441,0.9713,1.3166,2.5849,0.0522,0.2413,1.1711,0.5696,0.3664,0.058,0.276,0.5837,0.5753,Control
Utah__B02,1.2594,0.2258,0.6263,0.8783,1.3515,2.444,0.1318,0.3382,1.4325,0.9138,0.343,0.0105,0.1757,0.5494,0.7253,Control
Utah__B03,1.3194,0.0262,0.459,0.9336,1.3741,2.4934,0.11,0.3035,1.2712,0.7349,0.3227,0.0621,0.2003,0.5751,0.5881,BRCACancer
Utah__B04,1.2432,-0.0478,0.4321,0.8715,1.1057,2.7036,0.0489,0.3839,1.0246,0.7201,0.1981,0.0015,0.2138,0.5623,0.5852,BRCACancer
Utah__B05,1.0075,0.0905,0.4053,0.7333,1.1451,2.3036,0.0834,0.1821,1.0899,0.8936,0.2809,-0.01,0.307,0.3998,0.5204,BRCACancer
Utah__B06,1.1004,-0.3882,0.1965,0.7296,1.0519,2.2053,0.0428,0.1818,0.7113,0.2559,0.1391,0.0478,0.0224,0.3653,0.3549,BRCACancer
Utah__B07,1.4735,0.2622,0.5431,0.9967,1.4937,2.6523,0.1163,0.4562,1.2793,0.9212,0.3385,0.1084,0.1995,0.5535,0.7871,BRCACancer
Utah__B08,1.0543,0.4143,0.5255,0.8841,1.3159,2.4174,0.1483,0.4166,1.4528,0.7583,0.2123,0.1163,0.2518,0.4466,0.4345,Control
Utah__B09,1.0302,0.008,0.4422,0.9446,1.1118,2.6502,0.0459,0.2709,0.9856,0.4445,0.1203,0.0922,0.2043,0.5541,0.5657,Control
Utah__B10,1.108,0.0733,0.3107,0.6307,0.9794,2.7789,-0.0819,0.1369,1.0861,0.6674,0.2062,0.0278,0.1263,0.4197,0.3983,Control
Utah__B11,1.1082,0.4042,0.3603,0.7366,1.2026,2.2066,0.2076,0.2477,1.0332,0.9558,0.2628,0.1414,0.2156,0.4639,0.4599,Control
Utah__B12,0.7642,-0.0731,0.3034,0.549,0.5769,2.6735,0.026,0.2063,0.5146,0.1422,0.0947,-0.0664,0.1059,0.3996,0.4073,Control
Utah__C01,1.1245,0.1894,0.5029,0.8646,1.2488,2.4709,0.0812,0.4596,1.1428,0.7399,0.2283,0.0767,0.1822,0.5052,0.6772,BRCACancer
Utah__C02,1.1778,0.2959,0.5515,0.8329,1.1774,2.3089,0.0366,0.3856,1.2818,0.8005,0.3141,0.0066,0.1991,0.4874,0.7132,BRCACancer
Utah__C03,1.2125,0.3741,0.6594,0.8257,1.292,2.3522,0.115,0.5096,1.2525,0.8696,0.236,0.0675,0.253,0.5461,0.8447,BRCACancer
