@relation data

@attribute id string
@attribute 1282 numeric
@attribute 1284 numeric
@attribute 1285 numeric
@attribute 1286 numeric
@attribute 1287 numeric
@attribute 1288 numeric
@attribute 5034 numeric
@attribute 6513 numeric
@attribute 6515 numeric
@attribute 9962 numeric
@attribute 9963 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,-0.059,-0.0738,-0.0599,-0.089,-0.1505,-0.0647,1.6337,0.7057,2.2124,0.8891,0.2118,Control
Utah__A02,-0.0568,-0.0676,-0.0204,-0.0375,-0.1406,-0.0966,1.643,0.6284,1.8756,0.5593,0.2699,Control
Utah__A03,-0.0712,-0.056,-0.0626,-0.0643,-0.156,-0.0972,1.762,0.7337,2.2929,0.7997,0.3234,Control
Utah__A04,-0.0407,-0.0385,-0.0242,-0.0519,-0.1442,-0.0884,1.7937,0.769,2.2088,0.551,0.211,Control
Utah__A05,-0.0519,-0.0384,-0.0628,-0.0696,-0.1197,-0.0821,1.9008,0.6386,2.275,0.8497,0.2735,Control
Utah__A06,-0.0703,-0.0826,-0.0311,-0.026,-0.1659,-0.1161,1.8343,0.5391,2.4851,0.7031,0.2491,Control
Utah__A07,-0.0739,-0.1088,-0.0268,-0.019,-0.1716,-0.128,1.7142,0.6744,2.2677,0.8088,0.2559,Control
Utah__A08,-0.0544,-0.0944,-0.0922,-0.0773,-0.1524,-0.0678,1.4449,0.5971,1.853,0.7921,0.2534,Control
Utah__A09,-0.0867,-0.0903,0.0074,-0.0575,-0.1814,-0.0917,1.6826,0.5821,2.2796,0.7761,0.288,Control
Utah__A10,-0.0619,-0.0286,-0.0553,-0.0288,-0.1402,-0.0977,1.7191,0.7734,2.2177,0.8349,0.205,Control
Utah__A11,-0.0051,-0.042,-0.1452,-0.0602,-0.1466,-0.0827,1.7013,0.5701,2.062,0.6137,0.0663,Control
Utah__A12,-0.0758,-0.0445,-0.003,-0.0162,-0.1926,-0.0704,1.3466,0.6025,1.7925,0.2257,0.4897,Control
Utah__B01,-0.0601,-0.1462,-0.0553,-0.0375,-0.1937,-0.0193,1.2383,0.679,2.1701,0.6999,0.2308,Control
Utah__B02,-0.0525,-0.0815,-0.0773,-0.0424,-0.1421,-0.0688,1.7818,0.8453,2.5646,0.7493,0.2649,Control
Utah__B03,-0.014,-0.0844,-0.0855,-0.0602,-0.1587,-0.0289,1.5811,0.7145,2.5687,0.7008,0.2062,BRCACancer
Utah__B04,-0.0837,-0.1141,-0.025,-0.0288,-0.1604,-0.0883,1.3682,0.6501,1.663,0.7562,0.2306,BRCACancer
Utah__B05,-0.1102,-0.088,0.0053,0.0356,-0.1633,-0.0846,1.5812,0.6137,1.74,0.4866,0.2942,BRCACancer
Utah__B06,-0.1617,-0.2091,-0.0534,0.0031,-0.1646,0.0316,1.0869,0.4933,1.8361,0.48,0.1327,BRCACancer
Utah__B07,-0.1007,-0.0983,0.0063,-0.016,-0.1575,-0.0607,1.7151,0.885,2.1625,0.8441,0.2829,BRCACancer
Utah__B08,-0.0254,-0.0426,-0.0521,-0.0785,-0.1089,-0.0515,1.8377,0.5446,2.0803,0.7394,0.1776,Control
Utah__B09,-0.1009,-0.0849,-0.0774,-0.0983,-0.1833,-0.0761,1.2464,0.5458,2.4429,0.6261,0.2332,Control
Utah__B10,-0.103,-0.0927,-0.0701,-0.0563,-0.1686,-0.0726,1.4527,0.5266,1.9693,0.534,0.2385,Control
Utah__B11,-0.0964,-0.0571,-0.0583,-0.0661,-0.1439,-0.0945,1.5708,0.4259,2.1034,0.5902,0.3076,Control
Utah__B12,-0.1009,-0.0969,-0.0528,-0.0644,-0.1238,-0.1059,0.9795,0.4023,1.6565,0.4385,0.2415,Control
Utah__C01,-0.0954,-0.1027,0.0021,-0.0041,-0.1977,-0.107,1.8091,0.6705,1.8261,0.8133,0.2899,BRCACancer
Utah__C02,-0.0685,-0.0751,0.0322,0.0249,-0.1566,-0.1136,1.779,0.7038,1.6728,0.6725,0.3071,BRCACancer
Utah__C03,-0.0674,-0.0892,0.0123,-0.0491,-0.1566,-0.146,1.9216,0.9583,1.7903,0.7697,0.2637,BRCACancer
Utah__C04,0.0103,0.0085,0.0076,-0.0484,-0.1041,-0.0662,1.6618,0.4309,2.0339,0.3956,0.1619,Control
Utah__C05,-0.0043,0.0285,-0.0295,-0.078,-0.0708,-0.0619,1.7283,0.3876,1.577,0.3273,0.2143,BRCACancer
Utah__C06,0.0496,-0.0087,-0.1544,-0.0108,-0.1817,0.0116,0.7254,0.2675,0.8682,0.0233,0.379,Control
Utah__C07,-0.0371,-0.0495,-0.034,-0.0443,-0.147,-0.0715,1.7243,0.6162,1.2615,0.4128,0.1967,Control
Utah__C08,-0.0552,-0.0412,-0.0095,-0.0434,-0.1667,-0.0845,1.7406,0.574,1.7647,0.5859,0.2546,Control
Utah__C09,0.0132,-0.0018,-0.066,-0.0839,-0.1075,-0.0567,1.7535,0.6089,1.6726,0.3626,0.2573,Control
Utah__C10,-0.0273,-0.022,0.0145,-0.0395,-0.1323,-0.0816,1.6831,0.5843,1.4847,0.3678,0.2712,BRCACancer
Utah__C11,-0.0149,-0.0333,-0.1009,-0.0807,-0.1641,-0.0863,1.7605,0.6347,1.8961,0.6627,0.2206,Control
Utah__C12,-0.0309,-0.0223,-0.0121,-0.0536,-0.1007,-0.06,1.6169,0.3743,1.5977,0.2668,0.2442,BRCACancer
Utah__D01,-0.0445,-0.0527,-0.0712,-0.0456,-0.1956,-0.0524,1.2814,0.6091,1.4973,0.8301,0.2749,BRCACancer
Utah__D02,-0.006,0.0045,-0.0765,-0.0921,-0.0894,-0.0578,1.7245,0.6952,1.9991,0.5489,0.2961,BRCACancer
Utah__D03,-0.0348,-0.024,-0.0672,-0.0456,-0.104,-0.0666,1.7105,0.62,1.9692,0.4327,0.2536,BRCACancer
Utah__D04,-0.0081,0.0102,-0.0426,-0.093,-0.1472,-0.0785,1.7839,0.4611,1.9241,0.5624,0.1619,BRCACancer
Utah__D05,-0.0512,-0.0465,0.0096,-0.0639,-0.1619,-0.0952,1.8382,0.5905,1.8804,0.4344,0.302,BRCACancer
Utah__D06,-0.0284,0,0.0142,-0.1074,-0.1439,-0.0601,1.7971,0.7714,1.7998,0.6679,0.2595,BRCACancer
Utah__D07,-0.0314,0.0126,-0.0159,-0.0351,-0.1122,-0.0476,1.8631,0.7799,2.157,0.5397,0.2729,Control
Utah__D08,-0.0262,-0.0355,-0.0088,-0.0445,-0.1621,-0.0735,1.5853,0.4798,1.7898,0.3307,0.3353,Control
Utah__D09,-0.0595,-0.0098,-0.0153,-0.0551,-0.1513,-0.0861,1.6925,0.5659,1.67,0.5255,0.2081,Control
Utah__D10,-0.05,-0.0343,-0.0357,1e-04,-0.1394,-0.0753,1.7538,0.4161,1.7937,0.4667,0.2248,Control
Utah__D11,-0.018,-0.0261,-0.1091,-0.1101,-0.1624,-0.0258,1.0535,0.3705,1.2731,0.1865,0.3892,Control
Utah__D12,-0.0277,-0.0184,-0.0347,-0.1125,-0.1343,-0.0315,1.7373,0.3855,1.848,0.2381,0.3229,Control
Utah__E01,-0.0609,-0.0419,-0.028,-0.0379,-0.0887,-0.0322,1.8465,0.5188,1.8247,0.4601,0.1884,BRCACancer
Utah__E02,-0.0564,-0.0381,-0.0088,-0.0249,-0.1181,-0.0729,1.7287,0.7739,1.552,0.6221,0.219,Control
Utah__E03,-0.036,8e-04,-0.0437,-0.014,-0.1043,-0.0667,1.9526,0.4693,1.7966,0.5517,0.1403,Control
Utah__E04,-0.0405,-0.0443,-0.0408,-0.0221,-0.1065,-0.0743,1.9067,0.6632,2.1021,0.5737,0.2686,Control
Utah__E05,-0.083,-0.0732,-0.0911,-0.022,-0.1834,-0.0763,1.424,0.7227,1.6445,0.4093,0.4058,Control
Utah__E06,-0.0966,-0.1319,-0.0422,0.0203,-0.2399,-0.0624,1.2901,0.6183,1.4693,0.3737,0.3923,BRCACancer
Utah__E07,-0.018,-0.0441,-0.0045,-0.0465,-0.1235,-0.0565,1.8553,0.6086,2.0899,0.5958,0.2213,BRCACancer
Utah__E08,-0.0567,-0.0518,-0.0275,-0.0304,-0.1195,-0.0684,1.8385,0.558,1.9063,0.6305,0.1221,Control
Utah__E09,-0.0658,-0.011,-0.0098,-0.0255,-0.1047,-0.0501,1.8447,0.5884,2.0388,0.5313,0.2323,BRCACancer
Utah__E10,-0.059,-0.0942,0.0018,-0.0087,-0.1701,-0.0771,1.7535,0.8544,1.7637,0.651,0.255,BRCACancer
Utah__E11,-0.0433,-9e-04,-0.0492,-0.0512,-0.1558,-0.0806,1.7011,0.4832,1.867,0.4045,0.2215,Control
Utah__E12,-0.0169,-0.0395,-0.0504,-0.0849,-0.0899,0.026,1.6705,0.3829,1.6432,0.315,0.1157,BRCACancer
Utah__F01,-0.0678,-0.0602,-0.0368,0.0051,-0.1616,-0.0957,1.6864,0.6512,2.0496,0.7451,0.2391,Control
Utah__F02,-0.0515,-0.078,-0.062,-0.0127,-0.1338,-0.1065,1.6777,0.7582,1.8274,0.7173,0.3339,Control
Utah__F03,-0.081,-0.0515,-0.0237,-0.025,-0.1118,-0.0876,1.7113,0.6373,2.0645,0.4946,0.232,Control
Utah__F04,-0.0818,-0.0858,-0.0847,-0.1038,-0.1891,-0.0742,1.6463,0.6494,1.8511,0.7093,0.1977,Control
Utah__F05,-0.0275,-0.0097,-0.0506,-0.0187,-0.1427,-0.0605,1.8057,0.6676,1.9639,0.5906,0.2779,Control
Utah__F06,-0.0139,-0.0483,-0.0252,-0.0128,-0.1347,-0.1003,1.7092,0.3882,1.6876,0.369,0.2069,Control
Utah__F07,-0.0414,-0.0595,-0.1116,-0.0987,-0.1356,-0.0885,1.6561,0.7123,1.8228,0.6652,0.1963,Control
Utah__F09,-0.0187,-0.0463,-0.0831,-0.0485,-0.0974,-0.0784,1.8683,0.6733,2.0014,0.7201,0.263,Control
Utah__F10,-0.0309,-0.0275,-0.1046,-0.1064,-0.0986,-0.069,1.8014,0.7146,1.9666,0.7999,0.1439,Control
Utah__F11,-0.0545,-0.0288,-0.0378,-0.0598,-0.1146,-0.0907,1.9088,0.5291,1.9431,0.548,0.2483,Control
Utah__F12,-0.0942,-0.0639,-0.0261,-0.048,-0.1473,-0.1069,1.6281,0.5917,1.9195,0.7198,0.2013,Control
Utah__G01,-0.0388,-0.0247,-0.097,-0.1086,-0.1814,-0.0742,1.6846,0.4853,1.4979,0.5381,0.2665,Control
Utah__G02,-0.0155,-0.0232,-0.0628,-0.0147,-0.119,-0.0684,1.8041,0.4345,1.8919,0.4179,0.214,Control
Utah__G03,-0.0815,-0.0625,-0.0262,-0.0281,-0.1567,-0.1217,1.7744,0.6618,1.9184,0.6288,0.2852,Control
Utah__G04,-0.0186,0.0121,-0.053,-0.0549,-0.0739,-0.0472,1.8621,0.6871,1.7226,0.6397,0.1489,BRCACancer
Utah__G05,-0.0161,-0.0052,-0.1355,-0.0767,-0.1437,0.0497,1.289,0.3731,1.5024,0.3334,0.2104,BRCACancer
Utah__G06,-0.0457,-0.027,0.0183,-0.024,-0.1357,-0.0767,1.6021,0.599,1.7288,0.4888,0.2912,BRCACancer
Utah__G07,-0.0177,-0.0417,-0.1003,-0.0232,-0.1535,-0.0734,1.5797,0.5854,1.7647,0.4821,0.2499,Control
Utah__G08,-0.0478,-0.0336,-0.0462,-0.0099,-0.1362,-0.0737,1.6977,0.6246,1.8459,0.745,0.1973,Control
Utah__G09,0.0021,-0.0091,-0.0687,-0.0512,-0.0831,-0.0505,1.5764,0.412,1.8831,0.4034,0.2234,Control
Utah__G10,-0.0329,-0.0431,-0.0459,-0.0793,-0.1569,-0.0625,1.419,0.6864,1.5424,0.3565,0.2821,BRCACancer
Utah__G11,0.0133,0.0173,-0.1202,-0.1057,-0.0293,0.0792,1.1514,0.2413,1.478,0.1706,0.1599,BRCACancer
Utah__G12,-0.0356,-0.047,-0.034,-0.0086,-0.1044,-0.0487,1.5176,0.5763,1.7571,0.523,0.3126,BRCACancer
Utah__H01,-0.0466,-0.05,-0.0812,0.0109,-0.1555,-0.0939,1.2827,0.3778,1.6324,0.3306,0.2315,Control
Utah__H02,0.0114,-0.0054,-0.0064,-0.0177,-0.0739,-0.0208,1.7807,0.4375,1.8193,0.4254,0.1736,Control
Utah__H03,-6e-04,-0.012,-0.112,-0.0335,-0.1442,-0.0242,1.5549,0.5647,1.7138,0.5372,0.241,Control
Utah__H04,-0.061,-0.0609,0.0299,-0.0035,-0.1401,-0.0816,1.7748,0.5899,2.2506,0.732,0.138,Control
Utah__H06,0.0027,0.0229,-0.0386,-0.0548,-0.1102,-0.0873,1.7692,0.3978,1.6286,0.5169,0.1989,Control
Utah__H07,-0.0458,-0.0357,-0.0427,-0.0081,-0.1634,-0.095,1.4643,0.5069,2.1709,0.5682,0.127,BRCACancer
Utah__H08,-0.0719,-0.0378,-0.0405,-0.0481,-0.1291,-0.0682,1.6142,0.4743,2.7904,0.4163,0.2203,BRCACancer
Utah__H09,-0.0133,0.0096,-0.0302,0.0097,-0.1192,-0.0328,0.9415,0.3888,1.9554,0.3087,0.1617,BRCACancer
Utah__H10,-0.0151,-0.0686,0.0015,-0.01,-0.1823,-0.0952,1.333,0.4105,1.797,0.4633,0.2954,BRCACancer
Utah__H11,-0.045,-0.0329,-0.0397,0.0186,-0.1479,-0.0767,1.5437,0.5304,1.7721,0.3332,0.3658,BRCACancer
Utah__H12,-0.0694,-0.0493,-0.0933,-0.0719,-0.1788,-0.0846,1.6769,0.8374,2.0001,0.6626,0.2052,BRCACancer
Utah__I01,-0.0648,-0.0449,-0.0527,-0.0672,-0.1303,-0.0936,1.6049,0.8137,2.1159,0.6407,0.2734,Control
Utah__I02,-0.0462,-0.0569,-0.0301,-0.1021,-0.1548,-0.1016,1.2172,0.5182,1.4127,0.47,0.2098,Control
Utah__I03,0.0224,-0.0014,-0.0141,-0.0397,-0.1217,-0.0416,1.3638,0.5482,1.4563,0.2986,0.2415,Control
Utah__I04,-0.0214,-0.0109,-3e-04,-0.0232,-0.099,-0.0958,1.9685,0.6223,1.8947,0.6441,0.1513,Control
Utah__I05,-0.0131,0.0041,-0.0045,-0.0467,-0.0938,-0.1149,1.8811,0.471,1.8645,0.4676,0.0965,Control
Utah__I06,-0.0311,-0.0359,0.0434,-0.0168,-0.1002,-0.0933,1.811,0.601,1.904,0.5022,0.2133,Control
Utah__I07,-0.105,-0.0525,0.0258,-0.0461,-0.1539,-0.1047,1.7745,0.6864,2.0005,0.7207,0.2201,Control
Utah__I08,-0.036,-0.0645,0.0227,-0.0351,-0.1292,-0.0754,1.6251,0.8607,1.637,0.5827,0.313,Control
Utah__I09,-0.0471,-0.0166,-0.0014,0.0067,-0.1287,-0.0419,1.6235,0.506,1.953,0.3992,0.1933,Control
Utah__I10,-0.0282,-0.0419,-0.0396,-0.0963,-0.1343,-0.0921,1.6947,0.8284,1.6861,0.6446,0.3584,Control
Utah__I11,-0.0664,-0.072,0.0198,0.0233,-0.1747,-0.0845,1.409,0.5227,1.3873,0.2063,0.2804,Control
Utah__I12,-0.027,-0.001,-0.0086,-0.0729,-0.1448,-0.0602,1.5201,0.5437,1.7005,0.5118,0.3304,Control
Utah__I13,-0.0319,-0.0273,-0.0319,-0.0499,-0.1239,-0.0646,1.7861,0.6255,1.773,0.639,0.1604,Control
Utah__J01,2e-04,0.0283,0.0585,-0.0207,-0.0813,-0.0459,1.6589,0.3262,1.8074,0.4737,0.1928,Control
Utah__J02,0.009,6e-04,0.0062,-0.0353,-0.1036,-0.0769,1.5183,0.4786,1.61,0.4473,0.2247,Control
Utah__J03,-0.0513,-0.0313,-0.0272,-0.0427,-0.1212,-0.0756,1.8447,0.986,2.1,0.6661,0.2431,Control
Utah__J04,-0.0373,-0.025,-0.0496,-0.0649,-0.1333,-0.0784,1.7642,0.7677,1.9934,0.5853,0.2426,Control
Utah__J05,-0.105,-0.1056,0.0194,-0.0191,-0.1362,-0.127,1.2664,0.5201,1.8698,0.6259,0.2524,Control
Utah__J06,-0.0742,-0.0661,-0.0062,-0.002,-0.1834,-0.0526,1.4161,0.6207,1.5335,0.5766,0.3109,Control
Utah__J07,-0.0508,-0.0251,-0.0282,-0.0384,-0.1114,-0.0784,1.8945,0.7804,2.3738,0.7684,0.2795,Control
Utah__J08,-0.0677,-0.0784,0.0038,-0.0197,-0.1432,-0.0969,1.6857,0.5416,1.8427,0.6226,0.1598,Control
Utah__J09,-0.0692,-0.0951,-0.0139,-0.044,-0.1469,-0.0373,1.3712,0.557,1.7895,0.4679,0.1848,Control
Utah__J10,-0.0699,0.0203,-0.0131,-0.0172,-0.1628,-0.108,1.5705,0.7984,2.6212,0.8409,0.2237,Control
Utah__J11,-0.056,-0.0462,0.0235,5e-04,-0.1285,-0.0747,1.627,0.6112,2.079,0.7402,0.2098,Control
Utah__J12,-0.0264,-0.0265,-0.0651,-0.0804,-0.1986,-0.0497,1.2977,0.6515,1.6566,0.5564,0.2204,Control
Utah__K01,-0.0833,-0.0838,-0.0368,-0.0279,-0.178,-0.1027,1.8426,0.6811,2.0836,0.8952,0.3051,BRCACancer
Utah__K02,-0.0522,-0.0449,-0.0349,-0.0505,-0.137,-0.0766,1.7554,0.7088,2.0618,0.6532,0.2601,BRCACancer
Utah__K03,-0.0341,-0.0301,-0.1484,-0.0592,-0.1594,-0.0268,1.4719,0.7166,1.7036,0.5779,0.3151,BRCACancer
Utah__K04,-0.0409,0.0023,0.0471,-0.0268,-0.1199,-0.0562,1.7327,0.8857,1.9343,0.74,0.2083,BRCACancer
Utah__K05,-0.0452,-0.01,-0.005,-0.0036,-0.1439,-0.106,1.6585,0.6418,1.7316,0.6216,0.2886,Control
Ontario__AA_RR-849,-0.0362,-0.0064,-0.0732,-0.0475,-0.1596,-0.0422,1.6652,0.4852,2.1426,0.5707,0.2607,BRCACancer
Ontario__AE_RR-3300,-0.116,-0.1217,-0.0014,-0.016,-0.214,-0.0908,1.2542,0.9942,2.0377,0.5253,0.2478,Control
Ontario__AF_RR-3276,-0.0761,-0.0557,-0.0344,-0.0144,-0.144,-0.118,2.0584,0.6607,1.5878,0.2628,0.2757,Control
Ontario__AG_RR-3298,-0.0477,-0.0214,-0.0182,-0.0281,-0.1161,-0.0557,1.6091,0.5356,2.0129,0.6045,0.2895,Control
Ontario__AH_RR-3295,-0.0202,-0.0249,-0.0228,-0.0356,-0.1076,-0.0232,1.2594,0.4363,1.8285,0.7484,0.1926,Control
Ontario__AI_RR-3291,-0.0484,-0.0389,-0.0085,-0.0149,-0.1612,-0.0871,1.615,0.7204,2.2657,0.5863,0.2118,Control
Ontario__AJ_RR-3296,-0.0609,-0.0182,-0.0637,-0.0819,-0.1028,-0.0588,1.352,0.8777,2.349,0.6103,0.1864,Control
Ontario__AM_RR-1949,-0.046,0.0413,-0.0193,-0.0307,-0.1269,-0.0605,1.4129,0.5381,2.012,0.7141,0.1566,Control
Ontario__AN_RR-3297,-0.0631,-0.0525,-0.0674,-0.0748,-0.1618,-0.082,1.449,0.5778,1.8964,0.7846,0.2159,Control
Ontario__AO_RR-3288,-0.0561,-0.0715,-0.0116,-0.0262,-0.1274,-0.0696,1.6612,0.5996,1.6059,0.5094,0.2308,Control
