@relation data

@attribute id string
@attribute 1022 numeric
@attribute 2068 numeric
@attribute 2071 numeric
@attribute 2957 numeric
@attribute 2958 numeric
@attribute 2959 numeric
@attribute 2960 numeric
@attribute 2961 numeric
@attribute 2962 numeric
@attribute 2963 numeric
@attribute 2965 numeric
@attribute 2967 numeric
@attribute 2968 numeric
@attribute 4331 numeric
@attribute 5430 numeric
@attribute 5431 numeric
@attribute 5432 numeric
@attribute 5433 numeric
@attribute 5434 numeric
@attribute 5435 numeric
@attribute 5436 numeric
@attribute 5437 numeric
@attribute 5438 numeric
@attribute 5439 numeric
@attribute 5440 numeric
@attribute 5441 numeric
@attribute 6872 numeric
@attribute 6874 numeric
@attribute 6875 numeric
@attribute 6877 numeric
@attribute 6878 numeric
@attribute 6880 numeric
@attribute 6881 numeric
@attribute 6882 numeric
@attribute 6883 numeric
@attribute 6884 numeric
@attribute 6908 numeric
@attribute 902 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.5802,0.3669,0.9849,1.468,0.7562,1.5094,0.4283,0.9552,0.9155,0.4001,0.9641,1.3044,0.3275,0.3124,1.5522,2.0825,1.16,0.8088,0.9817,0.7223,1.4354,1.1959,0.2219,0.8808,1.14,0.836,0.6429,0.4841,0.5881,0.7619,0.6298,0.8683,1.8275,1.3417,0.8598,1.734,1.2511,1.6417,Control
Utah__A02,0.3655,0.2626,0.7292,1.2066,0.3735,1.3843,0.4873,0.6177,0.7528,0.2157,0.6071,0.9392,0.1366,0.1154,1.3891,2.0833,0.8994,0.6644,0.8539,0.3854,1.1562,0.9626,0.1063,0.7347,0.9461,0.7074,0.4072,0.4446,0.2514,0.5249,0.5484,0.7829,1.8079,0.9482,0.7379,1.584,1.0281,1.1906,Control
Utah__A03,0.5555,0.413,0.9585,1.3019,0.6154,1.4372,0.5055,1.0246,0.9088,0.3497,0.7964,1.1066,0.2466,0.1977,1.5684,2.055,1.1302,0.7828,1.0277,0.6997,1.3708,1.0552,0.1499,0.8758,1.1323,0.7009,0.5459,0.5491,0.2561,0.771,0.6671,0.7482,1.8946,1.0884,0.8216,1.7102,1.1738,1.5435,Control
Utah__A04,0.5596,0.3413,0.7792,1.2486,0.502,1.4777,0.4531,0.7208,0.8665,0.2486,0.5536,0.8619,0.2567,0.1644,1.4578,2.1358,1.0701,0.6845,0.9127,0.5693,1.2516,1.0876,0.3144,0.9022,1.143,0.799,0.4253,0.5017,0.3374,0.5117,0.6728,0.9389,1.9274,1.0148,0.7825,1.2528,1.1602,1.4379,Control
Utah__A05,0.5538,0.4677,0.8769,1.3485,0.5204,1.6013,0.4844,0.888,1.0537,0.3416,0.6421,1.0592,0.3328,0.1852,1.5719,2.1131,1.0463,0.771,1.1475,0.7293,1.448,1.0842,0.4329,0.9387,1.0415,0.9498,0.502,0.5372,0.3764,0.7079,0.7083,0.8598,2.146,1.0904,0.9016,1.6173,1.2078,1.4466,Control
Utah__A06,0.5002,0.3095,0.8123,1.2782,0.5035,1.4809,0.4367,0.7986,0.9523,0.2325,0.6933,1.0497,0.3044,0.136,1.45,2.013,1.0496,0.6504,0.9961,0.6284,1.3463,1.0566,0.2293,0.951,1.0075,0.8847,0.5593,0.4476,0.3804,0.5346,0.5476,0.7844,1.774,1.0265,0.8045,1.6865,1.1087,1.4245,Control
Utah__A07,0.536,0.3495,0.9036,1.3964,0.5942,1.497,0.5523,0.9684,0.9564,0.3985,0.8235,1.117,0.3143,0.3864,1.4774,2.1069,1.0936,0.8238,0.9622,0.7287,1.2636,1.0864,0.1682,0.7372,0.9531,0.6864,0.5793,0.4543,0.3784,0.7013,0.5539,0.7985,1.7797,1.2114,0.8535,1.8752,1.1369,1.7306,Control
Utah__A08,0.6008,0.2823,0.9421,1.2769,0.5658,1.4881,0.4619,1.1166,0.7089,0.443,0.7888,1.0224,0.1607,0.5927,1.5842,2.0036,0.9022,0.6566,0.6375,0.5887,1.1024,0.8803,0.0336,0.8896,0.9223,0.6422,0.661,0.5262,0.5687,0.5315,0.6086,0.802,1.602,1.2998,0.7221,1.2873,1.1686,1.8361,Control
Utah__A09,0.5342,0.2424,0.8333,1.3062,0.4522,1.3191,0.4122,0.9499,0.9767,0.3887,0.6481,1.183,0.172,0.3814,1.4547,2.0307,0.9718,0.7091,0.8945,0.5617,1.3495,0.9737,0.2329,0.9042,0.8756,0.6051,0.5604,0.4433,0.3987,0.5886,0.4951,0.6742,1.7908,1.0183,0.6915,1.4705,1.0737,1.6176,Control
Utah__A10,0.6226,0.3422,0.9836,1.3093,0.614,1.5678,0.5449,0.9344,0.8408,0.3808,0.651,1.0047,0.2017,0.3743,1.5175,2.1681,0.9752,0.6642,0.9445,0.65,1.3085,1.0401,0.3371,0.935,1.0417,0.7454,0.6006,0.4877,0.2504,0.6837,0.5207,0.6595,1.8854,1.2172,0.8572,1.6146,1.1722,1.9214,Control
Utah__A11,0.4857,0.328,0.5912,1.2166,0.3812,1.0728,0.3467,0.8935,0.936,0.2957,0.5843,1.1051,0.0898,0.3321,1.3667,1.7225,1.042,0.4526,0.8787,0.6716,1.2716,0.7226,0.119,0.7384,0.8672,0.7701,0.4609,0.4419,0.2303,0.5341,0.3414,0.5738,1.5518,0.7421,0.5394,1.7056,0.8312,1.1617,Control
Utah__A12,0.4064,0.2251,0.5299,0.6793,0.2116,1.2997,0.3827,0.5545,0.5138,0.0536,0.3564,0.471,0.0199,0.0425,0.7273,1.8362,0.7768,0.591,0.6102,0.5162,1.1824,0.8087,0.1324,0.9184,0.9726,0.5034,0.2949,0.2363,0.0675,0.1473,0.4264,0.6095,1.6897,0.6778,0.5832,0.6885,0.7572,0.9335,Control
Utah__B01,0.5145,0.0845,0.8416,1.1884,0.8234,1.3946,0.3596,0.8258,0.6075,0.3104,0.7214,1.0664,0.0956,0.2817,1.3113,1.9572,0.9645,0.6236,0.4992,0.546,1.2766,0.9092,-0.2973,0.7368,1.0444,0.3241,0.6317,0.2371,0.4294,0.3826,0.429,1.1964,1.7338,1.4487,0.6282,1.6845,1.1677,1.5871,Control
Utah__B02,0.5819,0.4327,0.9875,1.3623,0.6668,1.5659,0.4528,0.8778,0.9725,0.3036,0.6942,1.2324,0.2937,0.181,1.5552,2.2267,1.2193,0.8158,1.0207,0.705,1.6352,1.1503,0.2611,1.0054,1.2293,0.7827,0.5711,0.4511,0.3472,0.6768,0.6279,0.9991,1.9908,1.4116,0.7957,1.7051,1.2335,1.7122,Control
Utah__B03,0.5173,0.2794,0.9663,1.2933,0.6328,1.5347,0.49,0.8146,0.8277,0.3114,0.661,1.0281,0.2011,0.271,1.4318,2.1865,1.0362,0.6852,0.7946,0.5866,1.3454,1.0079,0.062,0.8367,1.2198,0.6183,0.5785,0.4193,0.3041,0.5522,0.4893,1.0318,1.7393,1.3296,0.695,1.7027,1.1689,1.7017,BRCACancer
Utah__B04,0.499,0.1925,0.8736,1.0215,0.426,1.3105,0.4222,1.0274,0.579,0.4086,0.6193,0.5741,0.104,0.4884,1.4234,1.9054,0.6223,0.6141,0.5853,0.4586,0.986,0.8703,-0.1271,0.5794,0.6375,0.3993,0.5282,0.48,0.3113,0.3491,0.5081,0.7642,1.4886,1.1411,0.5802,0.9909,1.0505,1.6148,BRCACancer
Utah__B05,0.4024,0.2578,0.7381,0.914,0.4846,1.3298,0.3249,0.8428,0.6516,0.2437,0.4582,0.648,0.0935,0.2033,1.5146,1.8668,0.8548,0.5847,0.6942,0.6626,1.5202,0.9485,0.0966,0.8322,0.7017,0.6395,0.4151,0.3527,0.1523,0.3916,0.5116,0.7611,2.0644,0.9601,0.6253,0.9592,0.9837,1.3459,BRCACancer
Utah__B06,0.3758,-0.0805,0.7157,0.8665,0.3655,1.056,0.2268,0.5797,0.2553,0.2069,0.522,0.6333,-0.0319,0.1418,0.9265,1.9022,0.6722,0.5372,0.3153,0.418,0.8952,0.7325,-0.4543,0.3949,0.5883,0.1873,0.3783,0.0396,0.0544,0.2434,0.2516,0.7677,1.1861,1.1844,0.5253,1.1311,0.9653,1.1789,BRCACancer
Utah__B07,0.6062,0.3978,1.0334,1.4027,0.6781,1.4402,0.4973,0.9504,0.9139,0.2937,0.8358,1.1918,0.2823,0.2818,1.5364,2.276,1.0309,0.7191,0.9469,0.5051,1.352,1.2583,0.0527,0.872,1.0091,0.6099,0.6251,0.4298,0.3187,0.7902,0.6595,0.9602,1.9116,1.5314,0.806,1.7024,1.3397,1.8064,BRCACancer
Utah__B08,0.4136,0.3988,0.7139,1.382,0.5596,1.4078,0.4475,0.8098,0.9158,0.2825,0.6893,1.0729,0.26,0.1851,1.3428,1.997,1.0448,0.5083,1.0181,0.7413,1.4011,1.0074,0.2484,0.7363,0.8062,0.9499,0.4505,0.3551,0.306,0.6709,0.4384,0.6827,1.8654,0.9741,0.7074,1.7387,0.9919,1.3434,Control
Utah__B09,0.4157,0.1343,0.6439,1.0428,0.553,1.1125,0.2146,0.8537,0.4812,0.4675,0.5354,0.453,-6e-04,0.4253,1.3779,1.4348,0.5509,0.4487,0.5402,0.4023,0.9449,0.5836,-0.1576,0.3948,0.7297,0.3914,0.6399,0.5542,0.3012,0.2535,0.3391,0.5529,1.4323,0.9975,0.4891,1.0259,1.0535,1.3187,Control
Utah__B10,0.3786,0.0709,0.6694,1.0201,0.322,1.3285,0.3629,0.6564,0.5724,0.2644,0.4862,0.5227,0.0899,0.2671,1.2165,1.9537,0.637,0.4665,0.5,0.4913,0.8762,0.8426,-0.0593,0.5467,0.713,0.3824,0.467,0.3797,0.1774,0.2208,0.3769,0.6593,1.4392,0.9475,0.6102,1.162,0.9105,1.366,Control
Utah__B11,0.3483,0.3609,0.6552,1.1292,0.3821,1.3071,0.3619,0.8158,0.7619,0.2836,0.6326,0.6969,0.1851,0.2329,1.3734,1.8836,0.6929,0.5911,0.8706,0.8358,1.5108,0.8503,0.4095,1.0639,1.0614,0.7661,0.3921,0.4573,0.303,0.5232,0.5077,0.7754,2.1752,0.8247,0.7022,1.1089,0.9376,1.5162,Control
Utah__B12,0.2577,0.1008,0.5742,0.66,0.314,0.6491,0.2651,0.6637,0.2753,0.2863,0.4165,0.2854,0.0375,0.3217,1.074,1.2855,0.3624,0.2952,0.3767,0.1692,0.5788,0.6084,-0.1462,0.4324,0.3089,0.2568,0.4364,0.4296,0.1823,0.0994,0.2441,0.4632,0.9485,0.8788,0.3458,0.4678,0.7713,1.0536,Control
Utah__C01,0.4887,0.4589,0.9715,1.0905,0.5789,1.3802,0.4595,0.8744,0.9058,0.3182,0.7123,0.9963,0.3131,0.156,1.6116,1.8173,1.0758,0.7034,1.0743,0.6879,1.346,1.074,0.1975,1.0085,0.8749,0.8819,0.5216,0.5238,0.2894,0.5702,0.6525,0.7395,1.9887,1.1051,0.7705,1.4942,1.1404,1.5264,BRCACancer
Utah__C02,0.5224,0.4737,0.971,1.148,0.4218,1.3871,0.5469,0.6369,1.0022,0.2258,0.5685,1.0334,0.3363,0.1039,1.4512,2.0323,1.0604,0.7512,1.1332,0.7022,1.285,1.1712,0.3054,1.0323,1.0388,0.9991,0.4425,0.475,0.2633,0.6607,0.7121,0.7245,1.9102,1.0478,0.7532,1.543,1.1509,1.4554,BRCACancer
Utah__C03,0.5433,0.4962,1.1428,1.3372,0.562,1.3685,0.5148,0.8346,1.062,0.2799,0.7141,0.8876,0.3497,0.1633,1.7467,2.011,1.2044,0.756,1.2579,0.7578,1.4418,1.317,0.308,1.0071,1.0357,1.123,0.5382,0.5679,0.2407,0.6947,0.8785,0.7767,2.0887,1.3012,0.8311,1.417,1.3273,1.6244,BRCACancer
Utah__C04,0.2662,0.2085,0.4972,0.8223,0.3317,1.0166,0.1577,0.5367,0.6777,0.1631,0.315,0.4955,0.0635,0.0884,1.2537,1.3418,0.7722,0.3557,1.0724,0.3885,1.0345,0.7594,0.1013,0.4666,0.6851,0.7852,0.2309,0.4473,0.18,0.3231,0.4128,0.5025,1.8468,0.5739,0.3508,0.6853,0.6394,0.7406,Control
Utah__C05,0.2679,0.2935,0.5632,0.7974,0.3242,1.2066,0.2264,0.4313,0.7662,0.2079,0.321,0.4435,0.1483,0.0972,1.3277,1.6228,0.839,0.3535,0.8879,0.3673,0.9492,0.6499,0.0729,0.6411,0.581,0.8347,0.2165,0.4448,0.2663,0.3417,0.4476,0.4932,1.7227,0.5575,0.488,0.9729,0.6837,0.7021,BRCACancer
Utah__C06,0.1924,0.1383,0.1084,0.1427,0.0946,0.3097,-0.0871,0.249,0.4595,-0.0114,0.0228,-0.1478,-0.2697,-0.0069,0.4086,0.422,0.3721,0.1368,0.3255,0.3318,0.6191,0.2617,-0.1614,0.1761,0.2273,0.5779,0.1464,0.2739,-0.002,-0.035,0.064,0.2457,0.6587,0.1967,0.0614,0.6679,0.3455,0.102,Control
Utah__C07,0.3902,0.2436,0.591,0.9883,0.3423,1.3195,0.3892,0.6026,0.7946,0.1931,0.3875,0.5991,0.1593,0.1001,1.3655,1.891,0.8293,0.5046,0.9252,0.5414,1.0048,0.8029,0.1922,0.6896,0.8413,0.7961,0.3318,0.3353,0.1148,0.398,0.4839,0.4732,1.7649,0.6884,0.5319,0.9896,0.8129,1.0167,Control
Utah__C08,0.441,0.4097,0.7466,1.2055,0.406,1.5171,0.3524,0.6847,1.03,0.2423,0.6133,1.179,0.3147,0.1714,1.5478,1.9124,1.1103,0.6621,0.8857,0.6903,1.2626,0.9153,0.1405,0.798,0.8915,0.946,0.4881,0.4619,0.3927,0.5592,0.6252,0.6467,1.9004,0.8034,0.7372,1.4494,1.008,1.1413,Control
Utah__C09,0.3766,0.2865,0.6562,0.8964,0.2544,1.3189,0.3905,0.5078,0.7707,0.1636,0.3296,0.5672,0.204,0.1101,1.3308,1.9958,0.7943,0.5684,0.7891,0.5323,1.0328,0.9249,0.1608,0.8478,0.7341,0.8688,0.2857,0.4268,0.2194,0.4126,0.5645,0.497,1.7882,0.7163,0.5955,1.1922,0.7889,1.2118,Control
Utah__C10,0.2963,0.2619,0.8134,0.9021,0.2196,1.4344,0.4592,0.499,0.8186,0.1267,0.379,0.5353,0.1936,0.0933,1.2065,1.9727,0.8199,0.5995,0.9301,0.5235,1.0024,0.8461,0.1939,0.6597,0.8415,0.959,0.2447,0.3616,0.1894,0.4509,0.6882,0.6262,1.9412,0.7826,0.7395,1.0892,0.9794,1.0892,BRCACancer
Utah__C11,0.4677,0.4236,0.7705,1.187,0.3861,1.2449,0.3765,0.7444,0.9969,0.265,0.5036,0.9363,0.2271,0.1839,1.522,1.8532,0.9829,0.5913,1.1118,0.6369,1.3901,0.9473,0.2915,0.8441,0.874,1.0201,0.4773,0.6093,0.3355,0.6303,0.7221,0.5841,1.9515,0.9001,0.6667,1.2968,1.0258,1.1661,Control
Utah__C12,0.2081,0.224,0.4293,0.6717,0.2443,0.9203,0.1098,0.3783,0.7301,0.1557,0.2754,0.2165,0.0529,0.0976,1.1617,1.2612,0.6188,0.2848,0.834,0.3767,0.9473,0.5586,0.1825,0.5002,0.591,0.9278,0.2787,0.4026,0.1662,0.2716,0.3612,0.3162,1.8298,0.5203,0.275,0.7457,0.6343,0.6529,BRCACancer
Utah__D01,0.3528,0.3196,0.7875,0.8784,0.424,0.9628,0.2208,0.838,0.5772,0.3641,0.5278,0.3806,0.2111,0.435,1.3323,1.5562,0.7049,0.4519,0.7314,0.4109,1.0069,0.9008,-0.0561,0.584,0.5165,0.4168,0.5921,0.5324,0.3323,0.301,0.544,0.5538,1.3937,1.1505,0.4776,0.932,1.0869,1.4767,BRCACancer
