@relation data

@attribute id string
@attribute 207 numeric
@attribute 2885 numeric
@attribute 3561 numeric
@attribute 3565 numeric
@attribute 3566 numeric
@attribute 3716 numeric
@attribute 3718 numeric
@attribute 6198 numeric
@attribute 6464 numeric
@attribute 6778 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.6045,1.6544,2.5641,-0.2431,1.4094,1.8654,1.7019,1.1287,0.75,2.349,Control
Utah__A02,0.5571,1.493,2.465,-0.2101,1.0122,1.6142,1.3404,0.926,0.7973,2.2966,Control
Utah__A03,0.6699,1.7906,2.5564,-0.2254,1.0245,1.7735,1.5412,1.0404,0.7917,2.3818,Control
Utah__A04,0.6114,1.4914,2.5564,0.0048,1.4047,1.9636,1.5986,0.9026,0.7946,2.3063,Control
Utah__A05,0.7362,1.8851,2.2871,-0.1382,1.3056,1.886,1.5165,1.0434,0.89,2.5424,Control
Utah__A06,0.6349,1.5864,2.1953,-0.1418,0.8944,1.7775,1.2041,1.015,0.7604,2.4427,Control
Utah__A07,0.5857,1.89,2.3585,-0.0543,1.0034,2.0162,1.3446,1.1072,0.7917,2.3945,Control
Utah__A08,0.5257,1.7425,2.2637,-0.1634,1.0551,2.3186,1.2572,1.1764,0.777,2.043,Control
Utah__A09,0.5517,1.8554,2.5315,-0.2085,0.9574,1.9464,1.4016,1.066,0.7709,2.417,Control
Utah__A10,0.5517,1.8284,2.5226,-0.1695,0.9072,2.0644,1.4473,1.0883,0.7829,2.2405,Control
Utah__A11,0.5283,1.5674,2.3791,-0.1985,0.7758,1.6217,1.2077,1.015,0.5757,2.1898,Control
Utah__A12,0.3826,1.1338,2.0685,-0.1636,0.6487,1.3664,0.6758,0.6513,0.5602,1.5795,Control
Utah__B01,0.3787,1.513,2.4192,-0.2116,1.0606,1.7658,1.22,1.0517,0.5727,1.9366,Control
Utah__B02,0.6586,1.6209,2.6543,-0.1473,1.0209,1.8441,1.6857,1.2088,0.8993,2.5131,Control
Utah__B03,0.5588,1.5833,2.5302,-0.2215,1.0131,1.8402,1.4164,1.0655,0.7096,2.2248,BRCACancer
Utah__B04,0.5084,1.6575,2.1346,-0.1581,0.9129,2.1666,1.2413,1.107,0.7034,1.9672,BRCACancer
Utah__B05,0.4305,1.5074,2.4957,-0.1394,0.7187,1.7709,1.1886,0.9788,0.7378,2.1082,BRCACancer
Utah__B06,0.1636,1.1253,1.9706,-0.0484,0.742,1.4117,0.7903,0.8575,0.4776,1.8768,BRCACancer
Utah__B07,0.6203,1.6451,2.7045,-0.0185,1.1627,1.8704,1.5313,1.177,0.879,2.4213,BRCACancer
Utah__B08,0.6297,1.6528,2.3189,-0.025,0.9208,1.5293,1.3914,1.007,0.7952,2.3873,Control
Utah__B09,0.4484,1.6703,2.1552,-0.3111,1.0673,2.1209,0.9564,0.9742,0.6547,1.7555,Control
Utah__B10,0.3712,1.5222,2.2613,-0.3167,0.6718,2.0466,0.8822,0.8469,0.7099,1.8687,Control
Utah__B11,0.4509,1.7628,2.3164,-0.1714,0.7152,1.6814,1.2065,0.9909,0.7097,2.1047,Control
Utah__B12,0.3638,1.3374,1.4844,-0.2787,0.993,1.8871,0.7645,0.8328,0.5071,1.8318,Control
Utah__C01,0.6847,1.8228,2.353,-0.1054,1.0393,1.8494,1.502,1.0064,0.7971,2.4353,BRCACancer
Utah__C02,0.7019,1.5148,2.5373,-0.0996,1.0875,1.9002,1.5595,0.9107,0.8402,2.3769,BRCACancer
Utah__C03,0.9231,1.5281,2.7433,-0.0681,1.1685,1.8837,1.8938,1.0733,0.9851,2.5709,BRCACancer
Utah__C04,0.5682,1.2653,2.0836,-0.2029,0.8718,1.4372,1.311,0.6162,0.5596,1.938,Control
Utah__C05,0.5706,1.157,1.9251,-0.1565,0.8405,1.5565,1.3535,0.6148,0.641,2.0512,BRCACancer
Utah__C06,0.25,0.5373,1.0838,-0.0074,0.5608,0.6172,0.3138,0.3111,0.1502,0.6482,Control
Utah__C07,0.551,1.2729,2.3823,-0.1602,0.6731,1.6731,1.2145,0.6929,0.6527,2.0683,Control
Utah__C08,0.6146,1.422,2.5829,-0.118,0.976,1.6563,1.5125,0.8692,0.7215,2.2587,Control
Utah__C09,0.5812,1.2543,2.2556,-0.211,0.7782,1.7211,1.4622,0.6937,0.7537,2.0641,Control
Utah__C10,0.5856,1.2466,2.2689,-0.1762,0.9715,1.8345,1.4166,0.6537,0.8254,2.1,BRCACancer
Utah__C11,0.699,1.5471,2.7623,-0.2144,1.0604,1.7122,1.6853,0.9035,0.7797,2.2583,Control
Utah__C12,0.5121,1.142,2.0676,-0.1315,1.0547,1.3819,1.1376,0.6083,0.4821,1.883,BRCACancer
Utah__D01,0.5906,1.5919,2.1016,-0.3275,1.3492,1.9272,1.2318,0.9689,0.5928,2.144,BRCACancer
Utah__D02,0.6233,1.405,2.4679,-0.0892,1.403,1.7485,1.3913,0.7168,0.7361,2.2173,BRCACancer
Utah__D03,0.5962,1.4209,2.3676,-0.1056,1.121,1.6214,1.4612,0.6757,0.5892,2.2852,BRCACancer
Utah__D04,0.627,1.6436,2.4297,-0.264,1.0722,1.5711,1.5443,0.8508,0.7168,2.2893,BRCACancer
Utah__D05,0.6951,1.5329,2.2281,-0.198,0.7799,1.6996,1.414,0.7556,0.8859,2.4536,BRCACancer
Utah__D06,0.6815,1.5268,2.4979,-0.2356,1.0879,1.7952,1.489,0.9594,0.7551,2.3337,BRCACancer
Utah__D07,0.6895,1.4392,2.7142,-0.2167,0.9601,1.7494,1.5011,0.848,0.7719,2.4487,Control
Utah__D08,0.551,1.2707,2.4092,-0.1553,0.8585,1.4415,1.1514,0.6652,0.5358,1.9836,Control
Utah__D09,0.6326,1.436,2.361,-0.2936,1.054,1.6884,1.5211,0.7893,0.7436,2.2423,Control
Utah__D10,0.447,1.5974,2.7196,-0.0693,0.9351,1.5065,1.0779,0.8786,0.6027,2.0414,Control
Utah__D11,0.3649,0.8122,1.5073,-0.2647,0.6426,1.0299,0.621,0.4759,0.3364,1.0393,Control
Utah__D12,0.5683,1.4241,2.4787,-0.208,0.8805,1.3718,1.1033,0.5974,0.5084,1.9276,Control
Utah__E01,0.4498,1.4116,2.7296,-0.2434,0.7946,1.6054,1.4639,0.7343,0.6753,2.2719,BRCACancer
Utah__E02,0.5801,1.4133,2.4857,-0.1278,1.0969,1.9378,1.5666,0.809,0.812,2.0498,Control
Utah__E03,0.709,1.6152,2.6219,-0.1474,1.1337,1.5954,1.6504,0.802,0.6447,2.5589,Control
Utah__E04,0.6841,1.5558,2.7214,-0.1308,1.4013,1.7328,1.7937,0.863,0.9792,2.38,Control
Utah__E05,0.5234,1.2276,2.4742,-0.053,1.0189,1.7767,1.2888,0.7064,0.6624,1.7389,Control
Utah__E06,0.3356,1.2885,1.8465,-0.2344,0.4882,1.4424,0.8203,0.6023,0.5419,1.7152,BRCACancer
Utah__E07,0.6581,1.5248,2.4754,0.0039,1.1547,1.7165,1.4268,0.8383,0.7957,2.3439,BRCACancer
Utah__E08,0.6592,1.5424,2.6629,-0.1323,0.9404,1.805,1.7922,0.8022,0.8305,2.4792,Control
Utah__E09,0.5132,1.58,2.6566,-0.1954,1.0342,1.6181,1.6036,0.8592,0.7454,2.1724,BRCACancer
Utah__E10,0.5538,1.6937,2.365,-0.1959,1.1953,1.9287,1.4492,0.9249,0.8213,2.2114,BRCACancer
Utah__E11,0.5311,1.4043,2.5719,-0.2285,0.8283,1.6487,1.4254,0.7321,0.6387,1.9253,Control
Utah__E12,0.4564,1.2328,2.4104,-0.196,0.6779,1.7002,0.832,0.5993,0.5768,1.8652,BRCACancer
Utah__F01,0.706,1.6285,2.6706,-0.1398,1.4558,1.802,1.906,0.9381,0.7212,2.3864,Control
Utah__F02,0.7552,1.5597,2.6059,-0.2151,1.4634,1.7997,1.7982,0.9487,0.8616,2.3919,Control
Utah__F03,0.6548,1.4034,2.298,0.0295,0.8309,1.5792,1.4417,0.7082,0.7601,2.2295,Control
Utah__F04,0.6598,1.6381,2.4402,-0.1921,1.3246,1.696,1.4258,0.915,0.6541,2.3059,Control
Utah__F05,0.672,1.5204,2.4392,-0.1562,1.1218,1.7779,1.609,0.8505,0.7897,2.3174,Control
Utah__F06,0.5871,1.3718,1.8368,-0.1749,0.8609,1.4469,1.2291,0.5665,0.6131,2.1092,Control
Utah__F07,0.626,1.5144,2.4938,-0.1757,1.4527,2.1103,1.6323,0.9492,0.7825,2.0691,Control
Utah__F09,0.8222,1.6337,2.3035,-0.142,1.202,1.7307,1.7365,0.9176,0.9333,2.4798,Control
