@relation data

@attribute id string
@attribute 10319 numeric
@attribute 1101 numeric
@attribute 1277 numeric
@attribute 1278 numeric
@attribute 1280 numeric
@attribute 1281 numeric
@attribute 1282 numeric
@attribute 1284 numeric
@attribute 1286 numeric
@attribute 1287 numeric
@attribute 1288 numeric
@attribute 1289 numeric
@attribute 1290 numeric
@attribute 1291 numeric
@attribute 1292 numeric
@attribute 1293 numeric
@attribute 1301 numeric
@attribute 1302 numeric
@attribute 1311 numeric
@attribute 131873 numeric
@attribute 1605 numeric
@attribute 22798 numeric
@attribute 22801 numeric
@attribute 22987 numeric
@attribute 2335 numeric
@attribute 2811 numeric
@attribute 2814 numeric
@attribute 2815 numeric
@attribute 284217 numeric
@attribute 3161 numeric
@attribute 3339 numeric
@attribute 3371 numeric
@attribute 3381 numeric
@attribute 3655 numeric
@attribute 3672 numeric
@attribute 3673 numeric
@attribute 3674 numeric
@attribute 3675 numeric
@attribute 3676 numeric
@attribute 3678 numeric
@attribute 3679 numeric
@attribute 3680 numeric
@attribute 3685 numeric
@attribute 3688 numeric
@attribute 3690 numeric
@attribute 3691 numeric
@attribute 3693 numeric
@attribute 3694 numeric
@attribute 3695 numeric
@attribute 3696 numeric
@attribute 375790 numeric
@attribute 3908 numeric
@attribute 3909 numeric
@attribute 3910 numeric
@attribute 3911 numeric
@attribute 3913 numeric
@attribute 3914 numeric
@attribute 3918 numeric
@attribute 50509 numeric
@attribute 51206 numeric
@attribute 5649 numeric
@attribute 6382 numeric
@attribute 6383 numeric
@attribute 6385 numeric
@attribute 63923 numeric
@attribute 6696 numeric
@attribute 7057 numeric
@attribute 7058 numeric
@attribute 7059 numeric
@attribute 7060 numeric
@attribute 7143 numeric
@attribute 7148 numeric
@attribute 7448 numeric
@attribute 8515 numeric
@attribute 8516 numeric
@attribute 948 numeric
@attribute 960 numeric
@attribute 961 numeric
@attribute 9672 numeric
@attribute 9899 numeric
@attribute 9900 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.0026,-0.0781,-0.182,-0.1116,-0.0259,-0.0329,-0.059,-0.0738,-0.089,-0.1505,-0.0647,-0.1103,-0.1113,0.0461,0.1346,0.061,-0.1315,-0.1463,-0.1617,-0.1388,0.4027,-0.0533,-0.1096,-0.0784,-0.0491,1.2385,0.4051,1.0185,-0.0647,0.0736,0.0551,-0.0791,-0.0369,1.6468,0.1684,0.2992,1.1768,0.1067,2.6951,1.4811,-0.0347,0.0046,0.7309,2.4355,2.1043,-0.0339,0.3067,-0.0655,1.9691,0.0792,0.0897,-0.0861,-0.0733,-0.093,0.0678,0.1604,-0.0059,-0.1348,-0.1607,0.586,-0.0643,-0.0842,-0.1042,0.5159,-0.122,-0.0218,2.1631,0.0152,0.5107,-0.064,-0.0864,-0.1491,-0.2773,0.0012,-0.1123,1.5641,2.0185,2.4316,-0.021,-0.0242,0.1056,Control
Utah__A02,-0.0068,-0.197,-0.1832,-0.0539,0.0211,0.0551,-0.0568,-0.0676,-0.0375,-0.1406,-0.0966,-0.0821,-0.0759,0.0774,0.1882,0.0713,-0.0556,-0.0489,-0.16,-0.0829,0.3437,-0.0198,-0.1378,-0.0259,-0.006,1.1102,0.456,0.7585,-0.0903,0.0543,0.1442,-0.1026,0.0137,0.9234,0.1934,0.1676,1.2473,0.0432,2.442,1.1969,-0.0523,0.011,0.6041,2.1547,2.2228,-0.0112,0.2963,-0.0088,1.9565,0.0911,0.0679,-0.041,-0.0992,-0.0377,0.0723,0.2121,0.1255,-0.1009,-0.0913,0.4443,-0.0039,0.0116,0.02,0.4213,-0.1072,0.0127,1.5573,0.1278,0.3427,-0.0085,-0.0366,-0.0152,-0.1959,-0.0017,-0.1259,1.654,1.497,2.2038,0.1008,-0.0828,0.0874,Control
Utah__A03,0.0077,-0.1306,-0.175,-0.1058,0.0056,0.0464,-0.0712,-0.056,-0.0643,-0.156,-0.0972,-0.0911,-0.0882,0.0429,0.2035,0.0765,-0.0583,-0.0655,-0.2026,-0.0818,0.3991,-0.0084,-0.136,-0.091,-0.0288,1.0277,0.3188,0.7921,-0.0699,0.1534,0.1377,-0.1001,0.0276,0.646,0.1447,0.3777,1.3982,0.0069,2.7204,1.5823,0.0447,0.0079,0.8144,2.3137,2.238,0.0021,0.38,-0.0401,2.1589,0.0538,0.1261,-0.0528,-0.0926,-0.0564,0.052,0.2679,0.1179,-0.0451,-0.0979,0.5402,-0.0386,0.034,-0.0822,0.5058,-0.1271,0.0803,1.6914,0.0963,0.468,0.0011,-0.0664,-0.0195,-0.2074,0.0063,-0.138,1.7728,2.0408,2.2127,0.2163,-0.1012,0.0419,Control
Utah__A04,0.0664,-0.053,-0.0899,-0.0786,0.0361,0.0187,-0.0407,-0.0385,-0.0519,-0.1442,-0.0884,-0.0298,-0.0461,0.1694,0.2975,0.1078,-0.0323,0.0429,-0.0315,-0.0654,0.3502,-0.0626,-0.0842,-0.0713,-0.0521,1.1051,0.5406,1.1093,-0.0659,-0.0425,0.1376,-0.1045,-0.0093,1.1087,0.1736,0.1812,1.5397,0.0839,2.7132,1.323,-0.017,-0.0085,0.6126,2.3772,2.722,0.0308,0.3613,-0.0422,2.0566,0.0873,0.157,-0.0294,-0.0823,-0.0601,0.1853,0.1417,0.0845,-0.1246,0.0322,0.7244,-0.0184,0.089,0.0289,0.6048,-0.1303,-0.0098,1.6779,0.0641,0.3598,-0.0267,-0.0756,0.0169,-0.2141,-0.0481,-0.1257,1.5061,1.6266,2.4623,0.0694,-0.0802,0.1132,Control
Utah__A05,0.0374,-0.168,-0.0477,-0.0967,0.0564,1e-04,-0.0519,-0.0384,-0.0696,-0.1197,-0.0821,-0.0482,-0.0898,0.1369,0.2617,0.168,-0.0623,-0.0038,-0.0523,-0.0844,0.53,-0.0396,-0.1079,0.0028,-0.065,1.661,0.7111,1.3247,-0.064,0.1344,0.115,-0.0858,0.0301,0.9234,0.1386,0.1694,2.1079,0.0297,2.5696,1.6547,0.0343,-0.0203,0.8229,2.205,2.9516,0.0139,0.5367,-0.0202,1.8699,0.0908,0.1521,-0.041,-0.0736,-0.0523,0.1149,0.0777,0.1066,-0.0945,-0.0292,0.9458,-0.0458,0.003,0.0127,0.6838,-0.1739,-0.0318,2.3286,0.0541,0.4092,-0.037,-0.0887,0.0115,-0.1287,-0.0179,-0.1184,1.9146,1.8666,2.3547,0.1404,-0.0716,0.1007,Control
Utah__A06,-0.015,-0.2061,-0.162,-0.0637,-0.0713,0.0235,-0.0703,-0.0826,-0.026,-0.1659,-0.1161,-0.1065,-0.0836,0.0056,0.2061,0.0856,-0.0796,-0.0825,-0.2285,-0.0733,0.3291,-0.0561,-0.1165,0.0145,-0.0508,0.7341,0.3918,0.7978,-0.0761,0.0454,0.1048,-0.0549,0.0525,1.1302,0.0491,0.1296,1.6891,-0.0304,2.2539,1.4798,-0.0294,0.0912,0.6964,2.008,2.5793,-0.0496,0.361,-0.0741,1.5703,-0.0251,0.0098,-0.0481,-0.0956,-0.0633,0.0441,0.2637,0.0132,-0.0733,-0.1223,0.3962,-0.0238,-0.0219,0.0297,0.3119,-0.1139,0.0097,2.1442,0.0547,0.4233,-0.0259,-0.0443,-0.0889,-0.3109,-0.0143,-0.1674,1.7035,1.8974,2.0538,0.0883,-0.0996,0.042,Control
Utah__A07,-0.0295,-0.1321,-0.1879,-0.0849,-0.0871,0.029,-0.0739,-0.1088,-0.019,-0.1716,-0.128,-0.118,-0.0481,0.0638,0.222,0.075,-0.0723,-0.0026,-0.189,-0.1027,0.3756,-0.0234,-0.1272,-0.0407,-0.0403,1.0384,0.493,0.8538,-0.0995,0.1924,0.1636,-0.1124,0.0267,1.1863,0.1003,0.1898,1.3185,-0.0033,2.7415,1.481,-0.057,0.0316,0.7783,2.4902,2.3097,-0.0695,0.362,-0.0167,1.8871,0.0629,0.0361,-0.0314,-0.1126,-0.0659,0.0352,0.243,0.1451,-0.0805,-0.1596,0.5257,-0.0398,-0.0034,-0.0248,0.3811,-0.1034,0.0128,1.5287,0.0925,0.5134,0.0149,-0.0538,-0.0254,-0.2603,0.0329,-0.1543,1.6911,2.4103,2.487,0.0929,-0.1063,0.1141,Control
Utah__A08,-0.0017,0.069,-0.1948,-0.1163,-0.034,-0.0241,-0.0544,-0.0944,-0.0773,-0.1524,-0.0678,-0.1306,-0.0915,0.0176,0.1793,0.0316,-0.1244,-0.1386,-0.1888,-0.1565,0.2695,-0.0659,-0.0995,-0.125,-0.0658,0.5688,0.1737,0.6741,-0.0766,-0.0414,0.0583,-0.0824,-0.0134,1.6648,0.0515,0.1121,0.6522,0.0337,3.0939,1.3509,-0.0065,-0.0205,0.7522,2.3245,1.4367,-0.0085,0.2363,-0.0876,1.6837,0.0558,0.0337,-0.0499,-0.0862,-0.0769,0.03,0.1436,0.0521,-0.1683,-0.0993,0.2883,-0.064,-0.0729,-0.1234,0.2092,-0.2104,0.0538,0.9129,0.0463,0.4689,-0.0689,-0.1029,-0.1009,-0.2916,0.0026,-0.1218,1.7645,2.5784,2.5623,0.024,-0.1141,0.0488,Control
Utah__A09,-0.0198,-0.1188,-0.1405,-0.0969,-0.0166,0.0287,-0.0867,-0.0903,-0.0575,-0.1814,-0.0917,-0.1177,-0.0773,-0.0179,0.2234,0.0745,-0.0667,-0.0192,-0.1609,-0.0587,0.3212,-0.051,-0.0991,-0.056,-0.048,1.0981,0.4706,1.0243,-0.0812,0.0922,0.1454,-0.1002,0.0102,1.3439,0.0454,0.2051,1.489,0.0438,2.8372,1.3169,0.0147,-0.0072,0.622,2.6012,2.6555,-0.0281,0.397,-0.0393,1.9831,0.0406,0.0032,-0.0497,-0.0934,-0.044,0.049,0.2544,0.1839,-0.1005,-0.1127,0.5503,-0.036,0.0567,0.0374,0.4257,-0.1512,-0.0132,1.8307,0.0677,0.3178,-0.0058,-0.0382,-0.0273,-0.2493,0.021,-0.1527,1.7405,2.5672,2.2934,0.1051,-0.16,0.0648,Control
Utah__A10,0.0265,-0.1194,-0.1477,-0.0991,0.0137,-0.013,-0.0619,-0.0286,-0.0288,-0.1402,-0.0977,-0.0821,-0.1007,0.0685,0.4375,0.0643,-0.0501,-0.0343,-0.0728,-0.1116,0.3419,-0.0675,-0.0851,-0.071,-0.0127,1.3014,0.4909,1.1298,-0.089,0.045,0.0762,-0.0768,-0.0043,0.9891,0.1402,0.2798,1.768,0.034,2.9398,1.4915,-0.0043,-0.0325,0.7986,2.7505,2.8242,-0.02,0.4358,-0.0279,1.949,0.0123,0.0735,-0.0468,-0.0863,-0.0808,0.0887,0.0958,0.1042,-0.1373,-0.0569,0.6747,-0.0709,-0.0376,-0.0151,0.4796,-0.1295,-0.0266,2.1468,-0.0049,0.3702,-0.0151,-0.088,-0.0917,-0.15,0.0013,-0.1229,2.4979,2.4518,2.4768,0.0537,-0.0884,0.0567,Control
Utah__A11,0.0044,-0.1025,-0.1422,-0.1488,-0.0234,0.0066,-0.0051,-0.042,-0.0602,-0.1466,-0.0827,-0.0717,-0.0795,-0.0651,0.2837,0.0434,-0.0341,-0.0907,-0.1703,-0.1498,0.1877,-0.0172,-0.1033,-0.1184,-0.0152,0.8509,0.0842,0.5253,-0.0477,-0.0374,0.0414,-0.0578,-0.0871,0.7029,-0.0156,0.0097,1.2019,0.0023,2.2748,1.3205,-0.0312,0.0129,0.4898,2.4501,2.3431,-0.049,0.2104,-0.0366,1.974,-0.0104,0.0792,-0.0849,-0.0791,-0.103,0.0689,0.1319,0.0791,-0.1233,-0.1742,0.2164,-0.0326,-0.0974,0.0119,0.2581,-0.1107,-0.0405,1.4573,0.0828,0.1506,-0.0514,-0.065,-0.0946,-0.2665,-0.0652,-0.0807,1.1668,1.9818,1.9126,-0.011,-0.0317,0.0641,Control
Utah__A12,-0.0293,-0.103,-0.1471,-0.0589,-0.0024,0.0538,-0.0758,-0.0445,-0.0162,-0.1926,-0.0704,-0.1051,-0.0575,-0.1556,0.0822,0.2326,-0.0374,-0.0296,-0.2819,-0.0232,0.1687,0.0743,-0.0751,0.0733,0.0549,1.0049,0.2926,1.0907,-0.0597,0.0538,0.2098,-0.0449,0.123,0.7485,0.0534,0.1864,1.2713,0.0307,1.9491,0.8452,-0.0068,0.1402,0.4265,1.8175,2.5939,-0.0199,0.4855,0.0411,1.4044,0.1946,-0.0275,-0.0234,-0.0679,0.0246,-0.0328,0.2878,0.3208,2e-04,-0.2359,0.2822,0.0306,-0.0297,0.0922,0.1602,-0.1159,0.0016,1.3694,0.1507,0.3157,-0.0035,0.0536,-0.0267,-0.185,0.0969,-0.1434,0.9666,0.8374,1.6617,0.1872,-0.0781,0.1023,Control
Utah__B01,-0.138,-0.0868,-0.2634,-0.1215,-0.1388,-0.0468,-0.0601,-0.1462,-0.0375,-0.1937,-0.0193,-0.2761,-0.106,-0.1778,-0.0543,0.1291,-0.1372,-0.2012,-0.5352,-0.0806,0.2563,0.0349,-0.1059,-0.0487,-0.0465,0.7025,0.1697,0.6086,-0.0607,-0.0534,0.0122,-0.0396,0.0798,1.6272,0.0533,0.1024,0.6784,-0.0857,2.5478,1.0381,-0.0549,0.1527,0.5354,2.099,2.0587,-0.2116,0.3434,0.0065,1.4407,0.0232,-0.2429,-0.0968,-0.067,-0.035,-0.1951,0.1507,0.1159,-0.0407,-0.3787,0.0928,-0.033,-0.2803,-0.1403,0.0952,-0.1467,0.0347,1.4965,0.0228,0.5128,-0.067,0.0671,-0.2626,-0.2852,0.1396,-0.1291,1.5407,1.9576,2.4803,-0.0309,0.0055,0.0532,Control
Utah__B02,0.0101,-0.1141,-0.1198,-0.0995,0.0071,0.0021,-0.0525,-0.0815,-0.0424,-0.1421,-0.0688,-0.0791,-0.1029,0.0387,0.2964,0.0494,-0.1022,-0.0499,-0.1536,-0.0649,0.3809,-0.0159,-0.0864,-0.0457,-0.0481,0.8225,0.3452,0.7858,-0.0671,0.0419,0.1279,-0.0767,-0.0088,1.291,0.0827,0.1545,0.8415,0.0564,2.6729,1.3619,0.0197,0.0206,0.6652,2.3005,2.024,0.0042,0.3322,-0.0571,2.0879,0.0329,0.0743,-0.0688,-0.0608,-0.0645,0.057,0.171,0.0992,-0.1113,-0.0975,0.3068,-0.0586,0.02,-0.0077,0.3365,-0.1493,0.0245,1.401,-0.0088,0.5453,-0.0384,-0.0494,-0.0931,-0.116,0.0366,-0.1167,1.7016,1.7815,2.5569,0.0576,-0.0692,0.1095,Control
Utah__B03,-0.0339,-0.0378,-0.1971,-0.1428,0.0011,-0.0384,-0.014,-0.0844,-0.0602,-0.1587,-0.0289,-0.143,-0.1198,-0.0315,0.2347,0.0753,-0.1262,-0.0929,-0.2971,-0.104,0.289,-0.0045,-0.0794,-0.0339,0.0736,0.2677,0.1084,0.44,-0.0389,-0.0576,0.0472,-0.0488,0.0911,1.3176,0.0761,0.0384,0.1962,0.0169,2.831,1.2406,-0.0323,0.041,0.6283,2.3513,1.0469,-0.0535,0.1253,-0.0255,1.8648,-0.0211,-0.021,-0.0939,-0.0337,-0.0476,0.0032,0.0834,0.0797,-0.0361,-0.173,-0.0725,-0.0508,-0.148,-0.0489,0.2799,-0.1568,-0.0029,0.5335,-0.0272,0.4718,-0.0653,-0.0286,-0.1682,-0.2427,0.0818,-0.1197,1.8691,2.0439,2.576,0.0238,0.0139,0.0785,BRCACancer
Utah__B04,-0.03,-0.0973,-0.1788,-0.1013,-0.0759,-0.0049,-0.0837,-0.1141,-0.0288,-0.1604,-0.0883,-0.1591,-0.0819,-0.0199,0.1792,0.0608,-0.0703,-0.0797,-0.2166,-0.1051,0.3739,-0.0517,-0.1377,-0.1118,-0.0356,0.9288,0.3011,0.76,-0.1237,0.0166,0.1342,-0.0909,0.0247,1.1583,0.0537,0.0599,0.9538,-0.026,3.1187,1.2232,-0.0666,0.0052,0.7023,2.6115,2.1261,-0.0594,0.2997,-0.034,1.5918,0.0045,0.0292,-0.0506,-0.1233,-0.0533,-8e-04,0.1668,0.0929,-0.1188,-0.1018,0.4273,-0.0342,-0.1283,-0.0913,0.2731,-0.151,0.0568,1.3868,0.0763,0.377,-0.0095,-0.0237,-0.1082,-0.3207,0.0164,-0.1578,1.7975,2.3784,2.5883,-0.0079,-0.1468,0.103,BRCACancer
Utah__B05,-0.048,-0.064,-0.1573,-0.0439,-0.0707,0.079,-0.1102,-0.088,0.0356,-0.1633,-0.0846,-0.1345,-0.0609,-0.0882,0.2404,0.1429,-0.0274,-0.056,-0.1907,-0.052,0.2038,0.0079,-0.1445,-0.0047,0.0208,0.804,0.1806,0.8233,-0.1471,0.0755,0.1412,-0.1142,0.1404,0.7351,0.0555,0.155,0.542,-0.0235,2.5154,0.9197,-0.048,0.0311,0.431,2.2374,1.7434,-0.0643,0.257,-0.0261,1.6197,0.0294,-0.0396,-0.0047,-0.124,-0.0123,0.0234,0.1618,0.1413,-0.0568,-0.1608,0.2646,0.0287,-0.0777,0.0123,0.0842,-0.0651,0.114,1.576,0.158,0.3134,-0.0203,-0.0147,-0.0554,-0.2983,0.0626,-0.1629,0.6987,1.6081,2.209,0.1598,-0.0893,0.0154,BRCACancer
Utah__B06,-0.1682,-0.1736,-0.3425,-0.0642,-0.2017,-0.0011,-0.1617,-0.2091,0.0031,-0.1646,0.0316,-0.3361,-0.0573,-0.3586,-0.0476,0.1087,-0.1052,-0.2657,-0.5773,-0.1135,0.1592,0.1577,-0.143,0.0239,0.024,0.4402,-0.0684,0.535,-0.0926,-0.1807,-0.0155,-0.0398,0.1232,1.1116,0.0417,0.2302,0.4054,-0.2403,2.4239,0.9082,-0.1905,0.2034,0.4171,2.0964,1.7234,-0.2679,0.3573,0.0878,1.3967,0.0143,-0.3047,-0.0194,-0.0581,0.0712,-0.2323,0.0836,0.0355,0.0786,-0.3824,0.056,0.0585,-0.246,-0.1507,-0.017,-0.1069,0.1718,1.09,-0.0161,0.4172,-0.0341,0.1392,-0.2908,-0.453,0.1505,-0.0655,1.2245,1.6564,2.1665,-0.086,0.0659,0.0283,BRCACancer
