@relation data

@attribute id string
@attribute 10000 numeric
@attribute 10451 numeric
@attribute 123745 numeric
@attribute 1432 numeric
@attribute 1437 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 2205 numeric
@attribute 2206 numeric
@attribute 2207 numeric
@attribute 23533 numeric
@attribute 2534 numeric
@attribute 26279 numeric
@attribute 27040 numeric
@attribute 2885 numeric
@attribute 30814 numeric
@attribute 3265 numeric
@attribute 3562 numeric
@attribute 3565 numeric
@attribute 3567 numeric
@attribute 3596 numeric
@attribute 3635 numeric
@attribute 3845 numeric
@attribute 391013 numeric
@attribute 3937 numeric
@attribute 4067 numeric
@attribute 4893 numeric
@attribute 50487 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5319 numeric
@attribute 5320 numeric
@attribute 5321 numeric
@attribute 5322 numeric
@attribute 5335 numeric
@attribute 5336 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5580 numeric
@attribute 5581 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5599 numeric
@attribute 5600 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 5603 numeric
@attribute 5604 numeric
@attribute 5605 numeric
@attribute 5606 numeric
@attribute 5608 numeric
@attribute 5609 numeric
@attribute 5879 numeric
@attribute 5880 numeric
@attribute 5881 numeric
@attribute 5894 numeric
@attribute 6300 numeric
@attribute 6416 numeric
@attribute 64600 numeric
@attribute 6654 numeric
@attribute 6655 numeric
@attribute 6850 numeric
@attribute 695 numeric
@attribute 7124 numeric
@attribute 7409 numeric
@attribute 7410 numeric
@attribute 81579 numeric
@attribute 8398 numeric
@attribute 8399 numeric
@attribute 84647 numeric
@attribute 8503 numeric
@attribute 8681 numeric
@attribute 9846 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.6233,0.7425,0.0015,1.4449,0.1205,0.6157,0.8453,0.5234,0.3761,2.3872,1.4389,1.6042,0.0968,1.6604,1.6355,-0.1522,0.4236,-0.1424,-0.2431,-0.0358,-0.1205,1.2791,1.5967,-0.132,2.2185,1.3216,2.7938,-0.1039,1.5746,1.5626,1.3366,1.8406,1.4982,0.2071,-0.0466,-0.0914,0.523,-0.2078,1.7307,0.6199,0.5534,1.0586,1.1704,0.3323,1.76,1.0952,1.4087,-0.0236,1.1297,-0.0399,1.0042,0.7341,0.4307,0.7706,0.7145,0.6098,0.6575,1.5732,0.0321,1.7841,-0.1579,0.7496,-0.0036,1.1256,1.3471,1.0836,1.4834,0.4149,1.4581,0.2058,0.4136,0.4736,0.2286,-0.0756,0.0818,0.7093,0.6565,Control
Utah__A02,0.3831,0.6141,0.0295,1.1614,0.1793,0.5686,0.6275,0.5045,0.3381,2.7273,1.1486,1.263,0.1203,1.2534,1.481,0.0099,0.3716,-0.0817,-0.2105,-0.0625,-0.1479,1.2825,1.3547,0.0261,2.1072,1.1848,2.9993,-0.0095,1.3014,1.4139,1.1106,2.0413,1.1993,0.1689,-0.0652,0.0508,0.4043,-0.1956,1.247,0.6094,0.2001,0.7032,1.3198,0.2192,1.6579,1.0379,0.986,-0.0148,0.9926,0.0138,0.9425,0.48,0.3006,0.751,0.296,0.5292,0.5148,1.4654,-0.0202,1.5394,-0.0901,0.4989,0.0424,0.9005,1.2046,0.9151,1.5178,0.4378,1.3267,0.1294,0.3688,0.2575,-0.0179,-0.0602,0.0895,0.3165,0.4917,Control
Utah__A03,0.396,0.7071,-0.0168,1.3753,0.2377,0.6805,0.7841,0.5441,0.2686,2.7848,1.5932,1.4626,0.2122,1.4936,1.7658,-0.0818,0.3757,-0.0695,-0.2256,-0.0242,-0.1156,1.4534,1.6527,0.0464,2.3283,1.5638,3.0903,-0.0294,1.3967,1.4596,1.2772,2.162,1.3339,0.2691,-0.0441,0.0131,0.4922,-0.1102,1.3323,0.8192,0.1966,0.9762,1.4141,0.3369,1.9065,1.0752,1.223,0.0233,1.1122,-0.02,0.9742,0.7059,0.4986,1.0109,0.4348,0.7023,0.7441,1.5812,0.052,1.7337,-0.0782,0.6475,-0.07,1.1275,1.3774,1.1936,1.6458,0.5438,1.5584,0.2767,0.2676,0.4119,-0.0181,-0.1226,0.2042,0.532,0.6976,Control
Utah__A04,0.5255,0.6626,0.0164,1.2634,0.1648,0.6225,0.7141,0.5084,0.1232,2.965,1.374,1.4429,0.1521,1.4892,1.4795,-0.1012,0.3609,-0.1333,0.002,-0.1614,-0.142,1.3869,1.1951,-0.1153,2.0788,1.3945,3.0364,0.0022,1.353,1.4002,1.2477,2.0983,1.4882,0.2883,0.0471,0.0173,0.3103,-0.1551,1.3202,0.503,0.3061,0.82,1.3003,0.2924,1.7434,1.0602,0.9854,0.1349,1.0731,-0.0106,1.0887,0.5113,0.4277,0.8035,0.3699,0.6582,0.4666,1.5576,0.1357,1.6705,0.0243,0.518,-0.0519,1.028,1.2203,0.88,1.4046,0.3481,1.2953,0.1457,0.2813,0.3379,-0.2072,-0.1678,0.0407,0.4096,0.5101,Control
Utah__A05,0.5106,0.8422,-0.0337,1.514,0.1998,0.7463,0.7904,0.5376,0.4311,3.0979,1.5816,1.4763,0.1864,1.4734,1.8562,-0.1298,0.4772,-0.0485,-0.1394,0.0742,-0.1454,1.4233,1.4096,-0.0703,2.1474,1.5799,3.3113,0.0331,1.4836,1.8548,1.357,2.0939,1.3381,0.3996,0.0312,-0.0761,0.632,-0.1311,1.2108,0.7744,0.3059,0.9512,1.6499,0.3437,1.9721,1.2157,1.1338,0.1042,1.1431,-0.0216,0.9788,0.726,0.5021,0.9784,0.5114,0.7209,0.6929,1.5776,0.0025,1.8077,0.0052,0.6041,0.0101,1.0464,1.3739,1.2241,1.7503,0.3701,1.5629,0.2226,0.3628,0.3634,0.0768,-0.0557,0.1426,0.516,0.7439,Control
Utah__A06,0.4506,0.7814,-0.0198,1.2099,0.1793,0.6458,0.7372,0.5136,0.3378,2.8274,1.4575,1.3895,0.0274,1.2048,1.5705,-0.0286,0.2467,-0.0812,-0.1429,-0.0316,-0.139,1.367,1.4336,0.0544,2.0222,1.3697,2.8748,-0.0167,1.3845,1.4475,1.2439,1.9853,1.3761,0.1914,0.0563,-5e-04,0.3969,-0.1697,1.2063,0.6376,0.296,0.9045,1.3316,0.2962,1.8749,1.0037,1.1657,-0.086,1.0094,-0.032,0.8609,0.6824,0.3564,0.8378,0.62,0.5599,0.5468,1.518,0.0266,1.7479,-0.1294,0.5939,-0.0373,0.8852,1.3309,1.146,1.579,0.4186,1.4198,0.1567,0.3894,0.3762,-0.0622,-0.0665,0.0877,0.4933,0.6665,Control
Utah__A07,0.74,0.9221,-0.0656,1.5901,0.2155,0.597,0.7443,0.6948,0.0586,2.6925,1.4083,1.8589,0.1859,1.3664,1.8609,-0.0357,0.364,0.0013,-0.0564,-0.003,-0.1652,1.4397,1.7064,-0.0287,2.2689,1.7041,2.9085,-0.0193,1.5934,1.5467,1.2997,1.9624,1.6231,0.2011,-0.0982,-0.0333,0.5996,-0.1399,1.2924,0.7028,0.5102,1.3099,1.4198,0.4192,1.9127,0.9863,1.3766,-0.0731,1.1036,-0.0162,0.9428,0.8669,0.4096,0.7733,0.6062,0.5073,0.7206,1.6586,0.0042,1.7697,-0.13,0.8022,0.0285,1.1765,1.4837,1.4117,1.5919,0.4733,1.4343,0.213,0.7245,0.2901,-0.0644,-0.1175,0.1594,0.4322,0.9892,Control
Utah__A08,1.0516,1.0787,0.0351,1.6278,0.1379,0.5375,0.7355,0.3767,0.3615,2.4222,1.3564,1.9941,-0.0231,1.3395,1.7198,-0.0628,0.2967,-0.0984,-0.1643,-0.1885,-0.0693,1.5388,1.6216,-0.081,2.3938,1.8806,2.6904,-0.0293,1.7501,1.5683,1.321,2.0579,1.714,0.168,0.007,-0.0129,0.4074,-0.1271,1.4821,0.8279,0.8364,1.4137,1.1173,0.5599,1.9432,1.0102,1.5009,-0.0884,1.2435,-0.0486,0.8045,0.8829,0.3414,0.7195,0.7395,0.4878,0.8123,1.3993,-0.0309,1.7375,-0.1106,0.9913,0.0035,1.467,1.4271,1.2657,1.3284,0.2487,1.3268,0.2066,0.5435,0.3643,0.043,-0.0778,0.1918,0.5499,0.9612,Control
Utah__A09,0.7535,0.6469,-0.0207,1.4374,0.1946,0.5633,0.6938,0.3161,-0.1818,2.7479,1.3804,1.7212,0.1106,1.5342,1.8278,-0.0624,0.349,-0.0996,-0.2088,0.082,-0.0714,1.372,1.5553,-0.0432,2.205,1.6382,2.8883,0.0331,1.4582,1.4714,1.2447,1.976,1.5464,0.1702,-0.0254,0.0282,0.3952,-0.1278,1.3752,0.6457,0.5718,1.2508,1.265,0.4159,1.8616,1.0062,1.3752,-0.0165,1.0012,-0.0209,0.8572,0.7767,0.356,0.8261,0.5541,0.5174,0.5927,1.481,-0.0055,1.637,-0.0919,0.7463,-0.001,0.9988,1.3188,1.2705,1.527,0.3534,1.4492,0.1954,0.4695,0.2801,0.1236,-0.1208,0.0917,0.5486,0.931,Control
Utah__A10,0.8026,1.017,-0.0016,1.7306,0.1786,0.5633,0.7332,0.2282,0.0484,2.6696,1.4485,1.9662,0.0874,1.3913,1.802,-0.0339,0.398,-0.1502,-0.1703,-0.1082,-0.2099,1.5525,1.4415,-0.0726,2.489,1.7975,2.9966,0.0631,1.6941,1.7523,1.2718,2.115,1.6535,0.2665,-0.0399,-0.0251,0.6761,-0.1106,1.2657,0.7249,0.3781,1.3167,1.3904,0.4842,1.9537,0.9394,1.2385,0.0023,1.1969,-0.006,1.0123,0.8171,0.4749,0.7781,0.6865,0.5698,0.7228,1.5596,0.0557,1.7832,-0.0033,0.8644,-0.0291,1.3316,1.3713,1.3728,1.3942,0.4561,1.3221,0.1595,0.4728,0.355,-0.0692,-0.0989,0.2381,0.4395,0.9283,Control
