@relation data

@attribute id string
@attribute 10333 numeric
@attribute 11213 numeric
@attribute 114609 numeric
@attribute 23643 numeric
@attribute 30849 numeric
@attribute 3654 numeric
@attribute 4214 numeric
@attribute 4615 numeric
@attribute 51135 numeric
@attribute 51284 numeric
@attribute 51295 numeric
@attribute 51311 numeric
@attribute 5289 numeric
@attribute 54106 numeric
@attribute 59307 numeric
@attribute 64145 numeric
@attribute 7096 numeric
@attribute 7097 numeric
@attribute 7099 numeric
@attribute 7100 numeric
@attribute 7189 numeric
@attribute 8411 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,1.6721,1.5761,0.4317,0.8978,0.9936,0.6564,2.265,1.4816,2.0311,0.7452,0.3015,1.9269,1.2221,0.2772,0.9402,0.9763,2.2262,1.955,2.4861,0.5015,0.8372,0.8808,Control
Utah__A02,1.5787,1.4814,0.2505,0.7226,0.7781,0.5823,1.9132,1.7445,1.6611,0.5732,0.1652,1.9884,0.8794,0.2553,0.7895,0.6985,2.0955,1.5869,2.5076,0.4503,0.7679,0.6158,Control
Utah__A03,1.5762,1.8756,0.3397,0.8278,0.9039,0.7212,2.1264,1.9618,1.9239,0.994,0.2621,2.349,1.075,0.3281,0.8972,0.8346,2.2039,1.9871,2.8343,0.575,0.9336,0.8292,Control
Utah__A04,1.417,1.3848,0.2796,0.6468,0.8453,0.649,2.2551,1.824,1.4877,0.2436,0.2571,1.7725,0.8628,0.2202,0.9435,0.7744,1.9935,1.4777,2.3176,0.3682,0.7944,0.5948,Control
Utah__A05,1.9353,1.9241,0.4324,0.9404,0.9698,0.8578,2.4117,2.0894,1.7524,0.7153,0.3463,2.4348,1.0322,0.2503,0.948,0.8118,2.4178,2.1026,2.9955,0.6884,0.8518,0.8298,Control
Utah__A06,1.745,1.8778,0.3777,0.9399,0.8575,0.6583,2.0422,1.7816,1.6599,0.5329,0.1624,2.2529,0.975,0.3273,0.8229,0.8199,2.119,1.8873,3.0912,0.6002,0.7749,0.7357,Control
Utah__A07,1.8009,2.2162,0.3962,0.7269,0.9728,0.6423,2.3762,1.7303,1.956,0.7045,0.2321,2.0083,1.2237,0.3887,0.8239,0.8901,2.1369,2.2473,2.7151,0.5273,0.9329,0.8224,Control
Utah__A08,1.6321,2.0095,0.3815,0.7837,0.9874,0.5498,2.6059,1.5849,1.8558,0.4773,0.2298,1.9018,1.3881,0.391,0.7227,0.9276,1.778,1.7824,2.1575,0.4092,0.8298,0.8837,Control
Utah__A09,1.6259,2.0794,0.3894,0.5263,0.849,0.5933,2.4502,1.5729,1.8214,0.7329,0.2517,2.0112,1.2476,0.2857,0.7594,0.8386,1.7719,1.9054,2.5755,0.3918,0.7673,0.8631,Control
Utah__A10,1.9961,2.1661,0.4399,0.7273,0.9689,0.6598,2.3575,1.742,1.7843,0.662,0.2874,2.1756,1.2329,0.2612,0.8486,0.7868,2.3403,2.523,2.8245,0.6186,0.9506,0.7864,Control
