@relation data

@attribute id string
@attribute 10000 numeric
@attribute 10298 numeric
@attribute 112398 numeric
@attribute 112399 numeric
@attribute 1387 numeric
@attribute 1398 numeric
@attribute 1399 numeric
@attribute 201163 numeric
@attribute 2033 numeric
@attribute 2034 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 2113 numeric
@attribute 2271 numeric
@attribute 2277 numeric
@attribute 23533 numeric
@attribute 2549 numeric
@attribute 2885 numeric
@attribute 2889 numeric
@attribute 3082 numeric
@attribute 3091 numeric
@attribute 3265 numeric
@attribute 369 numeric
@attribute 3725 numeric
@attribute 3845 numeric
@attribute 405 numeric
@attribute 4233 numeric
@attribute 4893 numeric
@attribute 5058 numeric
@attribute 5062 numeric
@attribute 5063 numeric
@attribute 5155 numeric
@attribute 5228 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 54583 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5604 numeric
@attribute 5605 numeric
@attribute 56924 numeric
@attribute 57144 numeric
@attribute 5781 numeric
@attribute 5879 numeric
@attribute 5894 numeric
@attribute 5906 numeric
@attribute 5908 numeric
@attribute 6513 numeric
@attribute 6654 numeric
@attribute 6655 numeric
@attribute 673 numeric
@attribute 6921 numeric
@attribute 6923 numeric
@attribute 7039 numeric
@attribute 7040 numeric
@attribute 7042 numeric
@attribute 7043 numeric
@attribute 7422 numeric
@attribute 7423 numeric
@attribute 7424 numeric
@attribute 7428 numeric
@attribute 8453 numeric
@attribute 8503 numeric
@attribute 9915 numeric
@attribute 9978 numeric
@attribute 998 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.6002,0.1998,1.0727,0.1166,1.4419,0.9599,2.0325,0.6065,1.911,0.0982,0.6045,0.8246,3.2381,0.6773,-0.194,1.3891,0.3585,1.6544,0.8154,0.4765,2.0667,0.4247,1.3626,1.3192,1.5983,1.2878,-0.0957,2.847,1.1667,1.0217,-0.0567,0.1622,0.0154,1.6169,1.5303,1.3241,1.8391,1.4782,0.1982,0.6858,1.7309,1.0783,0.718,0.4255,0.0219,-0.1132,0.5364,0.6432,1.7847,1.315,1.7268,0.7057,1.1294,1.3492,0.5902,0.9029,0.46,-0.0054,2.0162,0.063,0.0717,0.2977,0.665,0.077,1.4313,1.4191,0.1026,-0.0049,1.36,1.3608,Control
Utah__A02,0.3429,0.2254,0.8122,0.1025,1.1941,0.7556,1.953,0.386,1.6897,0.1655,0.5571,0.607,2.8949,0.597,-0.1593,1.0974,0.2528,1.493,0.5711,0.352,1.4499,0.3701,1.1266,0.8029,1.3547,1.1395,0.1297,3.0554,1.1756,0.8893,-0.1299,0.1378,0.044,1.3286,1.3861,1.0956,2.0614,1.1561,0.1599,0.5609,1.6299,1.0214,0.4692,0.2945,0.0425,-0.1359,0.3842,0.4992,1.5429,1.019,1.2306,0.6284,0.9018,1.1968,0.4558,0.4679,0.5159,0.0244,2.0252,0.0756,0.0059,0.3654,0.3508,0.149,1.5019,1.1191,0.1135,-0.0406,1.124,1.0773,Control
Utah__A03,0.3568,0.2608,0.9002,-0.0044,1.4161,0.9155,2.0396,0.5859,1.9277,0.1937,0.6699,0.7634,2.6763,0.5523,-0.0942,1.5442,0.3504,1.7906,0.9122,0.5014,2.0353,0.3745,1.396,1.2073,1.6547,1.3177,0.1054,3.1476,1.4289,0.9957,-0.1053,0.0957,0.0288,1.4291,1.4305,1.2641,2.1951,1.3011,0.2603,0.6197,1.8758,1.0584,0.6904,0.494,-0.0123,-0.2093,0.4604,0.7305,1.7349,1.1662,1.7721,0.7337,1.1313,1.3816,0.5095,0.7706,0.7095,0.004,2.2099,0.1594,0.0396,0.5188,0.3527,0.116,1.4166,1.3505,0.2773,-0.0151,1.2642,1.3643,Control
Utah__A04,0.4955,0.2645,0.8985,0.1036,1.2536,0.7906,2.0529,0.3786,1.63,0.058,0.6114,0.6935,3.143,0.5745,-0.0962,1.3239,0.3144,1.4914,0.7202,0.2675,1.8126,0.3589,1.2141,1.3091,1.1941,1.194,0.008,3.093,1.0247,0.9699,-0.0896,0.1893,-0.0163,1.383,1.3728,1.2342,2.1245,1.4673,0.2795,0.6651,1.7145,1.0435,0.4999,0.4226,0.0169,-0.1294,0.3807,0.4506,1.6725,1.0589,1.2913,0.769,1.0307,1.2135,0.5557,0.5581,0.6804,-0.0105,2.16,0.0673,0.1117,0.3696,0.5378,0.098,1.3578,1.0619,0.0439,-0.0353,1.0558,1.2398,Control
Utah__A05,0.4795,0.278,1.0341,0.2723,1.4082,0.9318,2.185,0.5073,1.9476,0.113,0.7362,0.7698,2.7003,0.6752,-0.1088,1.5325,0.4558,1.8851,0.7706,0.6806,1.9725,0.4809,1.3258,1.2428,1.41,1.4602,0.0272,3.3716,1.3702,1.0637,-0.0787,0.2098,-0.0071,1.5208,1.8135,1.3448,2.1197,1.3057,0.3911,0.6991,1.9408,1.1978,0.7099,0.4974,0.0096,-0.1026,0.4661,0.6788,1.808,1.0745,1.5557,0.6386,1.0492,1.3778,0.6029,0.6246,0.7137,0.034,2.5111,0.0423,0.0054,0.4999,0.445,0.1532,1.5969,1.2233,0.1894,-0.0241,1.214,1.3013,Control
Utah__A06,0.4153,0.1687,0.9037,-0.0127,1.3394,0.8426,1.9498,0.5123,1.8282,0.1296,0.6349,0.7165,2.8651,0.5896,-0.1329,1.4078,0.3647,1.5864,0.6449,0.4942,2.1659,0.2391,1.2902,0.8136,1.4342,1.3124,0.0185,2.9291,1.2955,0.8999,-0.133,0.0881,-0.0074,1.4163,1.4187,1.2303,1.9994,1.3466,0.1824,0.6083,1.8446,0.9874,0.6673,0.3508,-0.0014,-0.1796,0.4744,0.5315,1.7489,0.9034,1.3432,0.5391,0.8863,1.3318,0.4936,0.565,0.4342,0.094,2.0528,0.0753,0.0395,0.5412,0.5215,0.0677,1.3643,1.1715,0.1109,-0.035,1.1628,1.1447,Control
Utah__A07,0.7253,0.2235,0.9286,0.065,1.4397,0.9946,2.0703,0.5548,1.9341,0.1096,0.5857,0.7237,3.1764,0.7472,-0.1336,1.3584,0.5979,1.89,1.0157,0.5919,2.0901,0.3621,1.2727,1.2402,1.7087,1.3597,0.013,2.9633,1.3668,1.0521,-0.1179,0.0958,-0.0906,1.6368,1.5148,1.2868,1.974,1.6128,0.1921,0.8002,1.882,0.9702,0.8479,0.4043,0.0243,-0.1812,0.516,0.7067,1.7704,1.4904,2.0663,0.6744,1.1809,1.4952,0.6968,0.7531,0.4148,0.0365,2.0773,0.0633,-0.043,0.5401,0.4967,0.0733,1.5195,1.342,0.2134,-0.0541,1.2518,1.5858,Control
Utah__A08,1.0592,0.2217,0.7677,0.0112,1.5649,0.7153,1.7352,0.54,2.0256,0.0882,0.5257,0.7148,3.1841,0.654,-0.1556,1.3062,0.5924,1.7425,1.1165,0.3983,2.1071,0.2915,1.1993,0.8862,1.6234,1.3957,-0.0379,2.7421,1.2078,1.218,-0.0951,0.1076,-0.1138,1.8021,1.5358,1.3083,2.0798,1.7107,0.159,0.7925,1.9122,0.9939,0.8635,0.3356,0.018,-0.1362,0.6002,0.7992,1.7386,1.7261,2.5238,0.5971,1.4746,1.4347,0.8646,0.6661,0.3275,0.0015,1.7626,0.0473,0.0996,0.2175,0.4708,0.0193,1.2364,1.2192,0.2596,-0.0392,1.2017,1.6994,Control
Utah__A09,0.7398,0.2074,0.8675,0.0936,1.4149,0.8336,2.0118,0.444,1.9246,0.099,0.5517,0.6732,3.3744,0.4649,-0.1416,1.3303,0.4286,1.8554,1.0069,0.4169,2.3031,0.3464,1.2421,0.9959,1.5566,1.2304,0.0098,2.9428,1.2824,0.9502,-0.0792,0.1282,-0.0583,1.4941,1.4418,1.2311,1.9891,1.5301,0.1611,0.6486,1.8315,0.99,0.7596,0.3503,0.0198,-0.1236,0.4408,0.5778,1.6393,1.2507,2.0215,0.5821,1.0011,1.3189,0.677,0.6516,0.3741,0.0642,2.061,0.0666,0.0242,0.431,0.545,0.1152,1.345,1.3219,0.1167,-0.0237,1.2051,1.4239,Control
Utah__A10,0.7924,0.2653,0.8259,0.0763,1.4738,0.8023,1.9851,0.509,1.9583,0.1226,0.5517,0.7126,2.8922,0.588,-0.1092,1.3987,0.5336,1.8284,1.0449,0.5691,2.1053,0.3978,1.1361,1.3751,1.4421,1.3755,-0.0198,3.0526,1.3673,1.0809,-0.0718,0.1679,0.029,1.743,1.7142,1.2585,2.143,1.6455,0.2578,0.8479,1.9225,0.9237,0.7992,0.4701,0.0105,-0.1047,0.5,0.709,1.7838,1.5275,2.0538,0.7734,1.3376,1.3751,0.7838,0.6245,0.4475,-0.0067,2.1105,0.0925,0.0419,0.3441,0.3304,0.213,1.3247,1.2277,0.3257,-0.0146,1.1653,1.6004,Control
Utah__A11,0.5406,0.2208,0.6933,0.0206,1.2954,0.6717,1.9019,0.3855,1.7813,0.0129,0.5283,0.6608,3.112,0.3954,-0.1095,1.2512,0.2875,1.5674,0.8436,0.1724,1.8418,0.2849,1.1609,1.0715,1.415,0.999,0.1055,2.524,1.166,0.7593,-0.0732,0.1465,-0.059,1.2242,1.0238,0.9645,1.5704,1.2045,0.1856,0.4419,1.8048,0.9765,0.5921,0.421,0.0301,-0.1573,0.4071,0.4206,1.2871,0.9522,1.7278,0.5701,0.7411,1.1911,0.4684,0.6242,0.195,-9e-04,2.0248,0.1146,0.0278,0.2034,0.3213,0.032,1.2192,1.3009,0.0321,0.0247,1.0675,0.9791,Control
Utah__A12,0.3543,0.1358,0.4532,-0.0014,0.7447,0.3489,1.4738,0.1558,0.9995,0.2462,0.3826,0.4377,2.6881,0.3622,-0.2365,0.7218,0.2155,1.1338,0.3543,0.1509,1.1006,0.1934,0.8022,0.7127,0.869,0.7999,0.1487,2.6251,0.6782,0.5503,-0.0941,0.0454,-0.0479,0.9277,1.0841,0.7457,1.6025,0.9724,-0.1209,0.3629,1.2884,0.6537,0.3092,0.184,0.0284,-0.1839,0.2448,0.307,1.1725,0.7867,0.5958,0.6025,0.5264,0.746,0.3617,0.1986,0.1664,0.0887,1.712,0.1544,0.0105,0.4068,0.2302,0.1151,0.9309,0.8126,0.0919,-0.0041,0.7566,0.6876,Control
